[06:11:53	]Enistein has connected.
[15:49:22	]S10/OWS.GHOST-52 has gone afk.
[15:49:23	]Sinek abi entered observer.
[15:49:27	]Sinek abi exited observer at their location.
[15:49:28	]Sinek abi entered observer.
[15:49:28	]Sinek abi exited observer at their location.
[15:49:29	]Sinek abi entered observer.
[15:49:30	]Sinek abi exited observer at their location.
[15:49:31	]Sinek abi entered observer.
[15:49:32	]Sinek abi exited observer at their location.
[15:49:37	]Reva on dutyyy used command '/PlyWhitelist Dutyyy serveradmin'.
[15:49:37	]Sinek abi entered observer.
[15:49:39	]Sinek abi exited observer at their location.
[15:49:40	]Sinek abi entered observer.
[15:49:44	]C17:RCT.YELLO-49 has fired a toolgun with the name: precision
[15:50:00	]Wonder Of You loaded the character 'Slavus Lavin'
[15:50:04	]Slavus Lavin entered observer.
[15:50:04	]Adrian Naylor has added area "Tren İstasyonu Kontrol".
[15:50:06	]C17:RCT.YELLO-49 entered observer.
[15:50:08	]C17:RCT.YELLO-49 exited observer at their location.
[15:50:08	]Adrian Naylor exited observer at their location.
[15:50:20	]Adrian Naylor used command '/AreaEdit'.
[15:50:21	]C17:RCT.YELLO-49 entered observer.
[15:50:23	]Bernard Shepard has fired a toolgun with the name: remover
[15:50:24	]Reva on dutyyy ran 'drop' on item 'Light Grey Armband' (#289)
[15:50:24	]Reva on dutyyy has lost a 'Light Grey Armband' #289.
[15:50:24	]Bernard Shepard has fired a toolgun with the name: remover
[15:50:27	]Reva on dutyyy entered observer.
[15:50:27	]Reva on dutyyy exited observer at their location.
[15:50:28	]Reva on dutyyy entered observer.
[15:50:28	]C17:RCT.YELLO-49 exited observer at their location.
[15:50:29	]Reva on dutyyy exited observer at their location.
[15:50:31	]Reva on dutyyy ran 'take' on item 'Light Grey Armband' (#289)
[15:50:31	]Reva on dutyyy has gained a 'Light Grey Armband' #289.
[15:50:31	]C17:RCT.YELLO-49 has spawned a 'Entity [561][ix_forcefield]'.
[15:50:33	]Adrian Naylor has removed area "Tren İstasyonu Kontrol".
[15:50:34	]Slavus Lavin exited observer at their location.
[15:50:39	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:50:41	]Sinek abi exited observer at their location.
[15:50:42	]Sinek abi entered observer.
[15:50:42	]Adrian Naylor used command '/AreaEdit'.
[15:50:43	]Adrian Naylor entered observer.
[15:50:49	]C17:RCT.YELLO-49 has spawned a 'Entity [147][ix_forcefield]'.
[15:50:55	]C17:RCT.YELLO-49 has spawned a 'Entity [147][ix_forcefield]'.
[15:51:01	]Sinek abi exited observer at their location.
[15:51:02	]C17:RCT.YELLO-49 has spawned a 'Entity [147][ix_forcefield]'.
[15:51:09	]C17:RCT.YELLO-49 has fired a toolgun with the name: precision
[15:51:09	]Sinek abi used command '/AreaEdit'.
[15:51:11	]Reva on dutyyy used command '/PlyWhitelist Dutyyy resistance'.
[15:51:11	]Slavus Lavin has given himself a cca_coat_overseer.
[15:51:11	]Slavus Lavin has gained a 'The Overseer' #695.
[15:51:24	]C17:RCT.YELLO-49 has spawned a 'Entity [147][ix_forcefield]'.
[15:51:25	]Slavus Lavin has spawned a cca_legs_overseer.
[15:51:27	]Slavus Lavin ran 'take' on item 'Overseer Pants' (#696)
[15:51:27	]Slavus Lavin has gained a 'Overseer Pants' #696.
[15:51:27	]C17:RCT.YELLO-49 has spawned a 'Entity [147][ix_forcefield]'.
[15:51:34	]Reva on dutyyy entered observer.
[15:51:35	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:51:37	]C17:RCT.YELLO-49 has fired a toolgun with the name: precision
[15:51:37	]C17:RCT.YELLO-49 has fired a toolgun with the name: precision
[15:51:40	]Sinek abi entered observer.
[15:51:41	]Sinek abi exited observer at their location.
[15:51:44	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:51:47	]Adrian Naylor has added area "Tren İstasyonu Kontrol".
[15:51:48	]Reva on dutyyy exited observer at their location.
[15:51:48	]Reva on dutyyy entered observer.
[15:51:49	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:51:49	]Reva on dutyyy exited observer at their location.
[15:51:50	]Adrian Naylor exited observer at their location.
[15:51:54	]Slavus Lavin has spawned a fedora_brown.
[15:51:55	]Bernard Shepard has spawned a 'Entity [552][ix_forcefield]'.
[15:51:57	]C17:RCT.YELLO-49 entered observer.
[15:52:00	]Bernard Shepard has spawned a 'Entity [552][ix_forcefield]'.
[15:52:01	]C17:RCT.YELLO-49 exited observer at their location.
[15:52:02	]Slavus Lavin ran 'take' on item 'Brown Fedora' (#697)
[15:52:02	]Slavus Lavin has gained a 'Brown Fedora' #697.
[15:52:06	]C17:RCT.YELLO-49 entered observer.
[15:52:08	]Slavus Lavin ran 'drop' on item 'Brown Fedora' (#697)
[15:52:08	]Slavus Lavin has lost a 'Brown Fedora' #697.
[15:52:08	]C17:RCT.YELLO-49 exited observer at their location.
[15:52:09	]C17:RCT.YELLO-49 entered observer.
[15:52:18	]C17:RCT.YELLO-49 exited observer at their location.
[15:52:20	]C17:RCT.YELLO-49 has spawned a 'Entity [562][ix_forcefield]'.
[15:52:21	]Slavus Lavin has given himself a shoes_red.
[15:52:21	]Slavus Lavin has gained a 'Dark Red Shoes' #698.
[15:52:22	]C17:RCT.YELLO-49 has spawned a 'Entity [562][ix_forcefield]'.
[15:52:25	]C17:RCT.YELLO-49 has spawned a 'Entity [562][ix_forcefield]'.
[15:52:28	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:52:31	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:52:32	]Slavus Lavin has given himself a hands_tipless_gloves.
[15:52:32	]Slavus Lavin has gained a 'Tipless Gloves' #699.
[15:52:35	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:52:35	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:52:37	]Adrian Naylor entered observer.
[15:52:37	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:52:37	]C17:RCT.YELLO-49 has spawned a 'Entity [635][ix_forcefield]'.
[15:52:39	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:52:39	]C17:RCT.YELLO-49 has spawned a 'Entity [547][ix_forcefield]'.
[15:52:42	]Adrian Naylor exited observer at their location.
[15:52:52	]Adrian Naylor used command '/AreaEdit'.
[15:52:53	]Adrian Naylor entered observer.
[15:52:55	]Slavus Lavin ran 'Consume' on item 'Breen's Water' (#648)
[15:52:56	]Slavus Lavin has gained a 'Empty Breen's Water' #700.
[15:53:07	]C17:RCT.YELLO-49 entered observer.
[15:53:23	]C17:RCT.YELLO-49 exited observer at their location.
[15:53:25	]C17:RCT.YELLO-49 entered observer.
[15:53:27	]Slavus Lavin has given himself a medal_c24.
[15:53:27	]Slavus Lavin has gained a 'Hero of City Twenty-Four Medal' #701.
[15:53:33	]C17:RCT.YELLO-49 exited observer at their location.
[15:53:37	]C17:RCT.YELLO-49 entered observer.
[15:53:41	]Bernard Shepard used command '/PlyWhitelist bernard Metropoliceforce'.
[15:53:46	]Reva on dutyyy used command '/PlyWhitelist dutyyy workersunion'.
[15:53:47	]Bernard Shepard used command '/PlyWhitelist bernard Metropolice'.
[15:53:48	]C17:RCT.YELLO-49 exited observer at their location.
[15:53:52	]C17:RCT.YELLO-49 entered observer.
[15:53:57	]Sinek abi entered observer.
[15:53:58	]Bernard Shepard used command '/PlyWhitelist bernard Civilprotection'.
[15:54:02	]C17:RCT.YELLO-49 exited observer at their location.
[15:54:03	]C17:RCT.YELLO-49 entered observer.
[15:54:05	]Adrian Naylor exited observer at their location.
[15:54:06	]Adrian Naylor entered observer.
[15:54:06	]Adrian Naylor exited observer at their location.
[15:54:13	]Sinek abi ran SAM command 'goto' with arguments: 'adrian'
[15:54:14	]Bernard Shepard used command '/PlyWhitelist bernard cp'.
[15:54:14	]Sinek abi exited observer at their location.
[15:54:16	]Sinek abi is fully healed.
[15:54:20	]Adrian Naylor entered observer.
[15:54:22	]Adrian Naylor exited observer at their location.
[15:54:28	]Slavus Lavin has fired a toolgun with the name: camera
[15:54:29	]C17:RCT.YELLO-49 exited observer at their location.
[15:54:32	]Sinek abi entered observer.
[15:54:34	]Slavus Lavin has fired a toolgun with the name: camera
[15:54:39	]Sinek abi exited observer at their location.
[15:54:41	]Adrian Naylor entered observer.
[15:54:45	]Sinek abi entered observer.
[15:54:48	]Slavus Lavin destroyed a 'Brown Fedora' #697.
[15:54:50	]Sinek abi exited observer at their location.
[15:54:50	]Sinek abi entered observer.
[15:54:51	]Sinek abi exited observer at their location.
[15:54:55	]Sinek abi used command '/AreaEdit'.
[15:54:57	]Sinek abi entered observer.
[15:55:11	]Adrian Naylor has added area "New Area".
[15:55:20	]Revain loaded the character 'C17:RCT.YELLO-48'
[15:55:23	]Sinek abi has removed area "New Area".
[15:55:24	]C17:RCT.YELLO-48 entered observer.
[15:55:27	]C17:RCT.YELLO-48 exited observer at their location.
[15:55:34	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:55:34	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:55:44	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:55:59	]C17:RCT.YELLO-49 has fired a toolgun with the name: creator
[15:56:00	]Slavus Lavin entered observer.
[15:56:03	]Sinek abi used command '/AreaEdit'.
[15:56:04	]Slavus Lavin exited observer at their location.
[15:56:07	]Adrian Naylor has added area "Nexus Bahçesi".
[15:56:14	]Deadasf created the character 'C17:RCT.YELLO-96'
[15:56:14	]Bernard Shepard has gained level 5 in the Guns skill.
[15:56:14	]Deadasf loaded the character 'C17:RCT.YELLO-96'
[15:56:14	]C17:RCT.YELLO-96 has gained a '#31257's Identity Card' #702.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'Combine PDA' #703.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'CP Uniform' #704.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'CP Mask' #705.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'Handheld Radio' #706.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'Small Bag' #707.
[15:56:14	]C17:RCT.YELLO-96 has gained a 'Large Bag' #708.
[15:56:16	]C17:RCT.YELLO-96 entered observer.
[15:56:17	]Wonder Of You loaded the character 'S10/OWS.GHOST-06'
[15:56:18	][IC] C17:RCT.YELLO-49: <:: BU NE. ::>
[15:56:25	][IC] C17:RCT.YELLO-49: <:: MOMMY. ::>
[15:56:29	][IC] C17:RCT.YELLO-48: Oo değilde.
[15:56:30	]C17:RCT.YELLO-96 exited observer at their location.
[15:56:31	][IC] C17:RCT.YELLO-48: Ben niye.
[15:56:31	][IC] C17:RCT.YELLO-49: <:: MOMMY. ::>
[15:56:32	][IC] C17:RCT.YELLO-48: Senden.
[15:56:34	]Sinek abi exited observer at their location.
[15:56:36	]Sinek abi entered observer.
[15:56:38	][IC] C17:RCT.YELLO-49: <:: MOMMY. ::>
[15:56:40	][IC] C17:RCT.YELLO-48: Ulan.
[15:56:41	]S10/OWS.GHOST-06 has given himself a uniform_charger.
[15:56:41	][IC] C17:RCT.YELLO-48: Kes.
[15:56:41	]S10/OWS.GHOST-06 has gained a 'OTA Charger Uniform' #709.
[15:56:41	]Sinek abi exited observer at their location.
[15:56:42	]Sinek abi entered observer.
[15:56:43	]S10/OWS.GHOST-06 has given himself a uniform_eow.
[15:56:43	]S10/OWS.GHOST-06 has gained a 'OTA Elite Uniform' #710.
[15:56:44	]Sinek abi exited observer at their location.
[15:56:47	]Sinek abi entered observer.
[15:56:48	]Sinek abi exited observer at their location.
[15:56:49	][IC] C17:RCT.YELLO-48: Dur.
[15:56:50	][IC] C17:RCT.YELLO-48: Slob.
[15:56:51	][IC] C17:RCT.YELLO-49: <:: MOMMY. ::>
[15:56:54	]Adrian Naylor exited observer at their location.
[15:56:54	]Sinek abi entered observer.
[15:56:55	]S10/OWS.GHOST-06 has given himself a uniform_valkyrie.
[15:56:55	]S10/OWS.GHOST-06 has gained a 'OTA Valkyrie Uniform' #711.
[15:56:55	][IC] C17:RCT.YELLO-48: Olm kes la.
[15:56:56	]S10/OWS.GHOST-06 has given himself a uniform_ota.
[15:56:56	]S10/OWS.GHOST-06 has gained a 'OTA Uniform' #712.
[15:56:59	][IC] C17:RCT.YELLO-49: <:: Ne var. ::>
[15:57:00	]Sinek abi exited observer at their location.
[15:57:05	][IC] C17:RCT.YELLO-49: <:: Seks. ::>
[15:57:06	]Sinek abi entered observer.
[15:57:09	][IC] C17:RCT.YELLO-48: Al şunu.
[15:57:10	]Adrian Naylor used command '/AreaEdit'.
[15:57:11	]C17:RCT.YELLO-48 has spawned a uniform_cp_com.
[15:57:15	][IC] C17:RCT.YELLO-48: Dene bi bunu.
[15:57:15	]C17:RCT.YELLO-49 ran 'take' on item 'CP Command Uniform' (#713)
[15:57:17	]Adrian Naylor entered observer.
[15:57:17	]C17:RCT.YELLO-49 ran 'take' on item 'CP Command Uniform' (#713)
[15:57:18	]C17:RCT.YELLO-49 ran 'take' on item 'CP Command Uniform' (#713)
[15:57:19	]C17:RCT.YELLO-96 entered observer.
[15:57:20	][IC] C17:RCT.YELLO-49: <:: Alamıyorum. ::>
[15:57:22	][IC] C17:RCT.YELLO-49: <:: Yerden. ::>
[15:57:24	][IC] C17:RCT.YELLO-49: <:: Iznim yok. ::>
[15:57:25	]C17:RCT.YELLO-96 exited observer at their location.
[15:57:26	]C17:RCT.YELLO-49 ran 'take' on item 'CP Command Uniform' (#713)
[15:57:27	][IC] C17:RCT.YELLO-48: Niye la.
[15:57:29	][IC] C17:RCT.YELLO-48: Adminsin.
[15:57:30	]C17:RCT.YELLO-48 ran 'take' on item 'CP Command Uniform' (#713)
[15:57:30	]C17:RCT.YELLO-48 has gained a 'CP Command Uniform' #713.
[15:57:32	][IC] C17:RCT.YELLO-48: Ben alabiliyoö.
[15:57:33	]Adrian Naylor exited observer at their location.
[15:57:34	][IC] C17:RCT.YELLO-49: <:: I2 değilim çünki. ::>
[15:57:39	][IC] C17:RCT.YELLO-49: <:: Idk g. ::>
[15:57:41	][IC] C17:RCT.YELLO-49: <:: Alamıyom. ::>
[15:57:42	]Adrian Naylor entered observer.
[15:57:43	]C17:RCT.YELLO-96 entered observer.
[15:57:48	]C17:RCT.YELLO-96 exited observer at their location.
[15:57:49	]C17:RCT.YELLO-49 used command '/ActArrest 3'.
[15:57:51	]Sinek abi exited observer at their location.
[15:57:52	]C17:RCT.YELLO-48 has spawned a uniform_ofc.
[15:57:53	]C17:RCT.YELLO-49 used command '/ExitAct'.
[15:57:53	]C17:RCT.YELLO-48 ran 'take' on item 'CP Captain Uniform' (#714)
[15:57:53	]C17:RCT.YELLO-48 has gained a 'CP Captain Uniform' #714.
[15:58:00	]C17:RCT.YELLO-96 entered observer.
[15:58:00	][IC] C17:RCT.YELLO-48: Böyleymilş.
[15:58:01	]C17:RCT.YELLO-96 exited observer at their location.
[15:58:01	][IC] C17:RCT.YELLO-48: Böyleymiş.
[15:58:03	]Sinek abi entered observer.
[15:58:05	]S10/OWS.GHOST-06 entered observer.
[15:58:06	]Adrian Naylor has added area "Nexus Lobi".
[15:58:07	]C17:RCT.YELLO-48 ran 'drop' on item 'CP Captain Uniform' (#714)
[15:58:07	]C17:RCT.YELLO-48 has lost a 'CP Captain Uniform' #714.
[15:58:07	]S10/OWS.GHOST-06 exited observer at their location.
[15:58:10	]Adrian Naylor exited observer at their location.
[15:58:11	][IC] C17:RCT.YELLO-48: Al.
[15:58:15	]C17:RCT.YELLO-96 ran 'Equip' on item 'Combine PDA' (#703)
[15:58:15	]Sinek abi exited observer at their location.
[15:58:17	]Sinek abi entered observer.
[15:58:18	]Sinek abi exited observer at their location.
[15:58:18	]Adrian Naylor used command '/AreaEdit'.
[15:58:22	]C17:RCT.YELLO-49 ran 'take' on item 'CP Captain Uniform' (#714)
[15:58:24	]Sinek abi entered observer.
[15:58:25	][IC] C17:RCT.YELLO-49: <:: Alınmıyor bro. ::>
[15:58:27	]C17:RCT.YELLO-49 ran 'take' on item 'CP Captain Uniform' (#714)
[15:58:27	]Sinek abi exited observer at their location.
[15:58:28	]C17:RCT.YELLO-49 ran 'take' on item 'CP Captain Uniform' (#714)
[15:58:28	]Sinek abi entered observer.
[15:58:30	]C17:RCT.YELLO-48 has used a context menu option with the name: rb655_dissolve
[15:58:30	]C17:RCT.YELLO-96 ran 'take' on item 'CP Captain Uniform' (#714)
[15:58:32	]env_entity_dissolver destroyed a 'CP Captain Uniform' #714.
[15:58:34	]Sinek abi exited observer at their location.
[15:58:35	][IC] C17:RCT.YELLO-48: Neyse.
[15:58:42	]S10/OWS.GHOST-06 has given himself a uniform_s24.
[15:58:42	]S10/OWS.GHOST-06 has gained a 'Summit 24 Elite Uniform' #715.
[15:58:42	]Sinek abi entered observer.
[15:58:44	][IC] C17:RCT.YELLO-49: <:: Get out of here. ::>
[15:58:44	]Sinek abi exited observer at their location.
[15:58:46	]Sinek abi ran SAM command 'bring' with arguments: 'ghost'
[15:58:47	][IC] C17:RCT.YELLO-49: <:: 10-4. ::>
[15:58:48	][IC] C17:RCT.YELLO-48: Cüceler sizii.
[15:58:49	][IC] C17:RCT.YELLO-96: <:: Move! ::>
[15:58:51	][IC] C17:RCT.YELLO-49: <:: Ses komutları nerede. ::>
[15:58:52	]Sinek abi entered observer.
[15:58:52	]Sinek abi exited observer at their location.
[15:58:52	][IC] C17:RCT.YELLO-49: <:: Move! ::>
[15:58:53	][IC] S10/OWS.GHOST-06: Özel bir yer.
[15:58:56	][IC] C17:RCT.YELLO-49: <:: Ben duymuyorum. ::>
[15:58:56	][IC] C17:RCT.YELLO-96: <:: First warning, move away! ::>
[15:58:57	][IC] S10/OWS.GHOST-06: Administrator için.
[15:58:59	][IC] C17:RCT.YELLO-49: <:: Siz duyuyor musunuz. ::>
[15:59:00	][IC] C17:RCT.YELLO-48: Move it.
[15:59:03	][IC] S10/OWS.GHOST-06: Toplantı odası olabilir.
[15:59:06	][IC] S10/OWS.GHOST-06: Kanka.
[15:59:07	][IC] C17:RCT.YELLO-96: <:: This is your second warning. ::>
[15:59:07	][IC] C17:RCT.YELLO-48: <:: Move it! ::>
[15:59:10	][IC] C17:RCT.YELLO-96: <:: Move! ::>
[15:59:12	][IC] S10/OWS.GHOST-06: Bura cca için.
[15:59:12	][IC] C17:RCT.YELLO-49: <:: Move! ::>
[15:59:13	][IC] C17:RCT.YELLO-48: <:: Move back, right now! ::>
[15:59:15	][IC] C17:RCT.YELLO-49: <:: Duymuyom. ::>
[15:59:15	][IC] S10/OWS.GHOST-06: Bişey mi oldu.
[15:59:15	][IC] C17:RCT.YELLO-49: <:: Amk. ::>
[15:59:22	][IC] S10/OWS.GHOST-06: Dur.
[15:59:22	][IC] C17:RCT.YELLO-96: <:: Third warning. ::>
[15:59:24	]S10/OWS.GHOST-06 entered observer.
[15:59:25	]S10/OWS.GHOST-06 exited observer at their location.
[15:59:29	][IC] C17:RCT.YELLO-48: <:: This is your second warning. ::>
[15:59:29	][IC] C17:RCT.YELLO-96: <:: :.(. ::>
[15:59:29	][IC] C17:RCT.YELLO-49: <:: Final warning! ::>
[15:59:32	][IC] S10/OWS.GHOST-06: Hmm.
[15:59:32	]Sinek abi used command '/AreaEdit'.
[15:59:34	]Sinek abi entered observer.
[15:59:34	]Sinek abi exited observer at their location.
[15:59:36	][IC] C17:RCT.YELLO-96: <:: Final warning! ::>
[15:59:40	]S10/OWS.GHOST-06 entered observer.
[15:59:41	]S10/OWS.GHOST-06 exited observer at their location.
[15:59:42	]Sinek abi entered observer.
[15:59:43	]Sinek abi exited observer at their location.
[15:59:46	]C17:RCT.YELLO-48 has spawned a stunstick.
[15:59:50	]C17:RCT.YELLO-48 ran 'take' on item 'Stunstick' (#716)
[15:59:50	]C17:RCT.YELLO-48 has gained a 'Stunstick' #716.
[15:59:51	]C17:RCT.YELLO-48 has spawned a stunstick.
[15:59:53	]C17:RCT.YELLO-96 entered observer.
[16:00:00	][IC] C17:RCT.YELLO-49: <:: Prop spawnlayamıyorum. ::>
[16:00:01	][IC] C17:RCT.YELLO-49: <:: Yardım et. ::>
[16:00:08	][IC] C17:RCT.YELLO-48: <:: Nasıl yani. ::>
[16:00:09	]C17:RCT.YELLO-48 ran 'take' on item 'Stunstick' (#717)
[16:00:09	]C17:RCT.YELLO-48 has gained a 'Stunstick' #717.
[16:00:13	][IC] C17:RCT.YELLO-49: <:: Okuma yazman yok mu. ::>
[16:00:14	][IC] S10/OWS.GHOST-06: Evet.
[16:00:16	][IC] S10/OWS.GHOST-06: Lobi bura.
[16:00:19	]C17:RCT.YELLO-48 ran SAM command 'menu' with arguments: ''
[16:00:19	][IC] C17:RCT.YELLO-49: <:: El işaretleriyle mi anlatıyım. ::>
[16:00:22	][IC] S10/OWS.GHOST-06: Ama cca için.
[16:00:23	][IC] C17:RCT.YELLO-49: <:: Prop spawnlayamıyorum. ::>
[16:00:26	][IC] C17:RCT.YELLO-48: <:: Adminsin. ::>
[16:00:29	]C17:RCT.YELLO-96 exited observer at their location.
[16:00:30	][IC] C17:RCT.YELLO-48: <:: Spawnlayabilmen lazımdı. ::>
[16:00:30	]Sinek abi entered observer.
[16:00:32	]Sinek abi exited observer at their location.
[16:00:33	]C17:RCT.YELLO-96 has spawned a 'Entity [504][ix_forcefield]'.
[16:00:33	][IC] C17:RCT.YELLO-48: <:: Bi dk. ::>
[16:00:37	][IC] C17:RCT.YELLO-49: <:: Nope. ::>
[16:00:38	]C17:RCT.YELLO-96 has spawned a 'Entity [504][ix_forcefield]'.
[16:00:39	][IC] C17:RCT.YELLO-48: <:: Nope. ::>
[16:00:41	][IC] C17:RCT.YELLO-49: <:: Yep. ::>
[16:00:44	][IC] C17:RCT.YELLO-49: <:: Freeze! ::>
[16:00:46	][IC] C17:RCT.YELLO-48: <:: No. ::>
[16:00:47	][IC] C17:RCT.YELLO-49: <:: Stay where you are! Get on the ground, do it now! ::>
[16:01:09	][IC] C17:RCT.YELLO-49: <:: Hold it right there! ::>
[16:01:15	]C17:RCT.YELLO-96 entered observer.
[16:01:16	]C17:RCT.YELLO-96 exited observer at their location.
[16:01:17	]C17:RCT.YELLO-96 entered observer.
[16:01:19	][IC] S10/OWS.GHOST-06: Nasıl kostum.
[16:01:19	][IC] C17:RCT.YELLO-48: <:: Beriyorum. ::>
[16:01:21	][IC] C17:RCT.YELLO-49: <:: Watch it! ::>
[16:01:22	][IC] S10/OWS.GHOST-06: S24 pubg.
[16:01:22	]Sinek abi used command '/SetMood frustrated'.
[16:01:22	][IC] C17:RCT.YELLO-49: <:: Watch it! ::>
[16:01:23	]C17:RCT.YELLO-96 has used a context menu option with the name: rb655_make_animatable
[16:01:25	]C17:RCT.YELLO-96 exited observer at their location.
[16:01:28	][IC] C17:RCT.YELLO-49: <:: Officer down; request all units code three to my 10-20! ::>
[16:01:32	]C17:RCT.YELLO-96 entered observer.
[16:01:32	]Sinek abi entered observer.
[16:01:34	]C17:RCT.YELLO-96 exited observer at their location.
[16:01:36	][IC] C17:RCT.YELLO-49: <:: All units, code two. ::>
[16:01:36	]Sinek abi exited observer at their location.
[16:01:37	]S10/OWS.GHOST-06 entered observer.
[16:01:37	]C17:RCT.YELLO-48 used command '/PlyGiveFlag 49 e'.
[16:01:41	]C17:RCT.YELLO-96 has spawned a 'Entity [504][ix_forcefield]'.
[16:01:44	]Sinek abi entered observer.
[16:01:44	][IC] C17:RCT.YELLO-48: <:: Dene. ::>
[16:01:46	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board06a.mdl'.
[16:01:46	]Sinek abi exited observer at their location.
[16:01:46	]Adrian Naylor entered observer.
[16:01:46	]S10/OWS.GHOST-06 exited observer at their location.
[16:01:47	]Adrian Naylor exited observer at their location.
[16:02:04	]C17:RCT.YELLO-48 entered observer.
[16:02:11	]Sinek abi used command '/AreaEdit'.
[16:02:12	]Sinek abi entered observer.
[16:02:21	]C17:RCT.YELLO-96 entered observer.
[16:02:25	]Adrian Naylor entered observer.
[16:02:25	]Adrian Naylor exited observer at their location.
[16:02:31	]Adrian Naylor entered observer.
[16:02:33	]Adrian Naylor exited observer at their location.
[16:02:34	]Revain (STEAM_0:1:608254786) has disconnected (timed out).
[16:02:35	]Sinek abi has added area "Özel Toplantı".
[16:02:35	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board02a.mdl'.
[16:02:37	]Sinek abi exited observer at their location.
[16:02:38	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board01a.mdl'.
[16:02:39	]Sinek abi used command '/AreaEdit'.
[16:02:40	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board04a.mdl'.
[16:02:42	]Adrian Naylor used command '/AreaEdit'.
[16:02:46	]Adrian Naylor entered observer.
[16:02:50	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board04a.mdl'.
[16:02:52	]Adrian Naylor exited observer at their location.
[16:02:56	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board04a.mdl'.
[16:02:57	]S10/OWS.GHOST-52 is no longer afk. Total time spent AFK: 1110
[16:03:00	]Sinek abi entered observer.
[16:03:06	]Sinek abi exited observer at their location.
[16:03:07	]Sinek abi entered observer.
[16:03:09	]Sinek abi used command '/AreaEdit'.
[16:03:14	]C17:RCT.YELLO-49 has spawned 'models/props_debris/wood_board04a.mdl'.
[16:03:17	]Adrian Naylor ran SAM command 'menu' with arguments: ''
[16:03:17	]C17:RCT.YELLO-96 exited observer at their location.
[16:03:19	]C17:RCT.YELLO-96 entered observer.
[16:03:22	]Remos (STEAM_0:1:93241674) has disconnected.
[16:03:22	]C17:RCT.YELLO-49 entered observer.
[16:03:25	]C17:RCT.YELLO-49 exited observer at their location.
[16:03:30	]C17:RCT.YELLO-49 has enabled persistence for 'models/props_debris/wood_board04a.mdl'.
[16:03:30	]C17:RCT.YELLO-49 has used a context menu option with the name: persist
[16:03:31	]C17:RCT.YELLO-49 has enabled persistence for 'models/props_debris/wood_board04a.mdl'.
[16:03:31	]C17:RCT.YELLO-49 has used a context menu option with the name: persist
[16:03:31	]C17:RCT.YELLO-49 has enabled persistence for 'models/props_debris/wood_board04a.mdl'.
[16:03:31	]C17:RCT.YELLO-49 has used a context menu option with the name: persist
[16:03:32	]C17:RCT.YELLO-49 has enabled persistence for 'models/props_debris/wood_board04a.mdl'.
[16:03:32	]C17:RCT.YELLO-49 has used a context menu option with the name: persist
[16:03:45	]C17:RCT.YELLO-96 exited observer at their location.
[16:03:48	]Sinek abi has added area "Nexus".
[16:03:49	]C17:RCT.YELLO-96 entered observer.
[16:04:01	]Sinek abi exited observer at their location.
[16:04:06	]Sinek abi entered observer.
[16:04:06	]C17:RCT.YELLO-96 exited observer at their location.
[16:04:07	]Sinek abi exited observer at their location.
[16:04:09	]Sinek abi used command '/AreaEdit'.
[16:04:11	]Sinek abi has removed area "Nexus".
[16:04:11	]Wonder Of You loaded the character 'C17:RCT.YELLO-86'
[16:04:14	]Sinek abi entered observer.
[16:04:22	]C17:RCT.YELLO-49 has used a context menu option with the name: remove
[16:04:23	]C17:RCT.YELLO-49 has used a context menu option with the name: remove
[16:04:25	]C17:RCT.YELLO-49 has used a context menu option with the name: remove
[16:04:31	]Sinek abi has added area "Nexus".
[16:04:36	]Sinek abi exited observer at their location.
[16:04:39	]C17:RCT.YELLO-96 has spawned 'models/hunter/plates/plate025x150.mdl'.
[16:04:45	]Sinek abi entered observer.
[16:04:50	]C17:RCT.YELLO-49 has hit C17:RCT.YELLO-96 in the head dealing 45 damage (CritChance was -0.04).
