[15:19:33	]Revain has connected.
[20:17:24	]Headcrab has taken 25 damage from S10/OWS.GHOST-22.
[20:17:24	]S10/OWS.GHOST-22 has critically hit Headcrab dealing 25 damage (CritChance was 1.01).
[20:17:24	]Headcrab has taken 25 damage from S10/OWS.GHOST-22.
[20:17:24	]S10/OWS.GHOST-22 has critically hit Headcrab dealing 25 damage (CritChance was 0.97).
[20:17:24	]Headcrab was knocked unconscious and is bleeding out.
[20:17:24	]Headcrab entered observer.
[20:17:25	]S10/OWS.GHOST-22 has critically hit Headcrab dealing 0 damage (CritChance was 1.01).
[20:17:25	]S10/OWS.GHOST-22 has critically hit Headcrab dealing 25 damage (CritChance was 1.01).
[20:17:25	]Headcrab was killed while bleeding out.
[20:17:25	]S10/OWS.GHOST-22 has killed Headcrab with player.
[20:17:28	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:17:35	]S10/OWS.GHOST-22 has spawned a mask_ota.
[20:17:37	]S10/OWS.GHOST-22 ran 'take' on item 'OTA Mask' (#71896)
[20:17:37	]S10/OWS.GHOST-22 has gained a 'OTA Mask' #71896.
[20:17:44	]Revain loaded the character 'Simon Hayes'
[20:17:48	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_battery]'.
[20:17:58	]Simon Hayes used command '/Achievement 22 Satıcı'.
[20:17:58	]S10/OWS.GHOST-22 entered observer.
[20:18:07	]Simon Hayes entered observer.
[20:18:12	]Simon Hayes ran SAM command 'goto' with arguments: '22'
[20:18:18	]Simon Hayes used command '/PM 22 sattın beni .d'.
[20:18:32	]Simon Hayes used command '/PM 22 ne yapmışım lan'.
[20:18:33	]S10/OWS.GHOST-22 exited observer at their location.
[20:18:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: duplicator
[20:18:43	]Simon Hayes used command '/PM 22 para vermedin :D'.
[20:18:44	]Simon Hayes exited observer at their location.
[20:18:45	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:18:50	]Simon Hayes entered observer.
[20:18:57	][IC] Simon Hayes: Bu sivil karakter vurma skrm.
[20:19:03	][IC] S10/OWS.GHOST-22: <:: Sector is tracking at original percent, stable. And... Still holding for transmission, over. ::>
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [4895][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [4900][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [4907][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [4980][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [5011][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [5012][arrcw_ar2]'.
[20:19:19	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:19:19	]S10/OWS.GHOST-22 has spawned a 'Weapon [5043][arrcw_ar2]'.
[20:19:20	]Simon Hayes used command '/PlyGetInfo 22'.
[20:19:29	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:29	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:29	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:29	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:30	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:31	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:32	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:32	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:32	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:32	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:32	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:33	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:33	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:33	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:33	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:34	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:35	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:39	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:39	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:39	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:40	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:40	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:40	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:40	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:41	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:41	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:41	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:41	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:41	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:42	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:42	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:42	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:43	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:19:48	][IC] Simon Hayes: Bu Combine piçleri pes etmiyor!
[20:20:01	]S10/OWS.GHOST-22 has spawned a 'NPC [4895][npc_antlionguard]'.
[20:20:02	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:02	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:02	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:02	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:03	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:03	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:03	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:03	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:04	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:05	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:05	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:05	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:05	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:05	]Simon Hayes has used a context menu option with the name: rb655_antlionguard_bark_on
[20:20:08	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:08	]S10/OWS.GHOST-22 has critically hit npc_antlionguard dealing 7 damage (CritChance was 1.01).
[20:20:08	]Simon Hayes has used a context menu option with the name: remove
[20:20:16	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:20:16	]S10/OWS.GHOST-22 has spawned a 'Weapon [4895][arrcw_ar2]'.
[20:20:18	][LOOC] Simon Hayes: onu dost canlısı yapabiliyon
[20:20:21	]Simon Hayes exited observer at their location.
[20:20:26	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2]'.
[20:20:26	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2]'.
[20:20:26	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2]'.
[20:20:26	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2]'.
[20:20:26	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2]'.
[20:20:27	][IC] Simon Hayes: Hayvan olarak kullanabilirsin.
[20:20:29	][IC] Simon Hayes: Sinyor yapmıştı.
[20:20:29	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2]'.
[20:20:29	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2]'.
[20:20:30	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [5012][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [5043][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [5051][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2]'.
[20:20:31	]S10/OWS.GHOST-22 has spawned a 'Entity [5071][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5083][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5085][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5012][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5043][item_ammo_ar2]'.
[20:20:32	]S10/OWS.GHOST-22 has spawned a 'Entity [5051][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [5071][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [5083][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2]'.
[20:20:33	]S10/OWS.GHOST-22 has spawned a 'Entity [5012][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [5043][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [5051][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [5071][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2_large]'.
[20:20:34	]S10/OWS.GHOST-22 has spawned a 'Entity [5012][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [5043][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [5083][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [4900][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [5085][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [4907][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [4980][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [5011][item_ammo_ar2_large]'.
[20:20:35	]S10/OWS.GHOST-22 has spawned a 'Entity [5051][item_ammo_ar2_large]'.
[20:20:40	]S10/OWS.GHOST-22 has spawned a 'NPC [4895][npc_headcrab]'.
[20:20:41	]S10/OWS.GHOST-22 has critically hit npc_headcrab dealing 25 damage (CritChance was 1.01).
[20:20:48	]S10/OWS.GHOST-22 has used a context menu option with the name: rb655_dissolve
[20:20:54	][IC] Simon Hayes: ŞŞ.
[20:20:54	]Simon Hayes entered observer.
[20:20:55	]Simon Hayes exited observer at their location.
[20:21:03	]Simon Hayes has given himself a flashlight.
[20:21:03	]Simon Hayes has gained a 'El Feneri' #71897.
[20:21:19	]Simon Hayes has spawned a 'NPC [5008][npc_vj_hlr1_rat]'.
[20:21:22	][IC] Simon Hayes: HAYVANIM.
[20:21:28	]Simon Hayes has used a context menu option with the name: ignite
[20:21:34	][IC] Simon Hayes: Naptın.
[20:21:36	][IC] Simon Hayes: CESEDI GITTI OC.
[20:21:39	][IC] Simon Hayes: PARÇALADIN.
[20:21:41	][IC] S10/OWS.GHOST-22: <:: Haha. ::>
[20:21:43	][IC] S10/OWS.GHOST-22: <:: Haha. ::>
[20:21:45	]Simon Hayes has used a context menu option with the name: statue
[20:21:53	]S10/OWS.GHOST-22 has used a context menu option with the name: rb655_dissolve
[20:21:59	][IC] Simon Hayes: HAYIIIRR.
[20:22:08	]S10/OWS.GHOST-22 entered observer.
[20:22:25	]Simon Hayes entered observer.
[20:22:28	]S10/OWS.GHOST-22 exited observer at their location.
[20:22:33	]S10/OWS.GHOST-22 was knocked unconscious and is bleeding out.
[20:22:34	]S10/OWS.GHOST-22 used command '/CharGetUp'.
[20:22:50	]S10/OWS.GHOST-22 was just killed due to: accepting their death
[20:22:53	]S10/OWS.GHOST-22 entered observer.
[20:23:03	]Simon Hayes used command '/PM 22 rolmü döndürsek çırağın olim'.
[20:23:04	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:23:13	]S10/OWS.GHOST-22 exited observer at their location.
[20:23:14	]S10/OWS.GHOST-22 entered observer.
[20:23:18	]S10/OWS.GHOST-22 exited observer at their location.
[20:23:23	][IC] Simon Hayes: He.
[20:23:23	]Simon Hayes exited observer at their location.
[20:23:40	][IC] Simon Hayes: Ayarlayaman.
[20:23:49	][IC] Simon Hayes: Yetkin yetemen.
[20:23:57	][IC] Simon Hayes: Gmsin lan.
[20:23:59	][IC] Simon Hayes: Admin değil.
[20:24:03	][IC] Simon Hayes: Hehe.
[20:24:09	][IC] Simon Hayes: Visorstatus.
[20:24:16	][IC] Simon Hayes: Değiştirirsen kan alırım götünden.
[20:25:34	][IC] Simon Hayes: Ben bakam bi.
[20:25:41	][IC] Simon Hayes: Benimde yok.
[20:25:49	]S10/OWS.GHOST-22 has spawned a 'NPC [4895][npc_fastzombie_torso]'.
[20:25:50	]S10/OWS.GHOST-22 has critically hit npc_fastzombie_torso in the right arm dealing 21 damage (CritChance was 1.01).
[20:25:50	]S10/OWS.GHOST-22 has critically hit npc_fastzombie_torso in the head dealing 27 damage (CritChance was 1.01).
[20:25:53	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:00	][IC] Simon Hayes: Az adam gelse amk.
[20:26:01	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:26:02	]S10/OWS.GHOST-22 has spawned a 'Weapon [4895][arrcw_ar2]'.
[20:26:02	]S10/OWS.GHOST-22 has fired a toolgun with the name: creator
[20:26:02	]S10/OWS.GHOST-22 has spawned a 'Weapon [5013][arrcw_ar2]'.
[20:26:07	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_large]'.
[20:26:07	]S10/OWS.GHOST-22 has spawned a 'Entity [5013][item_ammo_ar2_large]'.
[20:26:07	]S10/OWS.GHOST-22 has spawned a 'Entity [5014][item_ammo_ar2_large]'.
[20:26:07	]S10/OWS.GHOST-22 has spawned a 'Entity [5017][item_ammo_ar2_large]'.
[20:26:07	]S10/OWS.GHOST-22 has spawned a 'Entity [5042][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5087][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5089][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5096][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5097][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5013][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5014][item_ammo_ar2_large]'.
[20:26:08	]S10/OWS.GHOST-22 has spawned a 'Entity [5017][item_ammo_ar2_large]'.
[20:26:11	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_altfire]'.
[20:26:12	][IC] Simon Hayes: Canım sıkıldı.
[20:26:12	]S10/OWS.GHOST-22 has spawned a 'Entity [4895][item_ammo_ar2_altfire]'.
[20:26:23	]Simon Hayes entered observer.
[20:26:28	]S10/OWS.GHOST-22 has spawned a 'NPC [5013][npc_vj_hl2_barney]'.
[20:26:29	]S10/OWS.GHOST-22 has spawned a 'NPC [5014][npc_vj_hl2_citizen]'.
[20:26:36	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:37	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:38	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:39	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:39	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:40	]Simon Hayes used command '/PM 22 birisi gelince çağır'.
[20:26:40	]S10/OWS.GHOST-22 has fired a toolgun with the name: remover
[20:26:42	]Revain (STEAM_0:1:608254786) has disconnected.
[20:26:43	]S10/OWS.GHOST-22 entered observer.
[20:26:45	]S10/OWS.GHOST-22 exited observer at their location.
[20:26:47	]S10/OWS.GHOST-22 entered observer.
[20:26:55	]S10/OWS.GHOST-22 exited observer at their location.
[20:26:56	]S10/OWS.GHOST-22 entered observer.
[20:27:06	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:07	]S10/OWS.GHOST-22 entered observer.
[20:27:07	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:13	]S10/OWS.GHOST-22 entered observer.
[20:27:15	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:16	]S10/OWS.GHOST-22 entered observer.
[20:27:17	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:18	]S10/OWS.GHOST-22 entered observer.
[20:27:23	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:36	]S10/OWS.GHOST-22 entered observer.
[20:27:39	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:42	]S10/OWS.GHOST-22 entered observer.
[20:27:42	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:43	]S10/OWS.GHOST-22 entered observer.
[20:27:43	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:44	]S10/OWS.GHOST-22 entered observer.
[20:27:44	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:44	]S10/OWS.GHOST-22 entered observer.
[20:27:45	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:45	]S10/OWS.GHOST-22 entered observer.
[20:27:45	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:46	]S10/OWS.GHOST-22 entered observer.
[20:27:46	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:46	]S10/OWS.GHOST-22 entered observer.
[20:27:47	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:47	]S10/OWS.GHOST-22 entered observer.
[20:27:47	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:47	]S10/OWS.GHOST-22 entered observer.
[20:27:48	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:48	]S10/OWS.GHOST-22 entered observer.
[20:27:49	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:49	]S10/OWS.GHOST-22 entered observer.
[20:27:49	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:50	]S10/OWS.GHOST-22 entered observer.
[20:27:51	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:51	]S10/OWS.GHOST-22 entered observer.
[20:27:51	]S10/OWS.GHOST-22 exited observer at their location.
[20:27:52	]S10/OWS.GHOST-22 entered observer.
[20:28:03	]S10/OWS.GHOST-22 exited observer at their location.
[20:28:07	]S10/OWS.GHOST-22 entered observer.
[20:28:20	]S10/OWS.GHOST-22 has spawned a 'NPC [4579][npc_vj_hl2_combine_elit]'.
[20:28:22	]S10/OWS.GHOST-22 has spawned a 'NPC [4579][npc_vj_hl2_combine_elit]'.
[20:28:32	]S10/OWS.GHOST-22 exited observer at their location.
[20:28:41	]S10/OWS.GHOST-22 entered observer.
[20:29:24	]S10/OWS.GHOST-22 exited observer at their location.
[20:31:11	]S10/OWE.HURRICANE.095/XRAY-15 used command '/CharSetName S10/OWS.GHOST-22 S10/OWE.HURRICANE.095/XRAY-15'.
[20:31:13	]S10/OWE.HURRICANE.095/XRAY-15 entered observer.
[20:31:25	]S10/OWE.HURRICANE.095/XRAY-15 exited observer at their location.
[20:31:27	]S10/OWE.HURRICANE.095/XRAY-15 entered observer.
[20:31:32	]S10/OWE.HURRICANE.095/XRAY-15 exited observer at their location.
[20:31:35	]Mersa has unloaded their "S10/OWE.HURRICANE.095/XRAY-15" character.
[20:31:49	]Mersa (STEAM_0:0:188549543) has disconnected.
