[10:11:30	]Enistein has connected.
[14:05:10	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:14	]Alexandr Volkov entered observer.
[14:05:15	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:16	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:25	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:26	][IC] Michael Mansen: Ben biraz etrafı gezmeye gidiyorum.
[14:05:27	]Michael Mansen used command '/ExitAct'.
[14:05:28	]Alexandr Volkov exited observer at their location.
[14:05:30	]Alexandr Volkov entered observer.
[14:05:30	]Alexandr Volkov exited observer at their location.
[14:05:30	][IC] Joe Rock: Peki.
[14:05:31	]Alexandr Volkov entered observer.
[14:05:31	]Alexandr Volkov exited observer at their location.
[14:05:32	][IC] Joe Rock: Görüşürüsz.
[14:05:34	]Alexandr Volkov entered observer.
[14:05:34	]Alexandr Volkov exited observer at their location.
[14:05:36	]Alexandr Volkov entered observer.
[14:05:37	]Alexandr Volkov exited observer at their location.
[14:05:38	][Y] Grimson Krova: Kimse yokmu!
[14:05:38	][Y] Tony Miller: Hey.
[14:05:39	]Alexandr Volkov entered observer.
[14:05:39	]Alexandr Volkov exited observer at their location.
[14:05:41	]Alexandr Volkov entered observer.
[14:05:41	]Alexandr Volkov exited observer at their location.
[14:05:42	][Y] Tony Miller: Içerde birisi var mı.
[14:05:43	]Alexandr Volkov entered observer.
[14:05:43	]Alexandr Volkov exited observer at their location.
[14:05:44	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:45	]Alexandr Volkov entered observer.
[14:05:46	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:47	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:48	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:48	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:48	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:49	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:49	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:56	]Alexandr Volkov has fired a toolgun with the name: env_headcrabcanister
[14:05:57	][Y] Tony Miller: Size diyorum birisi var mı.
[14:06:00	]Alexandr Volkov exited observer at their location.
[14:06:01	]Alexandr Volkov entered observer.
[14:06:08	]Michael Mansen used command '/Radio sesim geliyormu'.
[14:06:11	]Tony Miller used command '/Radio evet'.
[14:06:22	][IC] Grimson Krova: Aptal makina.
[14:06:24	]Alexandr Volkov exited observer at their location.
[14:06:25	]Joe Rock entered observer.
[14:06:25	]Michael Mansen used command '/Radio cevap veremedim az önce'.
[14:06:25	]Alexandr Volkov entered observer.
[14:06:25	]Alexandr Volkov exited observer at their location.
[14:06:26	]Alexandr Volkov entered observer.
[14:06:26	]Alexandr Volkov exited observer at their location.
[14:06:27	]Alexandr Volkov entered observer.
[14:06:27	]Alexandr Volkov exited observer at their location.
[14:06:29	]Alexandr Volkov entered observer.
[14:06:29	]Alexandr Volkov exited observer at their location.
[14:06:31	]Alexandr Volkov entered observer.
[14:06:31	]Joe Rock exited observer at their location.
[14:06:32	]Alexandr Volkov exited observer at their location.
[14:06:33	][IC] Grimson Krova: Hey.
[14:06:34	]Tony Miller used command '/Radio pekala nerdsin'.
[14:06:34	]Alexandr Volkov entered observer.
[14:06:35	]Alexandr Volkov exited observer at their location.
[14:06:37	]Alexandr Volkov entered observer.
[14:06:37	]Alexandr Volkov exited observer at their location.
[14:06:39	]Alexandr Volkov entered observer.
[14:06:39	]Alexandr Volkov exited observer at their location.
[14:06:41	]Alexandr Volkov entered observer.
[14:06:41	][IC] Grimson Krova: Sen doktormusun?
[14:06:42	]Alexandr Volkov exited observer at their location.
[14:06:43	]Alexandr Volkov entered observer.
[14:06:43	]Alexandr Volkov exited observer at their location.
[14:06:43	]Alexandr Volkov entered observer.
[14:06:43	]Alexandr Volkov exited observer at their location.
[14:06:44	]Alexandr Volkov entered observer.
[14:06:44	]Alexandr Volkov exited observer at their location.
[14:06:44	]Michael Mansen used command '/Radio lağımdayım silah sıkan adam'.
[14:06:44	]Alexandr Volkov entered observer.
[14:06:44	]Alexandr Volkov exited observer at their location.
[14:06:45	]Alexandr Volkov entered observer.
[14:06:45	]Alexandr Volkov exited observer at their location.
[14:06:45	][IC] Mark Zanburg: Evet.
[14:06:46	]Alexandr Volkov entered observer.
[14:06:46	]Alexandr Volkov exited observer at their location.
[14:06:47	]Alexandr Volkov entered observer.
[14:06:48	]Alexandr Volkov exited observer at their location.
[14:06:48	]Alexandr Volkov entered observer.
[14:06:49	]Alexandr Volkov exited observer at their location.
[14:06:49	]Alexandr Volkov entered observer.
[14:06:49	]Alexandr Volkov exited observer at their location.
[14:06:50	]Alexandr Volkov entered observer.
[14:06:51	]Alexandr Volkov exited observer at their location.
[14:06:52	]Alexandr Volkov entered observer.
[14:06:52	]Alexandr Volkov exited observer at their location.
[14:06:53	]Tony Miller used command '/Radio lağımdayım ama yoksun'.
[14:06:54	]Michael Mansen used command '/Radio o dediğim kızı tanıyormuş'.
[14:06:54	]Alexandr Volkov entered observer.
[14:06:55	]Alexandr Volkov exited observer at their location.
[14:06:55	]Alexandr Volkov entered observer.
[14:06:55	]Sinyor Gordon loaded the character 'Adrian Brookly'
[14:06:57	]Michael Mansen has gained level 25 in the Hız skill.
[14:06:59	][IC] Grimson Krova: Bana bir tane doktor B12 için bir ilaç yazmıştı bitirdimk.
[14:07:00	]Adrian Brookly entered observer.
[14:07:00	]Adrian Brookly is fully healed.
[14:07:04	]Mark Zanburg is fully healed.
[14:07:04	][IC] Grimson Krova: Yenisi lazım.
[14:07:08	]Adrian Brookly exited observer at their location.
[14:07:08	][IC] Grimson Krova: Bi boka yaramadı.
[14:07:08	]Michael Mansen used command '/Radio sahile giden yoldayım'.
[14:07:10	][IC] Mark Zanburg: Tamam.
[14:07:13	][IC] Mark Zanburg: Benle gel.
[14:07:14	]Alexandr Volkov exited observer at their location.
[14:07:14	]Alexandr Volkov entered observer.
[14:07:15	]Alexandr Volkov exited observer at their location.
[14:07:15	]Tony Miller used command '/Radio suan sen micheal mısın'.
[14:07:15	]Alexandr Volkov entered observer.
[14:07:15	]Alexandr Volkov exited observer at their location.
[14:07:15	]Alexandr Volkov entered observer.
[14:07:16	]Alexandr Volkov exited observer at their location.
[14:07:16	]Alexandr Volkov entered observer.
[14:07:16	]Alexandr Volkov exited observer at their location.
[14:07:17	]Alexandr Volkov entered observer.
[14:07:17	]Alexandr Volkov exited observer at their location.
[14:07:17	]Alexandr Volkov entered observer.
[14:07:18	]Alexandr Volkov exited observer at their location.
[14:07:18	]Alexandr Volkov entered observer.
[14:07:18	]Alexandr Volkov exited observer at their location.
[14:07:18	]Alexandr Volkov has taken 61 damage from worldspawn.
[14:07:19	]Alexandr Volkov entered observer.
[14:07:25	]Michael Mansen used command '/Radio evet'.
[14:07:30	]Alexandr Volkov ran SAM command 'hp' with arguments: 'Alexandr' '100'
[14:07:31	]Alexandr Volkov is fully healed.
[14:07:34	]Tony Miller used command '/Radio sahillde bekle beni o barikatlarda otur'.
[14:07:39	]Michael Mansen used command '/Radio tamam'.
[14:07:49	]Adrian Brookly ran 'take' on item 'Tarihi Geçmiş Muz' (#67397)
[14:07:49	]Adrian Brookly has gained a 'Tarihi Geçmiş Muz' #67397.
[14:08:02	][IC] Grimson Krova: *Öksürme*.
[14:08:05	][IC] Mark Zanburg: İçeri geç.
[14:08:07	][Y] Tony Miller: Sen.
[14:08:07	]Adrian Brookly ran 'Consume' on item 'Tarihi Geçmiş Premium Breen'in Suyu' (#67382)
[14:08:07	]Adrian Brookly has gained a 'Boş Breen'in Suyu' #69361.
[14:08:07	]Alexandr Volkov has spawned 'models/props_i17/misc/billboard3.mdl'.
[14:08:10	][IC] Michael Mansen: Evet.
[14:08:11	][IC] Grimson Krova: *Öksürme*.
[14:08:13	][IC] Mark Zanburg: Sedeye yat.
[14:08:14	]Adrian Brookly ran 'Consume' on item 'Tarihi Geçmiş Muz' (#67397)
[14:08:15	][IC] Tony Miller: Micheal olan sen mısın.
[14:08:19	][IC] Michael Mansen: Evet.
[14:08:19	]Alexandr Volkov used command '/Staff mersa miting tarzı birşey yapalım diyor'.
[14:08:20	][IC] Grimson Krova: İlaç vermicenmi?
[14:08:26	][IC] Tony Miller: Pekala tehlikeli burası yürü.
[14:08:28	][IC] Mark Zanburg: Analiz etmem gerek.
[14:08:28	]Grimson Krova used command '/ActDown'.
[14:08:33	]Alexandr Volkov used command '/Staff halktan gelen soruları administer tarzı birşey cevap verecek'.
[14:08:37	]Adrian Brookly has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[14:08:40	]Alexandr Volkov used command '/Staff yapalım mı'.
[14:08:46	][IC] Grimson Krova: Abicim neyi analiz ediyon Allah için bak kendi ismimi unutucam şimdi.
[14:08:46	][IC] Tony Miller: Gel.
[14:08:50	]Adrian Brookly ran 'Open' on item 'Rasyon' (#69362)
[14:08:50	]Adrian Brookly has gained a 'Yapay Macun' #69363.
[14:08:50	]Adrian Brookly has gained a 'Breen'in Suyu' #69364.
[14:08:50	]Adrian Brookly has gained a '15 Kredi Kuponu' #69365.
[14:08:51	]Grimson Krova used command '/CharDesc'.
[14:08:52	]Adrian Brookly ran 'Consume' on item 'Breen'in Suyu' (#69364)
[14:08:52	]Adrian Brookly has gained a level -2 long boost in Zeka.
[14:08:52	]Adrian Brookly has gained a level -1 long boost in Algı.
[14:08:52	]Adrian Brookly has gained a 'Boş Breen'in Suyu' #69366.
[14:08:53	][IC] Tony Miller: Biraz otur.
[14:08:53	]Adrian Brookly ran 'Consume' on item 'Yapay Macun' (#69363)
[14:08:53	]Adrian Brookly has gained a 'Boş Kavanoz' #69367.
[14:08:58	][IC] Tony Miller: Solluklan.
[14:08:58	]Michael Mansen used command '/ActSit'.
[14:08:59	][IC] Mark Zanburg: Ağzını aç.
[14:09:01	]Adrian Brookly used command '/Staff katılan olursa yapın'.
[14:09:06	][IC] Tony Miller: Şimdi bir daha tanışalım.
[14:09:09	][IC] Michael Mansen: O dediğim kızın adını hatırladım maya.
[14:09:10	][ME] Grimson Krova: Ağzını açar
[14:09:10	][ME] Mark Zanburg: Kişinin ağzını tahta çubuk ve fener yardımıyla bakmaya çalışır.
[14:09:12	]Alexandr Volkov used command '/Staff tamamdır'.
[14:09:13	]Adrian Brookly entered observer.
[14:09:16	][IC] Tony Miller: Maya güzel bende biliyorum.
[14:09:17	]Alexandr Volkov has spawned a 'NPC [5137][npc_headcrab]'.
[14:09:20	][IC] Tony Miller: Soy adın ne demiştin.
[14:09:22	][LOOC] Grimson Krova: aile hekimi
[14:09:24	]Alexandr Volkov has spawned a 'NPC [5137][npc_headcrab]'.
[14:09:27	][IC] Michael Mansen: Mansen.
[14:09:28	]Mark Zanburg rolled 11 out of 20.
[14:09:28	]Mark Zanburg used command '/Roll'.
[14:09:31	][IC] Grimson Krova: Ne gördün bizede anlat.
[14:09:32	][IC] Tony Miller: Micheal mansen.
[14:09:38	][IC] Tony Miller: Tony miller bende.
[14:09:45	][IC] Tony Miller: Kampın veya grubun var mı.
[14:09:45	]Theodore Abernathy has gone afk.
[14:09:46	]Adrian Brookly exited observer at their location.
[14:09:48	][IC] Michael Mansen: Yok.
[14:09:50	]Adrian Brookly entered observer.
[14:09:51	]Adrian Brookly exited observer at their location.
[14:09:52	]Alexandr Volkov has used a context menu option with the name: remove
[14:09:56	][IC] Grimson Krova: *Öksürme*.
[14:09:58	][ME] Mark Zanburg: Boğazında bir enfeksiyon fark etmiştir.
[14:09:59	][IC] Grimson Krova: COUGH1.
[14:10:01	][IC] Michael Mansen: Şehire geleli çok olmadı eski şehirde tanışmıştık maya ile.
[14:10:01	][IC] Grimson Krova: *Öksürme*.
[14:10:04	][IC] Mark Zanburg: Hm.
[14:10:09	]Adrian Brookly ran 'drop' on item 'Boş Breen'in Suyu' (#69366)
[14:10:09	]Adrian Brookly has lost a 'Boş Breen'in Suyu' #69366.
[14:10:10	]Adrian Brookly ran 'drop' on item 'Boş Breen'in Suyu' (#69361)
[14:10:10	]Adrian Brookly has lost a 'Boş Breen'in Suyu' #69361.
[14:10:11	]Adrian Brookly ran 'drop' on item 'Boş Kavanoz' (#69367)
[14:10:11	]Adrian Brookly has lost a 'Boş Kavanoz' #69367.
[14:10:11	]Mark Zanburg ran 'give' on item 'Dezenfektan' (#68605)
[14:10:11	]Mark Zanburg has performed the 'Use Dezenfektan' action, gaining 4 experience in medicine.
[14:10:11	]Grimson Krova was disinfected by Mark Zanburg for 62 seconds.
[14:10:14	][ME] Grimson Krova: Adam öksüre öksüre en son kusucakmış gibi olur
[14:10:15	][IC] Tony Miller: Pekala pekala sakin ol.
[14:10:15	][IC] Grimson Krova: *Öksürme*.
[14:10:17	][IC] Mark Zanburg: Enfeksiyon.
[14:10:17	][IC] Grimson Krova: *Öksürme*.
[14:10:18	][IC] Grimson Krova: *Öksürme*.
[14:10:19	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_headcrab_baby]'.
[14:10:22	][IC] Tony Miller: Kaç nekrotik öldürdün şimdiye kadar.
[14:10:22	]Alexandr Volkov has spawned a 'NPC [5197][npc_vj_hlr1_headcrab]'.
[14:10:24	]Michael Mansen used command '/ExitAct'.
[14:10:25	][IC] Grimson Krova: Kusacam şimdi ya.
[14:10:29	]Tony Miller used the 'Gergin Görünüşlü Adam' smuggler.
[14:10:29	][IC] Mark Zanburg: B12 Demiştin değilmi.
[14:10:31	][IC] Michael Mansen: 2-3 silahım falan yok çünkü.
[14:10:32	][IC] Grimson Krova: Evet.
[14:10:40	]Michael Mansen used the 'Gergin Görünüşlü Adam' smuggler.
[14:10:43	][IC] Grimson Krova: Boğazımda ağrıyor.
[14:10:44	][IC] Tony Miller: Güzel.
[14:10:46	][IC] Michael Mansen: Biri geliyor gibi.
[14:10:48	][IC] Tony Miller: Sen.
[14:10:55	][IC] Tony Miller: Kendini tanıt.
[14:10:55	][IC] Adrian Brookly: Kimsin?
[14:10:56	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_leech]'.
[14:10:59	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_leech]'.
[14:11:01	][IC] Adrian Brookly: Ben doktor adrian.
[14:11:05	][IC] Mark Zanburg: Senin boğazında enfeksiyon gözüküyor.
[14:11:06	][IC] Adrian Brookly: Direnişe çalışıyorum.
[14:11:06	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_leech]'.
[14:11:07	][IC] Grimson Krova: Doktor kalkayımmı?
[14:11:08	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_leech]'.
[14:11:10	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_houndeye]'.
[14:11:10	]Grimson Krova used command '/ExitAct'.
[14:11:11	][IC] Mark Zanburg: Bunu hiç görmemiştim.
[14:11:13	]Alexandr Volkov exited observer at their location.
[14:11:13	]Alexandr Volkov has taken 2 damage from Alexandr Volkov.
[14:11:14	]Alexandr Volkov has taken 4 damage from Alexandr Volkov.
[14:11:14	]Alexandr Volkov entered observer.
[14:11:15	][IC] Tony Miller: Hangisi.
[14:11:17	]Alexandr Volkov has spawned a 'NPC [5196][npc_vj_hlr1_houndeye]'.
[14:11:17	][IC] Adrian Brookly: Lider fyodoru tanırmısın?
[14:11:19	]Grimson Krova used command '/ActDown'.
[14:11:19	]Alexandr Volkov has spawned a 'NPC [5197][npc_vj_hlr1_hgrunt]'.
[14:11:20	][IC] Adrian Brookly: Ve arthur.
[14:11:21	][IC] Tony Miller: Evet.
[14:11:23	][IC] Tony Miller: Dostlarım.
[14:11:25	]Mark Zanburg ran 'give' on item 'İlk Yardım Kiti' (#68610)
[14:11:25	]Mark Zanburg has performed the 'Use İlk Yardım Kiti' action, gaining 52 experience in medicine.
[14:11:25	]Grimson Krova was disinfected by Mark Zanburg for 157 seconds.
[14:11:25	]Grimson Krova was bandaged by Mark Zanburg for 59 HP.
[14:11:26	][IC] Adrian Brookly: Onlar dostum.
[14:11:28	]Alexandr Volkov has spawned a 'NPC [5203][npc_vj_hlr1a_ivan]'.
[14:11:29	][IC] Grimson Krova: Nası görmedin.
[14:11:31	][IC] Tony Miller: Benimde.
[14:11:33	][IC] Adrian Brookly: Fakat fyodor öldü.
[14:11:33	][IC] Tony Miller: Önceden.
[14:11:37	][ME] Mark Zanburg: Bazı yaraları temizler ve bandajlar.
[14:11:39	][IC] Tony Miller: Kötü olmuş.
[14:11:45	][IC] Adrian Brookly: Arthur kayıp yine.
[14:11:51	][IC] Tony Miller: Herzamanki hali.
[14:11:56	][IC] Adrian Brookly: Haklısın.
[14:11:59	][ME] Mark Zanburg: Kişinin ağzındaki enfeksiyona bilinmeyen bir ilaç döker.
[14:12:03	][IC] Mark Zanburg: Daha iyimi?
[14:12:08	][IC] Tony Miller: Onları kaybettiğim günden beri yalnızım.
[14:12:12	][IC] Grimson Krova: Hiç bir şey hissetmedim.
[14:12:12	]Alexandr Volkov has spawned a 'NPC [5173][npc_metropolice]'.
[14:12:14	][IC] Tony Miller: Maya yı bidiin mi.
[14:12:17	][IC] Tony Miller: Bildin mi.
[14:12:17	][IC] Grimson Krova: Garip hissediyorum.
[14:12:18	]Alexandr Volkov has spawned a 'NPC [5173][npc_metropolice]'.
[14:12:18	][IC] Grimson Krova: *Öksürme*.
[14:12:19	]Alexandr Volkov exited observer at their location.
[14:12:20	]Alexandr Volkov has taken 2 damage from Alexandr Volkov.
[14:12:20	]Alexandr Volkov entered observer.
[14:12:22	][IC] Adrian Brookly: Çok iyi bir kız.
[14:12:23	][IC] Grimson Krova: *Öksürme*.
[14:12:26	][IC] Adrian Brookly: Zeki ve dinç.
[14:12:26	][IC] Tony Miller: Nerede o.
[14:12:27	]Alexandr Volkov exited observer at their location.
[14:12:27	]Alexandr Volkov entered observer.
[14:12:33	]Alexandr Volkov exited observer at their location.
[14:12:33	]Alexandr Volkov entered observer.
[14:12:34	][ME] Mark Zanburg: Kişinin boğazında hafif acı hisete billir
[14:12:36	][IC] Adrian Brookly: Bu şehirdeydi en son joe rock ile geziyordu.
[14:12:36	]Alexandr Volkov exited observer at their location.
[14:12:37	][IC] Tony Miller: Yeni direniş için ona ihtiyacımız var.
[14:12:38	]Alexandr Volkov has spawned a 'NPC [5173][npc_combine_s]'.
[14:12:39	]Alexandr Volkov has taken 0 damage from npc_combine_s.
[14:12:39	]Alexandr Volkov has taken 3 damage from npc_combine_s.
[14:12:39	]Alexandr Volkov has taken 6 damage from npc_combine_s.
[14:12:40	][IC] Adrian Brookly: Joede vurulmuştu.
[14:12:40	]Alexandr Volkov has spawned a 'NPC [5173][npc_combine_s]'.
[14:12:41	]Alexandr Volkov has taken 0 damage from npc_combine_s.
[14:12:41	][IC] Tony Miller: Güzel.
[14:12:42	]Alexandr Volkov has taken 0 damage from npc_combine_s.
[14:12:42	]Alexandr Volkov has taken 0 damage from npc_combine_s.
[14:12:43	]Alexandr Volkov has taken 3 damage from npc_combine_s.
[14:12:43	]Alexandr Volkov has taken 3 damage from npc_combine_s.
[14:12:43	]Alexandr Volkov entered observer.
[14:12:46	][IC] Tony Miller: Joel mi.
[14:12:47	]Alexandr Volkov has used a context menu option with the name: rb655_npc_weapon
[14:12:49	][IC] Adrian Brookly: Ağır kanaması vardı.
[14:12:51	]Alexandr Volkov exited observer at their location.
[14:12:52	][IC] Adrian Brookly: Joel değil.
[14:12:53	]Alexandr Volkov has taken 10 damage from npc_combine_s.
[14:12:54	]Alexandr Volkov has taken 10 damage from npc_combine_s.
[14:12:55	]Grimson Krova is fully healed.
[14:12:56	][IC] Adrian Brookly: Mayanın ilk arkadaşı.
[14:12:58	]Alexandr Volkov has used a context menu option with the name: rb655_make_friendly
[14:13:00	][IC] Tony Miller: Joe.
[14:13:00	][IC] Adrian Brookly: Joe.
[14:13:00	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:02	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:03	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:04	][ME] Mark Zanburg: Kusması için zar.
[14:13:05	][ME] Grimson Krova: Adam bir anda garip ilacı geri kusar *yere*
[14:13:05	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:06	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:07	][IC] Grimson Krova: *Öksürme*.
[14:13:07	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:07	][IC] Tony Miller: Tanımıyorum ama onada yazık olmuş.
[14:13:07	][IC] Grimson Krova: *Öksürme*.
[14:13:08	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:08	][IC] Grimson Krova: *Öksürme*.
[14:13:09	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:10	]Grimson Krova used command '/ExitAct'.
[14:13:10	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:10	][IC] Tony Miller: Senin adın nedir.
[14:13:11	]Alexandr Volkov has damaged npc_combine_s, dealing 5 with ix_hands
[14:13:14	]Alexandr Volkov has used a context menu option with the name: ignite
[14:13:15	][IC] Grimson Krova: *Öksürme*.
[14:13:16	]Alexandr Volkov has used a context menu option with the name: remove
[14:13:17	][IC] Adrian Brookly: Adrian brookly.
[14:13:18	]Alexandr Volkov entered observer.
[14:13:18	]Alexandr Volkov exited observer at their location.
[14:13:19	]Alexandr Volkov entered observer.
[14:13:19	]Alexandr Volkov exited observer at their location.
[14:13:19	]Alexandr Volkov entered observer.
[14:13:20	]Alexandr Volkov exited observer at their location.
[14:13:20	]Alexandr Volkov entered observer.
[14:13:21	]Alexandr Volkov exited observer at their location.
[14:13:21	]Alexandr Volkov entered observer.
[14:13:21	]Alexandr Volkov exited observer at their location.
[14:13:21	]Alexandr Volkov entered observer.
[14:13:22	]Alexandr Volkov exited observer at their location.
[14:13:22	][IC] Tony Miller: Hmm.
[14:13:23	]Alexandr Volkov entered observer.
[14:13:24	][IC] Mark Zanburg: Hey.
[14:13:26	][ME] Grimson Krova: Adam inler
[14:13:27	][IC] Mark Zanburg: Iyimisin.
[14:13:28	][IC] Grimson Krova: Uh... Ah-huh.
[14:13:32	][ME] Tony Miller: demirlerden uzanıp elini sıkmak ister
[14:13:34	][IC] Tony Miller: Bende tony.
[14:13:34	]Alexandr Volkov exited observer at their location.
[14:13:37	]Alexandr Volkov entered observer.
[14:13:38	][ME] Adrian Brookly: elini sıkar
[14:13:41	][IC] Adrian Brookly: Memnun oldum.
[14:13:42	]Grimson Krova used command '/ActSit'.
[14:13:43	]Grimson Krova used command '/ExitAct'.
[14:13:44	][IC] Tony Miller: Memnun oldum bende.
[14:13:45	][IC] Tony Miller: Tony.
[14:13:46	][IC] Adrian Brookly: Medikal bir yardım lazım mı?
[14:13:46	][IT] Mark Zanburg: Hastanın kafası dönmeye başlar.
[14:13:48	][IC] Tony Miller: Tony miller.
[14:13:50	]Grimson Krova used command '/ActSitChair'.
[14:13:53	][IC] Mark Zanburg: İyimisin.
[14:13:54	][IC] Tony Miller: Bana degıl ama.
[14:14:00	][IC] Tony Miller: Michaele bakabilir sin.
[14:14:03	][IC] Grimson Krova: H-hayır.
[14:14:05	][IC] Adrian Brookly: Neyin var?
[14:14:07	][IC] Tony Miller: Onunlada az once tanıştık.
[14:14:09	]Alexandr Volkov ran SAM command 'hp' with arguments: 'Alexandr' '100'
[14:14:10	][IC] Michael Mansen: Birşeyim yok.
[14:14:11	]Tony Miller opened the 'Sandık' #6456 container.
[14:14:11	]Alexandr Volkov is fully healed.
[14:14:13	]Tony Miller closed the 'Sandık' #6456 container.
[14:14:16	][IT] Mark Zanburg: Bayılma zarı
[14:14:18	][IC] Tony Miller: Bırakta baksın.
[14:14:18	]Mark Zanburg rolled 4 out of 20.
[14:14:18	]Mark Zanburg used command '/Roll'.
[14:14:21	][IC] Michael Mansen: Tamam.
[14:14:22	]Alexandr Volkov exited observer at their location.
[14:14:22	]Alexandr Volkov entered observer.
[14:14:22	][IC] Adrian Brookly: Michealde mayayı tanıyormuş.
[14:14:23	]Alexandr Volkov exited observer at their location.
[14:14:25	]Alexandr Volkov has spawned a 'NPC [5116][npc_manhack]'.
[14:14:26	][IC] Tony Miller: Koşuştura koşuştura birşey olmuştır.
[14:14:26	][LOOC] Grimson Krova: aga sen kime zar atıyon
[14:14:29	]Alexandr Volkov has taken 4 damage from npc_manhack.
[14:14:31	][IC] Tony Miller: Evet.
[14:14:31	]Alexandr Volkov entered observer.
[14:14:35	][LOOC] Mark Zanburg: Zar at.
[14:14:35	][IC] Tony Miller: Telsizde söyledi bana.
[14:14:39	][IC] Adrian Brookly: Duydum.
[14:14:46	][IC] Tony Miller: Sizin pki.
[14:14:48	][IC] Adrian Brookly: Fakat nereden geliyor?
[14:14:49	][IC] Tony Miller: Peki luanda.
[14:14:51	][IC] Tony Miller: Şuanda sizin.
[14:14:52	][LOOC] Mark Zanburg:  B12 Var ya sende.
[14:14:55	][LOOC] Grimson Krova: nası atılıyordu unuttum
[14:14:58	][IC] Tony Miller: Kampınız veya grubunuz var mı.
[14:15:01	][LOOC] Mark Zanburg: /roll
[14:15:03	][LOOC] Grimson Krova: en son 2 ay mnce attım
[14:15:07	][IC] Adrian Brookly: Fyodor öldüğü gün...
[14:15:10	]Grimson Krova rolled 20 out of 20.
[14:15:10	]Grimson Krova used command '/Roll generic'.
[14:15:12	][IC] Adrian Brookly: Arthur kayıplara karıştı.
[14:15:16	][LOOC] Mark Zanburg: :d
[14:15:17	][IC] Adrian Brookly: Kamp felan kalmadı.
[14:15:21	][LOOC] Grimson Krova: ee şimdi
[14:15:22	][LOOC] Mark Zanburg: senin şansını
[14:15:24	][IC] Tony Miller: Pekala.
[14:15:24	][IC] Adrian Brookly: Terminal 6 dan buraya geri geldik.
[14:15:30	][LOOC] Mark Zanburg: Bayıl.
[14:15:31	][LOOC] Grimson Krova: bayılıyom
[14:15:36	][IC] Grimson Krova: Uh!
[14:15:36	][IC] Tony Miller: Kaç nekrotik öldürdün adrian.
[14:15:38	]Grimson Krova used command '/CharFallOver'.
[14:15:39	][IC] Adrian Brookly: Sikeyim bizde kavimler göçü gibi durmadan geziyoruz.
[14:15:39	]Grimson Krova used command '/CharGetUp'.
[14:15:40	][IC] Tony Miller: Şımdıye kadar.
[14:15:42	][IC] Mark Zanburg: Hayır.
[14:15:43	][IC] Mark Zanburg: No.
[14:15:45	][IC] Mark Zanburg: No2.
[14:15:46	]Alexandr Volkov used command '/LocalEvent Ekip, birbirini tanımaya devam etmektedir. Ancak, bu sırada, tünelin deliklerinden, garip mekanizmaların sesleri duyulmakta. Bu sesler, giderek artıyor gibi.'.
[14:15:49	][IC] Adrian Brookly: Yüzlerice olur.
[14:15:58	][IC] Tony Miller: Kaç insan öldürdün peki.
[14:16:03	][IC] Adrian Brookly: 7.
[14:16:08	][IC] Mark Zanburg: Bu herifte cidden B12 eksikliği var.
[14:16:10	][IC] Mark Zanburg: Galiba.
[14:16:11	][IC] Tony Miller: Savaşmayı biliyor musun.
[14:16:15	][IC] Adrian Brookly: Fazlasıyla.
[14:16:20	][IC] Tony Miller: Ya sen micheal.
[14:16:30	][ME] Grimson Krova: Adam kalmayı deniyordur
[14:16:33	]Adrian Brookly used command '/ActLean'.
[14:16:34	][IC] Michael Mansen: Ben ortalama öyle çok iyi bilmiyorum.
[14:16:36	]Grimson Krova rolled 6 out of 20.
