[00:34:29	]Recik has connected.
[18:31:07	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3262.
[18:31:07	]Jonathan Williamson ran 'RequestCp' on item 'Request Device' (#3292)
[18:31:08	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3261)
[18:31:08	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3261.
[18:31:15	]0CIN ran SAM command 'slay' with arguments: '^'
[18:31:21	]0CIN used command '/Dispatch anti-citizen'.
[18:31:31	]OCIN used command '/CharSetName ^ OCIN'.
[18:31:36	]C17:RCT.YELLO-08 has spawned a stunstick.
[18:31:44	]Inkaaz has unloaded their "OCIN" character.
[18:31:45	]C17:RCT.YELLO-08 ran 'take' on item 'Stunstick' (#3488)
[18:31:45	]C17:RCT.YELLO-08 has gained a 'Stunstick' #3488.
[18:31:47	]C17:RCT.YELLO-08 ran 'Equip' on item 'Stunstick' (#3488)
[18:31:48	]C17:RCT.YELLO-08 ran 'Equip' on item 'USP-45' (#3258)
[18:31:49	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3259.
[18:31:53	]Inkaaz loaded the character 'OCIN'
[18:32:20	][IC] OCIN: .
[18:32:27	]C17:RCT.YELLO-08 has given himself a magazine_usp_15rnd.
[18:32:27	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3489.
[18:32:28	]C17:RCT.YELLO-08 has given himself a magazine_usp_15rnd.
[18:32:28	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3490.
[18:32:30	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3489)
[18:32:32	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3489)
[18:32:33	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3490)
[18:32:34	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3490)
[18:32:39	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3259.
[18:32:39	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3490.
[18:32:41	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3490.
[18:32:41	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3489.
[18:32:43	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3489.
[18:32:43	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3490.
[18:32:46	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3490.
[18:32:46	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3489.
[18:32:50	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3489.
[18:32:50	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3490.
[18:32:53	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3490.
[18:32:53	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3489.
[18:32:58	]OCIN entered observer.
[18:32:59	]OCIN exited observer at their location.
[18:33:05	]OCIN used command '/I seks jebanie na plazie'.
[18:33:14	]OCIN entered observer.
[18:33:40	]OCIN used command '/SC TAC-3'.
[18:33:43	]OCIN used command '/Radio victor'.
[18:33:44	]OCIN used command '/Radio victor'.
[18:33:45	]OCIN used command '/Radio victor'.
[18:33:47	]Jonathan Williamson ran 'Equip' on item 'USP-45' (#3227)
[18:33:47	]Jonathan Williamson has lost a '17rnd Usp-magazine' #3317.
[18:33:51	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3489.
[18:33:51	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3490.
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the head dealing 0 damage (CritChance was 0.88).
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the head dealing 10 damage (CritChance was 0.88).
[18:33:52	]C17:RCT.YELLO-08 has taken 10 damage from Jonathan Williamson.
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the head dealing 0 damage (CritChance was 0.88).
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the head dealing 10 damage (CritChance was 0.88).
[18:33:52	]C17:RCT.YELLO-08 has taken 10 damage from Jonathan Williamson.
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the stomach dealing 9 damage (CritChance was 0.88).
[18:33:52	]C17:RCT.YELLO-08 has taken 9 damage from Jonathan Williamson.
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left arm dealing 0 damage (CritChance was 0.88).
[18:33:52	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left arm dealing 0 damage (CritChance was 0.88).
[18:33:52	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left arm dealing 0 damage (CritChance was 0.88).
[18:33:52	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left arm dealing 3 damage (CritChance was 0.88).
[18:33:52	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:33:55	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the head dealing 10 damage (CritChance was 0.92).
[18:33:55	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:33:56	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the head dealing 10 damage (CritChance was 0.92).
[18:33:56	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:33:56	]C17:RCT.YELLO-08 is fully healed.
[18:34:01	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:01	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:01	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:01	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:01	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left arm dealing 3 damage (CritChance was 0.92).
[18:34:01	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:34:02	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3490.
[18:34:02	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3489.
[18:34:15	]S10/OCIN:AI-01 used command '/CharSetName ^ S10/OCIN:AI-01'.
[18:34:17	]S10/OCIN:AI-01 used command '/O dwafwa'.
[18:34:17	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:17	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:18	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:18	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:20	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3489.
[18:34:20	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3259.
[18:34:21	]S10/OCIN:AI-01 used command '/O fwagaw'.
[18:34:22	]Jonathan Williamson ran 'drop' on item 'USP-45' (#3227)
[18:34:22	]Jonathan Williamson has lost a 'USP-45' #3227.
[18:34:22	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:23	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:23	]S10/OCIN:AI-01 used command '/C wrfawgwa'.
[18:34:27	][IC] C17:RCT.YELLO-08: <:: Stay where you are! Get on the ground, do it now! ::>
[18:34:30	]S10/OCIN:AI-01 used command '/COTA dwagaw'.
[18:34:35	][IC] Jonathan Williamson: Alright im moving.
[18:34:37	]S10/OCIN:AI-01 used command '/C victor'.
[18:34:38	]S10/OCIN:AI-01 used command '/C victor'.
[18:34:39	]S10/OCIN:AI-01 used command '/C victor'.
[18:34:40	]S10/OCIN:AI-01 used command '/C victor'.
[18:34:41	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left arm dealing 3 damage (CritChance was 0.92).
[18:34:41	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:34:41	]S10/OCIN:AI-01 used command '/O victor'.
[18:34:42	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the stomach dealing 9 damage (CritChance was 0.92).
[18:34:42	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:42	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:42	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:42	]S10/OCIN:AI-01 used command '/O victor'.
[18:34:43	]S10/OCIN:AI-01 used command '/O victor'.
[18:34:44	]S10/OCIN:AI-01 used command '/O victor'.
[18:34:46	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the chest dealing 9 damage (CritChance was 0.92).
[18:34:46	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:34:46	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the right arm dealing 3 damage (CritChance was 0.92).
[18:34:46	]Jonathan Williamson was knocked unconscious and is bleeding out.
[18:34:47	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3259.
[18:34:47	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3490.
[18:34:52	]S10/OCIN:AI-01 used command '/Dispatch evasion behaviour 2'.
[18:34:55	][IC] C17:RCT.YELLO-08: <:: Ready to amputate. ::>
[18:34:56	][IC] C17:RCT.YELLO-08: <:: 3. ::>
[18:34:57	][IC] C17:RCT.YELLO-08: <:: 2. ::>
[18:34:58	][IC] C17:RCT.YELLO-08: <:: 1. ::>
[18:35:00	][IC] C17:RCT.YELLO-08: <:: Amputate. ::>
[18:35:00	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 0 damage (CritChance was 0.92).
[18:35:00	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 9 damage (CritChance was 0.92).
[18:35:00	]Jonathan Williamson was killed while bleeding out.
[18:35:00	]C17:RCT.YELLO-08 has killed Jonathan Williamson with player.
[18:35:07	]S10/OCIN:AI-01 used command '/Dispatch mission failure 2'.
[18:35:08	]Jonathan Williamson has given himself a flash_grenade.
[18:35:08	]Jonathan Williamson has gained a 'Flash Grenade' #3491.
[18:35:10	]Jonathan Williamson entered observer.
[18:35:14	]S10/OCIN:AI-01 exited observer at their location.
[18:35:14	]S10/OCIN:AI-01 entered observer.
[18:35:15	]Jonathan Williamson exited observer at their location.
[18:35:18	]Jonathan Williamson ran 'Equip' on item 'Flash Grenade' (#3491)
[18:35:21	]S10/OCIN:AI-01 used command '/Dispatch mission failure'.
[18:35:32	]Jonathan Williamson has given himself a machete.
[18:35:32	]Jonathan Williamson has gained a 'Machete' #3492.
[18:35:37	]Jonathan Williamson ran 'Equip' on item 'Machete' (#3492)
[18:35:40	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 18 damage (CritChance was 0.15).
[18:35:40	]C17:RCT.YELLO-08 has taken 18 damage from Jonathan Williamson.
[18:35:41	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 18 damage (CritChance was 0.15).
[18:35:41	]C17:RCT.YELLO-08 has taken 18 damage from Jonathan Williamson.
[18:35:41	]C17:RCT.YELLO-08 is fully healed.
[18:35:42	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 18 damage (CritChance was 0.15).
[18:35:42	]C17:RCT.YELLO-08 has taken 18 damage from Jonathan Williamson.
[18:35:43	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 18 damage (CritChance was 0.15).
[18:35:43	]C17:RCT.YELLO-08 has taken 18 damage from Jonathan Williamson.
[18:35:43	]Jonathan Williamson was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-08
[18:35:44	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the left leg dealing 2 damage (CritChance was 0.80).
[18:35:44	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:35:44	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 2 damage (CritChance was 0.80).
[18:35:44	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:35:46	]C17:RCT.YELLO-08 is fully healed.
[18:35:48	]S10/OCIN:AI-01 used command '/WaypointAdd gej 60 red'.
[18:35:49	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:49	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:50	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:50	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:51	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:51	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:51	]Jonathan Williamson used command '/CharGetUp'.
[18:35:52	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:52	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:53	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:53	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:53	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:53	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:54	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:54	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:55	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:35:55	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:35:57	]Jonathan Williamson used command '/CharGetUp'.
[18:35:59	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 9 damage (CritChance was 0.92).
[18:35:59	]Jonathan Williamson has taken 9 damage from C17:RCT.YELLO-08.
[18:36:00	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 9 damage (CritChance was 0.92).
[18:36:00	]Jonathan Williamson was knocked unconscious and is bleeding out.
[18:36:00	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the left leg dealing 5 damage (CritChance was 0.92).
[18:36:00	]Jonathan Williamson was killed while bleeding out.
[18:36:00	]C17:RCT.YELLO-08 has killed Jonathan Williamson with player.
[18:36:04	]Jonathan Williamson ran 'drop' on item 'Machete' (#3492)
[18:36:04	]Jonathan Williamson has lost a 'Machete' #3492.
[18:36:09	]S10/OCIN:AI-01 used command '/Dispatch conspiracy 2'.
[18:36:14	]Jonathan Williamson has given himself a frag_grenade.
[18:36:15	]Jonathan Williamson has gained a 'Frag Grenade' #3493.
[18:36:16	]S10/OCIN:AI-01 is admin-searching C17:RCT.YELLO-08's inventory.
[18:36:16	]S10/OCIN:AI-01 has used a context menu option with the name: ixviewinventory
[18:36:17	]Jonathan Williamson ran 'Equip' on item 'Frag Grenade' (#3493)
[18:36:21	]S10/OCIN:AI-01 has closed C17:RCT.YELLO-08's inventory.
[18:36:21	]Jonathan Williamson entered observer.
[18:36:25	]Jonathan Williamson exited observer at their location.
[18:36:27	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3259)
[18:36:28	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3259)
[18:36:29	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3489)
[18:36:30	]C17:RCT.YELLO-08 has taken 29 damage from Jonathan Williamson.
[18:36:31	]C17:RCT.YELLO-08 is fully healed.
[18:36:33	]Jonathan Williamson has given himself a frag_grenade.
[18:36:33	]Jonathan Williamson has gained a 'Frag Grenade' #3494.
[18:36:36	]Jonathan Williamson ran 'Equip' on item 'Frag Grenade' (#3494)
[18:36:38	][IC] Jonathan Williamson: !medic.
[18:36:43	]C17:RCT.YELLO-08 has taken 103 damage from Jonathan Williamson.
[18:36:44	]S10/OCIN:AI-01 used command '/Dispatch activiy level 5'.
[18:36:46	]C17:RCT.YELLO-08 is fully healed.
[18:36:49	]S10/OCIN:AI-01 used command '/Dispatch activity level 5'.
[18:36:51	][IC] C17:RCT.YELLO-08: <:: Reporting citizen summoned to voluntary conscription for general public service detail; T94-322. ::>
[18:36:55	]Jonathan Williamson has given himself a sledgehammer.
[18:36:55	]Jonathan Williamson has gained a 'Sledge Hammer' #3495.
[18:36:56	]Jonathan Williamson ran 'Equip' on item 'Sledge Hammer' (#3495)
[18:37:02	]S10/OCIN:AI-01 used command '/Radio reward notice'.
[18:37:08	]C17:RCT.YELLO-08 used command '/Radio report status 3'.
[18:37:11	]C17:RCT.YELLO-08 used command '/Radio report status3'.
[18:37:17	]S10/OCIN:AI-01 used command '/Radio report radios'.
[18:37:18	][IC] C17:RCT.YELLO-08: <:: All units, BOL; we have 34-S at.. ::>
[18:37:23	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 40 damage (CritChance was -0.70).
[18:37:23	]C17:RCT.YELLO-08 has taken 40 damage from Jonathan Williamson.
[18:37:24	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 16 damage (CritChance was -0.70).
[18:37:24	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:37:26	]C17:RCT.YELLO-08 is fully healed.
[18:37:28	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 16 damage (CritChance was -0.70).
[18:37:28	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:37:31	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 42 damage (CritChance was -0.70).
[18:37:31	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:37:31	]C17:RCT.YELLO-08 is fully healed.
[18:37:32	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the chest dealing 16 damage (CritChance was -0.70).
[18:37:32	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:37:36	]C17:RCT.YELLO-08 is fully healed.
[18:37:39	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 42 damage (CritChance was -0.70).
[18:37:39	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:37:40	]S10/OCIN:AI-01 used command '/Radio REPORT STATUS2'.
[18:37:41	]C17:RCT.YELLO-08 is fully healed.
[18:37:43	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 42 damage (CritChance was -0.70).
[18:37:43	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:37:45	]S10/OCIN:AI-01 used command '/Radio REPORT STATUS2'.
[18:37:46	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 42 damage (CritChance was -0.70).
[18:37:46	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:37:46	]C17:RCT.YELLO-08 is fully healed.
[18:37:47	]S10/OCIN:AI-01 used command '/Radio REPORT STATUS2'.
[18:37:48	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 16 damage (CritChance was -0.70).
[18:37:48	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:37:50	]S10/OCIN:AI-01 used command '/Radio REPORT STATUS2'.
[18:37:51	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the chest dealing 42 damage (CritChance was -0.70).
[18:37:51	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:37:51	]C17:RCT.YELLO-08 is fully healed.
[18:37:53	]S10/OCIN:AI-01 used command '/Radio REPORT STATUS'.
[18:37:59	]C17:RCT.YELLO-08 used command '/Radio 10-14 duty2'.
[18:38:04	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 42 damage (CritChance was -0.70).
[18:38:04	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:38:06	]S10/OCIN:AI-01 used command '/Radio STATUS ON 243'.
[18:38:06	]C17:RCT.YELLO-08 is fully healed.
[18:38:06	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 16 damage (CritChance was -0.70).
[18:38:06	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:38:08	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 16 damage (CritChance was -0.70).
[18:38:08	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:38:10	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 16 damage (CritChance was -0.70).
[18:38:10	]C17:RCT.YELLO-08 has taken 16 damage from Jonathan Williamson.
[18:38:11	]C17:RCT.YELLO-08 is fully healed.
[18:38:13	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the head dealing 42 damage (CritChance was -0.70).
[18:38:13	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:38:15	]C17:RCT.YELLO-08 used command '/Radio classify db'.
[18:38:16	]C17:RCT.YELLO-08 is fully healed.
[18:38:17	]Jonathan Williamson has given himself a frag_grenade.
[18:38:17	]Jonathan Williamson has gained a 'Frag Grenade' #3496.
[18:38:19	]Jonathan Williamson ran 'Equip' on item 'Frag Grenade' (#3496)
[18:38:24	]C17:RCT.YELLO-08 used command '/Radio 10-8'.
[18:38:24	]S10/OCIN:AI-01 used command '/Radio apply'.
[18:38:28	]Jonathan Williamson has hit C17:RCT.YELLO-08 dealing 42 damage (CritChance was -0.70).
[18:38:28	]C17:RCT.YELLO-08 has taken 42 damage from Jonathan Williamson.
[18:38:28	]Jonathan Williamson has hit Jonathan Williamson in the right arm dealing 42 damage (CritChance was -0.70).
[18:38:28	]Jonathan Williamson has taken 42 damage from Jonathan Williamson.
[18:38:31	]C17:RCT.YELLO-08 is fully healed.
[18:38:40	]S10/OCIN:AI-01 used command '/Radio SWITCH TAC 5'.
[18:38:41	]Jonathan Williamson has given himself a frag_grenade.
[18:38:41	]Jonathan Williamson has gained a 'Frag Grenade' #3497.
[18:38:43	]Jonathan Williamson ran 'Equip' on item 'Frag Grenade' (#3497)
[18:38:54	]S10/OCIN:AI-01 used command '/SC tac-5'.
[18:38:57	]Jonathan Williamson has given himself a flash_grenade.
[18:38:57	]Jonathan Williamson has gained a 'Flash Grenade' #3498.
[18:39:00	]Jonathan Williamson ran 'Equip' on item 'Flash Grenade' (#3498)
[18:39:20	]S10/OCIN:AI-01 used command '/Radio ARE CHARGED WITH'.
[18:39:21	]Jonathan Williamson was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-08
[18:39:23	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 2 damage (CritChance was 0.80).
[18:39:23	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:39:24	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 2 damage (CritChance was 0.80).
[18:39:24	]Jonathan Williamson has taken 2 damage from C17:RCT.YELLO-08.
[18:39:28	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:39:28	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:39:29	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:39:29	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:39:30	]C17:RCT.YELLO-08 has hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:39:30	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:39:30	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:39:30	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:39:31	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:39:31	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:39:32	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:39:32	]Jonathan Williamson was knocked unconscious and is bleeding out.
[18:39:33	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:39:33	]Jonathan Williamson was killed while bleeding out.
[18:39:33	]C17:RCT.YELLO-08 has killed Jonathan Williamson with ix_stunstick.
[18:39:43	][IC] C17:RCT.YELLO-08: <:: Final verdict administered. ::>
[18:39:44	][IC] C17:RCT.YELLO-08: <:: Running low on verdicts, taking cover! ::>
[18:39:45	]Jonathan Williamson has given himself a incendiary_grenade.
[18:39:45	]Jonathan Williamson has gained a 'Incendiary Grenade' #3499.
[18:39:46	]Jonathan Williamson entered observer.
[18:39:49	]Jonathan Williamson exited observer at their location.
[18:39:50	]Jonathan Williamson ran 'Equip' on item 'Incendiary Grenade' (#3499)
[18:39:55	][IC] C17:RCT.YELLO-08: <:: Affirmative. ::>
[18:39:58	][IC] C17:RCT.YELLO-08: <:: Affirmative. ::>
[18:40:00	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
[18:40:00	]Jonathan Williamson has taken 4 damage from Jonathan Williamson.
[18:40:00	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:00	]Jonathan Williamson has taken 4 damage from Jonathan Williamson.
[18:40:00	]S10/OCIN:AI-01 set maxCharactersIncreased to '50'.
[18:40:00	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:00	]Jonathan Williamson has taken 5 damage from Jonathan Williamson.
[18:40:01	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
[18:40:01	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:01	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:01	]C17:RCT.YELLO-08 is fully healed.
[18:40:01	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:01	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:02	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:02	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:02	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
[18:40:02	]C17:RCT.YELLO-08 has taken 6 damage from Jonathan Williamson.
[18:40:02	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:03	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
[18:40:03	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:03	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:03	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:03	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:04	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:04	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:04	]C17:RCT.YELLO-08 has taken 6 damage from Jonathan Williamson.
[18:40:04	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:04	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
