[14:55:42	]Neo-Wolffe has connected.
[20:15:00	]John Brookly has transferred a 'CWU Member Access Keycard' #59 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:01	]John Brookly has transferred a 'CWU Member Access Keycard' #61 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:03	]John Brookly has transferred a 'CWU Member Access Keycard' #60 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:03	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:15:11	]John Brookly has given himself a request_device.
[20:15:11	]John Brookly has gained a 'Talep Cihazı' #64.
[20:15:11	]John Brookly has given himself a request_device.
[20:15:11	]John Brookly has gained a 'Talep Cihazı' #65.
[20:15:12	]John Brookly has given himself a request_device.
[20:15:12	]John Brookly has gained a 'Talep Cihazı' #66.
[20:15:13	]John Brookly has given himself a request_device.
[20:15:13	]John Brookly has gained a 'Talep Cihazı' #67.
[20:15:14	]John Brookly has given himself a request_device.
[20:15:14	]John Brookly has gained a 'Talep Cihazı' #68.
[20:15:14	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:15:16	]John Brookly has transferred a 'Talep Cihazı' #68 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:17	]John Brookly has transferred a 'Talep Cihazı' #64 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:18	]John Brookly has transferred a 'Talep Cihazı' #67 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:19	]John Brookly has transferred a 'Talep Cihazı' #66 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:20	]John Brookly has transferred a 'Talep Cihazı' #65 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:15:21	]John Brookly ran 'Bind' on item 'Talep Cihazı' (#22)
[20:15:22	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:15:29	]John Brookly has given himself a worker_grey.
[20:15:29	]John Brookly has gained a 'Gri İşçi Ceketi' #69.
[20:15:29	]John Brookly has given himself a worker_grey.
[20:15:29	]John Brookly has gained a 'Gri İşçi Ceketi' #70.
[20:15:30	]John Brookly has given himself a worker_grey.
[20:15:30	]John Brookly has gained a 'Gri İşçi Ceketi' #71.
[20:15:31	]John Brookly has given himself a worker_grey.
[20:15:31	]John Brookly has gained a 'Gri İşçi Ceketi' #72.
[20:15:40	]John Brookly has given himself a torso_yellow_worker_jacket.
[20:15:40	]John Brookly has gained a 'Sarı İşçi Ceketi' #73.
[20:15:41	]John Brookly has given himself a torso_yellow_worker_jacket.
[20:15:41	]John Brookly has gained a 'Sarı İşçi Ceketi' #74.
[20:15:41	]John Brookly has given himself a torso_yellow_worker_jacket.
[20:15:41	]John Brookly has gained a 'Sarı İşçi Ceketi' #75.
[20:15:42	]John Brookly has given himself a worker_green.
[20:15:42	]John Brookly has gained a 'Yeşil İşçi Ceketi' #76.
[20:15:43	]John Brookly has given himself a worker_green.
[20:15:43	]John Brookly has gained a 'Yeşil İşçi Ceketi' #77.
[20:15:43	]John Brookly has given himself a worker_green.
[20:15:43	]John Brookly has gained a 'Yeşil İşçi Ceketi' #78.
[20:16:25	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:16:29	]John Brookly has transferred a 'Gri İşçi Ceketi' #69 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:32	]John Brookly has transferred a 'Gri İşçi Ceketi' #70 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:33	]John Brookly has transferred a 'Gri İşçi Ceketi' #71 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:34	]John Brookly has transferred a 'Gri İşçi Ceketi' #72 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:35	]John Brookly has transferred a 'Sarı İşçi Ceketi' #73 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:36	]John Brookly has transferred a 'Sarı İşçi Ceketi' #74 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:37	]John Brookly has transferred a 'Sarı İşçi Ceketi' #75 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:38	]John Brookly has transferred a 'Yeşil İşçi Ceketi' #78 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:39	]John Brookly has transferred a 'Yeşil İşçi Ceketi' #77 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:40	]John Brookly has transferred a 'Yeşil İşçi Ceketi' #76 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:40	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:16:47	]John Brookly has given himself a torso_red_worker_jacket.
[20:16:47	]John Brookly has gained a 'Kırmızı İşçi Ceketi' #79.
[20:16:48	]John Brookly has given himself a torso_red_worker_jacket.
[20:16:48	]John Brookly has gained a 'Kırmızı İşçi Ceketi' #80.
[20:16:49	]John Brookly has given himself a worker_orange.
[20:16:49	]John Brookly has gained a 'Turuncu İşçi Ceketi' #81.
[20:16:49	]John Brookly has given himself a worker_orange.
[20:16:49	]John Brookly has gained a 'Turuncu İşçi Ceketi' #82.
[20:16:49	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:16:51	]John Brookly has transferred a 'Kırmızı İşçi Ceketi' #79 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:53	]John Brookly has transferred a 'Turuncu İşçi Ceketi' #82 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:55	]John Brookly has transferred a 'Turuncu İşçi Ceketi' #81 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:56	]John Brookly has transferred a 'Kırmızı İşçi Ceketi' #80 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:16:56	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:04	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:09	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:13	]John Brookly has given himself a hardhat_white.
[20:17:13	]John Brookly has gained a 'Beyaz İnşaat Şapkası' #83.
[20:17:13	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:15	]John Brookly has transferred a 'Beyaz İnşaat Şapkası' #83 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:16	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:26	]John Brookly has given himself a pda_cwu.
[20:17:26	]John Brookly has gained a 'CWU PDA' #84.
[20:17:27	]John Brookly has given himself a pda_cwu.
[20:17:27	]John Brookly has gained a 'CWU PDA' #85.
[20:17:28	]John Brookly has given himself a pda_cwu.
[20:17:28	]John Brookly has gained a 'CWU PDA' #86.
[20:17:28	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:31	]John Brookly has transferred a 'CWU PDA' #86 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:32	]John Brookly has transferred a 'CWU PDA' #84 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:33	]John Brookly has transferred a 'CWU PDA' #85 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:33	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:42	]John Brookly has given himself a yellow_hazmat_uniform.
[20:17:42	]John Brookly has gained a 'Yellow Hazmat Uniform' #87.
[20:17:43	]John Brookly has given himself a yellow_hazmat_uniform.
[20:17:43	]John Brookly has gained a 'Yellow Hazmat Uniform' #88.
[20:17:44	]John Brookly has given himself a yellow_hazmat_uniform.
[20:17:44	]John Brookly has gained a 'Yellow Hazmat Uniform' #89.
[20:17:44	]John Brookly has given himself a orange_hazmat_uniform.
[20:17:44	]John Brookly has gained a 'Orange Hazmat Uniform' #90.
[20:17:45	]John Brookly has given himself a orange_hazmat_uniform.
[20:17:45	]John Brookly has gained a 'Orange Hazmat Uniform' #91.
[20:17:46	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:47	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:48	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:17:50	]John Brookly has transferred a 'Yellow Hazmat Uniform' #87 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:52	]John Brookly has transferred a 'Yellow Hazmat Uniform' #88 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:53	]John Brookly has transferred a 'Yellow Hazmat Uniform' #89 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:55	]John Brookly has transferred a 'Orange Hazmat Uniform' #90 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:56	]John Brookly has transferred a 'Orange Hazmat Uniform' #91 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:17:56	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:03	]John Brookly has given himself a highquality_filter.
[20:18:03	]John Brookly has gained a 'High-Quality Filter' #92.
[20:18:04	]John Brookly has given himself a highquality_filter.
[20:18:04	]John Brookly has gained a 'High-Quality Filter' #93.
[20:18:04	]John Brookly has given himself a highquality_filter.
[20:18:05	]John Brookly has gained a 'High-Quality Filter' #94.
[20:18:05	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:06	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:07	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:10	]John Brookly has transferred a 'High-Quality Filter' #92 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:11	]John Brookly has transferred a 'High-Quality Filter' #94 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:13	]John Brookly has transferred a 'High-Quality Filter' #93 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:13	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:17	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:18	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:23	]John Brookly has given himself a pda.
[20:18:23	]John Brookly has gained a 'Combine PDA' #95.
[20:18:33	]John Brookly has given himself a cwu_radio.
[20:18:33	]John Brookly has gained a 'CWU Management Radio' #96.
[20:18:33	]John Brookly has given himself a cwu_radio.
[20:18:33	]John Brookly has gained a 'CWU Management Radio' #97.
[20:18:35	]John Brookly opened the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:37	]John Brookly has transferred a 'CWU Management Radio' #97 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:38	]John Brookly has transferred a 'CWU Management Radio' #96 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:40	]John Brookly has transferred a 'Combine PDA' #95 to a container with the name 'Sivil İşçi Birliği Yönetim Dolabı' #12012.
[20:18:45	]John Brookly closed the 'Sivil İşçi Birliği Yönetim Dolabı' #12012 container.
[20:18:59	]John Brookly has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[20:19:03	]John Brookly created a 'Büyük Metal Dolap' container.
[20:19:03	]John Brookly has used a context menu option with the name: wncontainer_create
[20:19:06	]John Brookly has set the 'Büyük Metal Dolap' container (#12013) to private, owned by 'character[2]'.
[20:19:06	]John Brookly has used a context menu option with the name: wncontainer_setprivate
[20:19:20	]John Brookly has set the name of the 'Büyük Metal Dolap' container (#12013) to 'Sivil İşçi Birliği Ekipman '.
[20:19:20	]John Brookly has used a context menu option with the name: wncontainer_setname
[20:19:30	]John Brookly has set the name of the 'Sivil İşçi Birliği Ekipman ' container (#12013) to 'Sivil İşçi Birliği Ekipman Dolabı'.
[20:19:30	]John Brookly has used a context menu option with the name: wncontainer_setname
[20:19:36	]John Brookly has set the password of the 'Sivil İşçi Birliği Ekipman Dolabı' container (#12013).
[20:19:36	]John Brookly has used a context menu option with the name: wncontainer_setpassword
[20:19:40	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:19:42	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:19:54	]Test Test is no longer afk. Total time spent AFK: 920
[20:19:55	]John Brookly has given himself a clawhammer.
[20:19:55	]John Brookly has gained a 'Claw Hammer' #98.
[20:19:58	]Test Test entered observer.
[20:20:40	]Glunar has connected.
[20:20:42	]Test Test used command '/PlyWhitelist test server'.
[20:20:48	]John Brookly has given himself a crowbar.
[20:20:48	]John Brookly has gained a 'Levye' #99.
[20:20:51	]John Brookly has given himself a sledgehammer.
[20:20:51	]John Brookly has gained a 'Sledge Hammer' #100.
[20:20:52	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:20:54	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:15	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:16	]John Brookly has transferred a 'Claw Hammer' #98 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:16	]John Brookly has transferred a 'Sledge Hammer' #100 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:18	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:20	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:23	]John Brookly has transferred a 'Levye' #99 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:28	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:31	]John Brookly has given himself a spade.
[20:21:31	]John Brookly has gained a 'Spade' #101.
[20:21:33	]John Brookly has given himself a pickaxe.
[20:21:33	]John Brookly has gained a 'Pickaxe' #102.
[20:21:33	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:35	]John Brookly has transferred a 'Spade' #101 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:36	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:39	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:41	]John Brookly has transferred a 'Pickaxe' #102 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:41	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:46	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:47	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:49	]John Brookly has given himself a fireaxe.
[20:21:49	]John Brookly has gained a 'Yangın Baltası' #103.
[20:21:50	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:21:52	]John Brookly has transferred a 'Yangın Baltası' #103 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:21:53	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:22:03	]John Brookly has given himself a leadpipe.
[20:22:03	]John Brookly has gained a 'Lead Pipe' #104.
[20:22:03	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:22:05	]John Brookly has transferred a 'Lead Pipe' #104 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:23:41	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:23:45	]John Brookly has given himself a tool_wrench.
[20:23:45	]John Brookly has gained a 'İngiliz Anahtarı' #105.
[20:23:48	]John Brookly has given himself a tool_toolkit.
[20:23:48	]John Brookly has gained a 'Araç Kiti' #106.
[20:23:52	]John Brookly has given himself a watervalve.
[20:23:52	]John Brookly has gained a 'Su Vanası' #107.
[20:23:53	]John Brookly has given himself a watervalve.
[20:23:53	]John Brookly has gained a 'Su Vanası' #108.
[20:23:54	]John Brookly has given himself a watervalve.
[20:23:54	]John Brookly has gained a 'Su Vanası' #109.
[20:23:56	]John Brookly has given himself a tool_scissors.
[20:23:56	]John Brookly has gained a 'Makas' #110.
[20:23:59	]John Brookly has given himself a tinderbox.
[20:23:59	]John Brookly has gained a 'Çıra Kutusu' #111.
[20:23:59	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:24:02	]John Brookly has transferred a 'Su Vanası' #109 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:03	]John Brookly has transferred a 'Su Vanası' #108 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:04	]John Brookly has transferred a 'Su Vanası' #107 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:06	]John Brookly has transferred a 'Makas' #110 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:07	]John Brookly has transferred a 'Araç Kiti' #106 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:08	]John Brookly has transferred a 'İngiliz Anahtarı' #105 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:11	]John Brookly has transferred a 'Çıra Kutusu' #111 to a container with the name 'Sivil İşçi Birliği Ekipman Dolabı' #12013.
[20:24:12	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:24:19	]Glunar created the character 'Abraham Warren'
[20:24:19	]Glunar loaded the character 'Abraham Warren'
[20:24:19	]Abraham Warren has gained a 'Açık Gri Kol Bandı' #112.
[20:24:19	]Abraham Warren has gained a '#04542 Kimlik Kartı' #113.
[20:24:19	]Abraham Warren has gained a 'Kırmızı Tulum' #114.
[20:24:19	]Abraham Warren has gained a 'Mavi tulum pantolonu' #115.
[20:24:19	]Abraham Warren has gained a 'Kahverengi Deri Çizme' #116.
[20:24:27	]Abraham Warren entered observer.
[20:24:29	][LOOC] Abraham Warren: a
[20:25:09	]Abraham Warren exited observer at their location.
[20:25:26	]Abraham Warren used command '/PlyWhitelist abraham Transhuman'.
[20:25:54	]Test Test has gone afk.
[20:25:57	]John Brookly opened the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:25:59	]John Brookly closed the 'Sivil İşçi Birliği Ekipman Dolabı' #12013 container.
[20:26:00	]John Brookly entered observer.
[20:26:19	]John Brookly used command '/Staff enis'.
[20:26:24	]Glunar created the character 'S10/OWS.GHOST-17'
[20:26:24	]Abraham Warren has gained level 40 in the Silahlar skill.
[20:26:24	]Abraham Warren has gained level 40 in the Hız skill.
[20:26:24	]Glunar loaded the character 'S10/OWS.GHOST-17'
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Küçük Çanta' #117.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Büyük Çanta' #118.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'El Feneri' #119.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Combine PDA' #120.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'OTA Üniforması' #121.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'OTA Mask' #122.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Rappel Gear' #123.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Şarjör Çantası' #124.
[20:26:24	]S10/OWS.GHOST-17 has gained a 'Ammunition Pouch' #125.
[20:26:31	]S10/OWS.GHOST-17 used the 'OSG Ekipman Dağıtıcısı' vendor.
[20:26:48	]S10/OWS.GHOST-17 entered observer.
[20:26:59	]John Brookly exited observer at their location.
[20:27:09	]John Brookly entered observer.
[20:27:09	]John Brookly exited observer at their location.
[20:27:11	]Test Test is no longer afk. Total time spent AFK: 375
[20:27:13	]Test Test ran SAM command 'goto' with arguments: 'john'
[20:27:14	]Test Test exited observer at their location.
[20:27:16	][IC] John Brookly: Makinelerede koymus.
[20:27:18	][IC] John Brookly: Bataryalar yerine.
[20:27:19	][IC] Test Test: AHSÖKAJNSH.
[20:27:21	]John Brookly entered observer.
[20:27:21	]Test Test has used a context menu option with the name: remove
[20:27:21	]John Brookly exited observer at their location.
[20:27:22	]Test Test has used a context menu option with the name: remove
[20:27:23	]Test Test has used a context menu option with the name: remove
[20:27:24	]John Brookly has used a context menu option with the name: remove
[20:27:25	]Test Test has used a context menu option with the name: remove
[20:27:25	]John Brookly has used a context menu option with the name: remove
[20:27:26	]John Brookly has used a context menu option with the name: remove
[20:27:28	]John Brookly has used a context menu option with the name: remove
[20:27:28	]John Brookly opened the 'Batarya #1' #6551 container.
[20:27:29	]John Brookly closed the 'Batarya #1' #6551 container.
[20:27:30	]John Brookly opened the 'Batarya #1' #6551 container.
[20:27:30	]Test Test has used a context menu option with the name: remove
[20:27:30	]John Brookly closed the 'Batarya #1' #6551 container.
[20:27:31	]John Brookly entered observer.
[20:27:37	]S10/OWS.GHOST-17 exited observer at their location.
[20:27:39	]Test Test ran SAM command 'asay' with arguments: 'bence res atınca düzelir bunlar'
[20:27:40	]Test Test entered observer.
[20:27:45	]John Brookly used command '/Staff inş'.
[20:27:46	]John Brookly exited observer at their location.
[20:27:47	]John Brookly entered observer.
[20:27:54	]S10/OWS.GHOST-17 used command '/PlyGiveAllFlags OWS'.
[20:28:07	]S10/OWS.GHOST-17 used the 'OSG Ekipman Dağıtıcısı' vendor.
[20:28:25	]John Brookly exited observer at their location.
[20:28:26	]John Brookly opened the 'Büyük Kutu' #12010 container.
[20:28:27	]John Brookly closed the 'Büyük Kutu' #12010 container.
[20:28:32	]John Brookly has set the 'Büyük Kutu' container (#12010) to private, owned by 'character[2]'.
[20:28:32	]John Brookly has used a context menu option with the name: wncontainer_setprivate
[20:28:35	]John Brookly has set the 'Kutu' container (#12011) to private, owned by 'character[2]'.
[20:28:35	]John Brookly has used a context menu option with the name: wncontainer_setprivate
[20:29:02	]John Brookly has set the name of the 'Büyük Kutu' container (#12010) to 'Sivil İşçi Birliğine ait eşyalar'.
[20:29:02	]John Brookly has used a context menu option with the name: wncontainer_setname
[20:29:04	]John Brookly has set the name of the 'Kutu' container (#12011) to 'Sivil İşçi Birliğine ait eşyalar'.
[20:29:04	]John Brookly has used a context menu option with the name: wncontainer_setname
[20:29:06	]John Brookly entered observer.
[20:30:50	]S10/OWS.GHOST-17 entered observer.
[20:30:53	]S10/OWS.GHOST-17 exited observer at their location.
[20:30:54	]Glunar has unloaded their "S10/OWS.GHOST-17" character.
[20:30:57	]John Brookly ran 'ToggleOn' on item 'El Telsizi' (#19)
[20:30:57	]Glunar (STEAM_0:1:173730794) deleted character 'S10/OWS.GHOST-17'
[20:31:01	]John Brookly ran 'channel' on item 'El Telsizi' (#19)
[20:31:02	]John Brookly ran 'qt' on item 'El Telsizi' (#19)
[20:31:05	]John Brookly ran 'qt' on item 'El Telsizi' (#19)
[20:31:15	]John Brookly ran 'zone' on item 'El Telsizi' (#19)
[20:31:31	]Glunar created the character 'S10/OWS.GHOST-58'
[20:31:31	]Glunar has gained level 40 in the Silahlar skill.
[20:31:31	]Glunar has gained level 40 in the Hız skill.
[20:31:31	]Glunar loaded the character 'S10/OWS.GHOST-58'
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Küçük Çanta' #126.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Büyük Çanta' #127.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'El Feneri' #128.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Combine PDA' #129.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'OTA Üniforması' #130.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'OTA Mask' #131.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Rappel Gear' #132.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Şarjör Çantası' #133.
[20:31:31	]S10/OWS.GHOST-58 has gained a 'Ammunition Pouch' #134.
[20:31:35	]Glunar has unloaded their "S10/OWS.GHOST-58" character.
[20:31:37	]Glunar (STEAM_0:1:173730794) deleted character 'S10/OWS.GHOST-58'
[20:32:06	]Glunar created the character 'S10/OWS.GHOST-02'
[20:32:06	]Glunar has gained level 40 in the Silahlar skill.
[20:32:06	]Glunar has gained level 40 in the Hız skill.
[20:32:07	]Glunar loaded the character 'S10/OWS.GHOST-02'
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Küçük Çanta' #135.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Büyük Çanta' #136.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'El Feneri' #137.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Combine PDA' #138.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'OTA Üniforması' #139.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'OTA Mask' #140.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Rappel Gear' #141.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Şarjör Çantası' #142.
[20:32:07	]S10/OWS.GHOST-02 has gained a 'Ammunition Pouch' #143.
[20:32:24	]John Brookly ran 'qt' on item 'El Telsizi' (#19)
[20:32:25	]John Brookly ran 'qt' on item 'El Telsizi' (#19)
[20:32:27	]Glunar has unloaded their "S10/OWS.GHOST-02" character.
[20:32:28	]John Brookly ran 'channel' on item 'El Telsizi' (#19)
[20:32:54	]Test Test has gone afk.
[20:33:01	]John Brookly ran 'ToggleOff' on item 'CWU Management Radio' (#25)
[20:33:01	]John Brookly ran 'ToggleOn' on item 'CWU Management Radio' (#25)
[20:33:09	]John Brookly used command '/Radio tetst'.
[20:33:12	]John Brookly used command '/Radio test'.
[20:33:13	]John Brookly exited observer at their location.
[20:33:15	]John Brookly used command '/Radio test'.
[20:33:16	]John Brookly entered observer.
[20:33:18	]John Brookly exited observer at their location.
[20:33:20	]John Brookly used command '/Radio alo'.
[20:33:27	]John Brookly entered observer.
[20:34:16	]Glunar created the character 'S10/OWS.GHOST-68'
[20:34:16	]Glunar has gained level 40 in the Silahlar skill.
[20:34:16	]Glunar has gained level 40 in the Hız skill.
[20:34:16	]Glunar loaded the character 'S10/OWS.GHOST-68'
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Küçük Çanta' #144.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Büyük Çanta' #145.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'El Feneri' #146.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Combine PDA' #147.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'OTA Üniforması' #148.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'OTA Mask' #149.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Rappel Gear' #150.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Şarjör Çantası' #151.
[20:34:16	]S10/OWS.GHOST-68 has gained a 'Ammunition Pouch' #152.
