[08:39:33	]Revain has connected.
[18:27:27	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74640.
[18:27:27	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74639.
[18:27:29	]hAnteiX (STEAM_0:0:530009222) has disconnected.
[18:27:31	]S10/OWS.GHOST-15 used command '/Radio CONTACT'.
[18:27:32	]Gerald Harmon has taken 5 damage from npc_headcrab.
[18:27:33	]'Durman' has spawned a 'NPC [5099][npc_vj_hlr2_rebel]'.
[18:27:34	][IC] C24:RCT.YELLO-72: <:: Bernard ACIYLA öldü. ::>
[18:27:34	]Vladimir Miroslav entered observer.
[18:27:34	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74639.
[18:27:34	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[18:27:34	]Gerald Harmon has taken 5 damage from npc_headcrab.
[18:27:35	]Theodore Abernathy used command '/Radio bizim eleman tatlı yüz diyince koşmaya başladı, dikkat et derim'.
[18:27:36	]Brad Köhler used command '/Radio emin birşey söyle'.
[18:27:37	]Gerald Harmon has critically hit npc_headcrab dealing 24 damage (CritChance was 0.86).
[18:27:40	]'Durman' entered observer.
[18:27:41	]'Durman' exited observer at their location.
[18:27:42	]'Durman' entered observer.
[18:27:46	][LOOC] S10/APF.GHOST-04: Shoot to miss
[18:27:46	]'Durman' used command '/GameMaster hahahahahahahahaha'.
[18:27:47	]Gerald Harmon ran 'use' on item 'Bandaj Rulosu' (#74619)
[18:27:47	]Gerald Harmon has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[18:27:47	]Gerald Harmon was bandaged by Gerald Harmon for 17 HP.
[18:27:48	]Gerald Harmon ran 'use' on item 'Bandaj Rulosu' (#74619)
[18:27:48	]Gerald Harmon has performed the 'Use Bandaj Rulosu' action, gaining 1 experience in medicine.
[18:27:48	]Gerald Harmon was bandaged by Gerald Harmon for 17 HP.
[18:27:48	]Vladimir Miroslav exited observer at their location.
[18:27:49	]Vladimir Miroslav entered observer.
[18:27:51	]'Durman' used command '/Radio Hey ahbap... Ben bir erkeğim ha?!'.
[18:27:52	]Gerald Harmon ran 'use' on item 'Kan Stabilizatörü' (#74467)
[18:27:52	]Gerald Harmon has performed the 'Use Kan Stabilizatörü' action, gaining 3 experience in medicine.
[18:27:52	]Gerald Harmon was bandaged by Gerald Harmon for 23 HP.
[18:27:52	][LOOC] S10/APF.GHOST-04: Shoot to miss unutmayın
[18:27:53	]Hilbert Ritter used command '/PM Theodore miting eventi yapıp üstüne duyurusunu atsam sıkıntı olur mu'.
[18:27:53	]S10/APF.GHOST-04 has gained a '150rnd Suppressor Magazine' #74559.
[18:27:53	]S10/APF.GHOST-04 has lost a '150rnd Suppressor Magazine' #74560.
[18:27:53	]Vladimir Miroslav exited observer at their location.
[18:27:55	]'Durman' exited observer at their location.
[18:27:55	][IC] C24:RCT.YELLO-72: <:: Eğer bilgi vermezsen. ::>
[18:27:56	]S10/ORD.GHOST-09 used command '/Radio cesedi süpür 15'.
[18:27:56	]'Durman' entered observer.
[18:27:58	]'Durman' exited observer at their location.
[18:27:58	]'Durman' entered observer.
[18:27:59	][LOOC] S10/OWS.GHOST-15: aynen
[18:27:59	]Hilbert Ritter exited observer at their location.
[18:28:00	]Sinyor Gordon loaded the character 'Joe Rock'
[18:28:02	]'Durman' has fired a toolgun with the name: lamp
[18:28:03	]Hilbert Ritter entered observer.
[18:28:03	]Hilbert Ritter exited observer at their location.
[18:28:04	]Theodore Abernathy used command '/Reply victorian'.
[18:28:04	]Brad Köhler used command '/Radio biz neyiz?'.
[18:28:04	]Hilbert Ritter entered observer.
[18:28:04	]Joe Rock entered observer.
[18:28:05	]Joe Rock is fully healed.
[18:28:09	]Theodore Abernathy used command '/Reply miting eventi sıkıcı anla artık şunu nolurr'.
[18:28:17	]'Durman' has fired a toolgun with the name: lamp
[18:28:18	]S10/OWS.GHOST-15 ran 'take' on item 'Gaz Maskesi' (#74672)
[18:28:18	]S10/OWS.GHOST-15 has gained a 'Gaz Maskesi' #74672.
[18:28:19	]S10/OWS.GHOST-15 ran 'take' on item '9mm Pistol Bullets' (#74673)
[18:28:19	]S10/OWS.GHOST-15 has gained a '9mm Pistol Bullets' #74673.
[18:28:20	]S10/OWS.GHOST-15 ran 'take' on item '9mm Pistol Bullets' (#74674)
[18:28:20	]S10/OWS.GHOST-15 has gained a '9mm Pistol Bullets' #74674.
[18:28:21	]Hilbert Ritter used command '/PM Theodore voice RP li?'.
[18:28:22	]Hilbert Ritter exited observer at their location.
[18:28:22	]Hilbert Ritter entered observer.
[18:28:23	]Mark Zanburg used command '/GameMaster Böyle shot the mis olurmu anasını sevdiniz adamnı'.
[18:28:24	][IC] C24:RCT.YELLO-72: <:: Seni acının eşiğiyle öldürürüz ve hayattan bezersin. ::>
[18:28:30	]Theodore Abernathy used command '/Reply tamam yap'.
[18:28:30	]S10/ORD.GHOST-09 used command '/Radio report sight'.
[18:28:30	]S10/OWS.GHOST-15 used command '/Radio Tamamlandı.'.
[18:28:31	]Hilbert Ritter exited observer at their location.
[18:28:32	]Hilbert Ritter has hit Hilbert Ritter dealing 1 damage (CritChance was 0.00).
[18:28:32	]Hilbert Ritter has taken 1 damage from Hilbert Ritter.
[18:28:32	]Hilbert Ritter entered observer.
[18:28:33	]Joe Rock exited observer at their location.
[18:28:34	]Hilbert Ritter exited observer at their location.
[18:28:34	]Hilbert Ritter entered observer.
[18:28:35	]S10/APF.GHOST-04 used command '/GameMaster Düz duran adama ateş etmemiz normal bence'.
[18:28:35	]Theodore Abernathy used command '/Radio gemiye geliyoruz şirin şey'.
[18:28:35	][IC] C24:RCT.YELLO-72: <:: SÖYLEMEDİN DAHA. ::>
[18:28:36	]S10/OWS.GHOST-15 used command '/Radio Vector?'.
[18:28:39	]Mark Zanburg used command '/GameMaster Adam Alt+F4 Çekti aq gözümün önünde'.
[18:28:39	][Y] Joe Rock: HEY.
[18:28:42	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[18:28:42	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74639.
[18:28:43	]'Durman' used command '/Radio Gelin!'.
[18:28:43	][IC] Theodore Abernathy: Şu kim lan?
[18:28:43	]Hilbert Ritter exited observer at their location.
[18:28:44	]S10/ORD.GHOST-09 used command '/Radio görüş raporu'.
[18:28:47	]Mark Zanburg used command '/GameMaster PISHDFIJSDFHIJSDFIJHJF'.
[18:28:47	]Joe Rock has lost a '7rnd Deagle Magazine' #72198.
[18:28:47	]Joe Rock has gained a '7rnd Deagle Magazine' #72197.
[18:28:47	][IC] C24:RCT.YELLO-72: <:: Bernarddan başka birileri olduğunu biliyorum. ::>
[18:28:52	]Theodore Abernathy used command '/GameMaster joe rock in the house'.
[18:28:56	]S10/APF.GHOST-04 used command '/Radio Temiz'.
[18:28:57	]Joe Rock used command '/GameMaster geldik babaaa'.
[18:28:58	]Hilbert Ritter has spawned 'models/props_combine/breenbust.mdl'.
[18:28:59	]S10/OWS.GHOST-15 used command '/Radio NO VISCON'.
[18:28:59	][IC] S10/ORD.GHOST-09: <:: Copy. ::>
[18:29:00	][IC] Joe Rock: Merhabalar.
[18:29:00	]Hilbert Ritter entered observer.
[18:29:03	][IC] Theodore Abernathy: Uhh.
[18:29:04	][IC] Theodore Abernathy: Dur lan.
[18:29:05	]Hilbert Ritter exited observer at their location.
[18:29:06	]S10/ORD.GHOST-09 used command '/Radio bendesiniz'.
[18:29:06	]Hilbert Ritter entered observer.
[18:29:06	]Hilbert Ritter exited observer at their location.
[18:29:07	]Hilbert Ritter entered observer.
[18:29:07	]Hilbert Ritter exited observer at their location.
[18:29:08	][IC] Theodore Abernathy: Hani yüzünü görmeyecektik?
[18:29:08	][LOOC] S10/APF.GHOST-04: Eleman quit attı
[18:29:09	]S10/ORD.GHOST-09 used command '/Radio jet'.
[18:29:09	]Hilbert Ritter entered observer.
[18:29:10	]Hilbert Ritter exited observer at their location.
[18:29:11	]'Durman' used command '/GameMaster joe rock adamım'.
[18:29:11	]Hilbert Ritter entered observer.
[18:29:12	]Hilbert Ritter exited observer at their location.
[18:29:12	]Hilbert Ritter entered observer.
[18:29:12	]Hilbert Ritter exited observer at their location.
[18:29:12	]'Durman' has spawned 'models/props_junk/gascan001a.mdl'.
[18:29:13	]Hilbert Ritter entered observer.
[18:29:13	]Hilbert Ritter exited observer at their location.
[18:29:13	]Hilbert Ritter entered observer.
[18:29:14	]Hilbert Ritter exited observer at their location.
[18:29:14	][IC] C24:RCT.YELLO-72: <:: Haha. ::>
[18:29:14	]Hilbert Ritter entered observer.
[18:29:15	][IC] Joe Rock: Ne gibi?!
[18:29:15	]Hilbert Ritter exited observer at their location.
[18:29:16	]Hilbert Ritter entered observer.
[18:29:17	]Hilbert Ritter exited observer at their location.
[18:29:17	]Hilbert Ritter entered observer.
[18:29:18	]Theodore Abernathy used command '/Radio Bay megafon, önümde duran sen misin?'.
[18:29:18	]C24:RCT.YELLO-72 has given himself a cleaver.
[18:29:18	]C24:RCT.YELLO-72 has gained a 'Cleaver' #74675.
[18:29:19	][LOOC] S10/OWS.GHOST-15: fail rp
[18:29:20	]'Durman' used command '/GameMaster en sevdiğim willard networks lore'.
[18:29:21	]C24:RCT.YELLO-72 ran 'Equip' on item 'Cleaver' (#74675)
[18:29:21	]Mark Zanburg has spawned a 'NPC [5230][npc_zombie]'.
[18:29:23	][IC] Joe Rock: Yok.
[18:29:24	]Mark Zanburg has spawned a 'NPC [5269][npc_zombie]'.
[18:29:24	]Mark Zanburg has spawned a 'NPC [5372][npc_zombie]'.
[18:29:26	]C24:RCT.YELLO-72 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#71833)
[18:29:27	]Mark Zanburg has spawned a 'NPC [5515][npc_headcrab]'.
[18:29:27	]C24:RCT.YELLO-72 ran 'Equip' on item 'Cleaver' (#74675)
[18:29:27	]Mark Zanburg has spawned a 'NPC [5429][npc_headcrab]'.
[18:29:27	]Joe Rock used command '/GameMaster hahah'.
[18:29:28	]'Durman' used command '/Radio Hayır... Işıklı limandayım!'.
[18:29:29	]Mark Zanburg has spawned a 'NPC [5430][npc_headcrab]'.
[18:29:30	][IC] S10/APF.GHOST-04: <:: Necrotics. ::>
[18:29:32	]Theodore Abernathy used command '/Radio Tamam'.
[18:29:32	]Mark Zanburg has spawned a 'NPC [5431][npc_headcrab_fast]'.
[18:29:33	]Mark Zanburg has spawned a 'NPC [5432][npc_headcrab_fast]'.
[18:29:34	][IC] Joe Rock: Bakın kendimi tanıtayım.
[18:29:34	][IC] Theodore Abernathy: Gelin.
[18:29:34	][IC] S10/ORD.GHOST-09: <:: İçeri girin! ::>
[18:29:35	][IC] S10/OWS.GHOST-15: <:: Contact, necrotics! ::>
[18:29:36	]S10/OWS.GHOST-15 has taken 5 damage from npc_headcrab_fast.
[18:29:37	]S10/OWS.GHOST-15 has hit npc_headcrab_fast dealing 9 damage (CritChance was 0.72).
[18:29:38	]Mark Zanburg has spawned a 'NPC [5475][npc_fastzombie]'.
[18:29:38	]S10/OWS.GHOST-15 is fully healed.
[18:29:38	]S10/OWS.GHOST-15 has critically hit npc_headcrab_fast dealing 12 damage (CritChance was 0.72).
[18:29:38	]'Durman' has spawned 'models/props_junk/gascan001a.mdl'.
[18:29:39	][IC] Theodore Abernathy: Bi' dur be adam.
[18:29:39	]Mark Zanburg has spawned a 'NPC [5432][npc_fastzombie]'.
[18:29:40	][IC] C24:RCT.YELLO-72: <:: Artık geçmişte kaldı. ::>
[18:29:41	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:29:41	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:29:41	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:29:41	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:29:41	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:29:41	][IC] Joe Rock: Alvaro seni söylemişti.
[18:29:41	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:29:41	][IC] Theodore Abernathy: Ödül alacağız mis gibi.
[18:29:42	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:29:42	]S10/APF.GHOST-04 has hit npc_zombie in the right arm dealing 3 damage (CritChance was 0.43).
[18:29:42	]S10/APF.GHOST-04 has hit npc_zombie in the right leg dealing 3 damage (CritChance was 0.43).
[18:29:42	]S10/APF.GHOST-04 has hit npc_zombie in the left leg dealing 3 damage (CritChance was 0.43).
[18:29:43	][IC] C24:RCT.YELLO-72: <:: O öldü. ::>
[18:29:43	]S10/APF.GHOST-04 has hit npc_zombie in the left arm dealing 3 damage (CritChance was 0.43).
[18:29:43	]S10/APF.GHOST-04 has hit npc_zombie in the right leg dealing 3 damage (CritChance was 0.43).
[18:29:43	]S10/APF.GHOST-04 has hit npc_zombie in the right leg dealing 3 damage (CritChance was 0.43).
[18:29:43	]S10/APF.GHOST-04 has critically hit npc_zombie in the right leg dealing 5 damage (CritChance was 0.43).
[18:29:43	]S10/APF.GHOST-04 has critically hit npc_zombie in the head dealing 9 damage (CritChance was 0.14).
[18:29:43	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:29:43	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:29:44	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:29:44	]S10/ORD.GHOST-09 has taken 3 damage from npc_fastzombie.
[18:29:45	]S10/ORD.GHOST-09 has taken 3 damage from npc_fastzombie.
[18:29:45	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:29:45	]S10/APF.GHOST-04 has critically hit npc_zombie in the right arm dealing 5 damage (CritChance was 0.43).
[18:29:45	]S10/APF.GHOST-04 has hit npc_zombie in the left arm dealing 3 damage (CritChance was 0.43).
[18:29:45	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:29:45	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:29:45	]S10/APF.GHOST-04 has critically hit npc_headcrab_fast dealing 6 damage (CritChance was 0.72).
[18:29:45	]S10/APF.GHOST-04 has critically hit npc_zombie in the right arm dealing 5 damage (CritChance was 0.43).
[18:29:46	]S10/APF.GHOST-04 has taken 5 damage from npc_headcrab.
[18:29:46	]S10/APF.GHOST-04 has critically hit npc_zombie in the right leg dealing 5 damage (CritChance was 0.43).
[18:29:46	]S10/APF.GHOST-04 has critically hit npc_zombie in the right leg dealing 5 damage (CritChance was 0.43).
[18:29:46	]S10/OWS.GHOST-15 has taken 3 damage from npc_fastzombie.
[18:29:46	]S10/OWS.GHOST-15 has taken 3 damage from npc_fastzombie.
[18:29:47	]'Durman' has spawned 'models/props_junk/gascan001a.mdl'.
[18:29:47	][IC] Theodore Abernathy: Alvaro'nun arkadaşı mısın?
[18:29:47	]S10/ORD.GHOST-09 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.72).
[18:29:47	]S10/ORD.GHOST-09 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.72).
[18:29:47	]S10/APF.GHOST-04 has taken 5 damage from npc_headcrab.
[18:29:47	]S10/APF.GHOST-04 is fully healed.
[18:29:48	]S10/APF.GHOST-04 has taken 5 damage from npc_headcrab_fast.
[18:29:48	]S10/APF.GHOST-04 has critically hit npc_headcrab_fast dealing 6 damage (CritChance was 0.72).
[18:29:48	]S10/OWS.GHOST-15 is fully healed.
[18:29:48	]S10/ORD.GHOST-09 has taken 3 damage from npc_fastzombie.
[18:29:48	]S10/ORD.GHOST-09 has taken 3 damage from npc_fastzombie.
[18:29:49	]S10/OWS.GHOST-15 has taken 3 damage from npc_fastzombie.
[18:29:49	]S10/ORD.GHOST-09 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.72).
[18:29:49	]S10/ORD.GHOST-09 is fully healed.
[18:29:49	]S10/OWS.GHOST-15 has critically hit npc_fastzombie dealing 12 damage (CritChance was 0.72).
[18:29:49	]S10/ORD.GHOST-09 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.72).
[18:29:49	]S10/ORD.GHOST-09 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.72).
[18:29:49	]S10/OWS.GHOST-15 has taken 3 damage from npc_fastzombie.
[18:29:49	]S10/OWS.GHOST-15 has taken 3 damage from npc_fastzombie.
[18:29:49	]S10/ORD.GHOST-09 has hit S10/APF.GHOST-04 dealing 12 damage (CritChance was 0.50).
[18:29:49	]S10/APF.GHOST-04 has taken 12 damage from S10/ORD.GHOST-09.
[18:29:49	]S10/ORD.GHOST-09 has hit npc_fastzombie dealing 12 damage (CritChance was 0.72).
[18:29:49	]S10/APF.GHOST-04 has critically hit npc_zombie in the left arm dealing 5 damage (CritChance was 0.43).
[18:29:49	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:29:50	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:29:50	][IC] Joe Rock: Evet.
[18:29:51	]S10/ORD.GHOST-09 has critically hit npc_headcrab_fast dealing 16 damage (CritChance was 0.72).
[18:29:51	]S10/OWS.GHOST-15 has hit npc_fastzombie in the head dealing 15 damage (CritChance was 0.14).
[18:29:51	]S10/OWS.GHOST-15 has hit npc_fastzombie in the head dealing 15 damage (CritChance was 0.14).
[18:29:52	]S10/APF.GHOST-04 is fully healed.
[18:29:53	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74639.
[18:29:53	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[18:29:53	]S10/OWS.GHOST-15 is fully healed.
[18:29:53	]S10/ORD.GHOST-09 has gained a '30rnd Pulse Magazine' #72377.
[18:29:53	]S10/ORD.GHOST-09 has lost a '30rnd Pulse Magazine' #72381.
[18:29:53	]S10/APF.GHOST-04 has critically hit npc_headcrab dealing 6 damage (CritChance was 0.72).
[18:29:54	]'Durman' has spawned 'models/props_junk/gascan001a.mdl'.
[18:29:54	]S10/APF.GHOST-04 has critically hit npc_headcrab dealing 6 damage (CritChance was 0.72).
[18:29:54	][IC] Joe Rock: Ben joe, joe rcok.
[18:29:56	][IC] C24:RCT.YELLO-72: <:: O eşyaları nerden kazandın? ::>
[18:29:56	][IC] Joe Rock: Rock*.
[18:30:00	][IC] S10/APF.GHOST-04: <:: Temizlendi. ::>
[18:30:01	][IC] S10/OWS.GHOST-15: <:: Cleaned. ::>
[18:30:02	]S10/APF.GHOST-04 has gained a '150rnd Suppressor Magazine' #74560.
[18:30:02	]S10/APF.GHOST-04 has lost a '150rnd Suppressor Magazine' #74559.
[18:30:02	][IC] Theodore Abernathy: Hıhı, Joe. Havalı isim.
[18:30:09	][IC] Theodore Abernathy: Tamam. Ödülümüzü alıp gelip seninle tanışalım.
[18:30:10	][IC] Theodore Abernathy: Bekle.
[18:30:11	]Mark Zanburg used command '/GameMaster Bu ota'lar sıkıntı kardeş'.
[18:30:13	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74561)
[18:30:14	]S10/OWS.GHOST-15 ran 'Repair' on item 'Muhafaza Üniforması' (#74654)
[18:30:15	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74560)
[18:30:15	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74560)
[18:30:16	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74560)
[18:30:16	][Y] Joe Rock: Pekala.
[18:30:17	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74560)
[18:30:18	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74560)
[18:30:21	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74562)
[18:30:21	]S10/APF.GHOST-04 ran 'combine' on item '150rnd Suppressor Magazine' (#74562)
[18:30:22	]Hilbert Ritter exited observer at their location.
[18:30:22	]S10/ORD.GHOST-09 used command '/Radio biri sayımı tamamlayıp işaretlenen nekrotikleri parasitikleri raporlasın'.
[18:30:23	]Hilbert Ritter entered observer.
[18:30:27	]Joe Rock used command '/ActLean'.
[18:30:30	]S10/APF.GHOST-04 used command '/Radio 14'.
[18:30:30	]Mark Zanburg has spawned a 'NPC [5516][npc_zombie]'.
[18:30:31	]'Durman' used command '/PlaySound music/eventmusic/questioning.ogg 900'.
[18:30:31	]Mark Zanburg has spawned a 'NPC [5517][npc_zombie]'.
[18:30:33	]Joe Rock used command '/ActLean'.
[18:30:33	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:33	]Mark Zanburg has spawned a 'NPC [5518][npc_zombie]'.
[18:30:34	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:34	]Mark Zanburg has spawned a 'NPC [5519][npc_zombie]'.
[18:30:34	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:34	]Mark Zanburg has spawned a 'NPC [5520][npc_zombie]'.
[18:30:34	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:34	]Mark Zanburg has spawned a 'NPC [5521][npc_zombie]'.
[18:30:35	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:35	]Mark Zanburg has spawned a 'NPC [5522][npc_zombie]'.
[18:30:35	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:35	]Mark Zanburg has spawned a 'NPC [5523][npc_zombie]'.
[18:30:36	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:36	]Mark Zanburg has spawned a 'NPC [5524][npc_zombie]'.
[18:30:36	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:36	]Mark Zanburg has spawned a 'NPC [5525][npc_zombie]'.
[18:30:37	]S10/ORD.GHOST-09 used command '/Radio copy'.
[18:30:38	]Joe Rock used command '/ExitAct'.
[18:30:40	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:40	]Mark Zanburg has spawned a 'NPC [5526][npc_zombie]'.
[18:30:40	]Mark Zanburg has fired a toolgun with the name: creator
[18:30:40	]Mark Zanburg has spawned a 'NPC [5527][npc_zombie]'.
[18:30:41	]Joe Rock used command '/ActLean 2'.
[18:30:41	][Y] C24:RCT.YELLO-72: <:: SÖYLEMEZSEN BİRAZDAN İKİYE BÖLECEĞİM, BAŞKA TANIDIĞIN VARMI? ::>
[18:30:43	]'Durman' used command '/Radio Etrafınıza bakın!'.
[18:30:47	]'Durman' used command '/Radio Gemi! Gemi!'.
[18:30:52	]Joe Rock ran 'smoke' on item 'Sigara' (#62318)
[18:30:54	]Joe Rock ran 'light' on item 'Plastik Çakmak' (#70182)
[18:30:57	][IC] S10/ORD.GHOST-09: <:: İçeri girin! ::>
[18:30:57	][IC] S10/OWS.GHOST-15: <:: Go! ::>
[18:30:58	]S10/APF.GHOST-04 has critically hit npc_zombie in the left arm dealing 5 damage (CritChance was 0.43).
[18:30:58	]S10/APF.GHOST-04 has critically hit npc_zombie in the left arm dealing 5 damage (CritChance was 0.43).
[18:30:58	]S10/APF.GHOST-04 has critically hit npc_zombie in the left arm dealing 5 damage (CritChance was 0.43).
[18:30:58	]S10/APF.GHOST-04 has hit npc_zombie in the left arm dealing 3 damage (CritChance was 0.43).
[18:31:01	]S10/OWS.GHOST-15 has hit npc_zombie in the chest dealing 12 damage (CritChance was 0.43).
[18:31:01	][ME] Joe Rock: cebinden sigara çıkarıp yakar
[18:31:03	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:03	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:03	]S10/OWS.GHOST-15 has critically hit npc_zombie in the head dealing 18 damage (CritChance was 0.14).
[18:31:03	]S10/OWS.GHOST-15 has critically hit npc_zombie in the left arm dealing 10 damage (CritChance was 0.43).
[18:31:03	]Mark Zanburg has used a context menu option with the name: rb655_door_open
[18:31:03	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:04	]S10/APF.GHOST-04 used command '/Doorkick'.
[18:31:06	]Mark Zanburg has used a context menu option with the name: rb655_door_open
[18:31:06	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:06	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:07	]S10/APF.GHOST-04 has hit npc_zombie in the right arm dealing 3 damage (CritChance was 0.43).
[18:31:07	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:31:07	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:31:07	]S10/APF.GHOST-04 has critically hit npc_zombie in the head dealing 9 damage (CritChance was 0.14).
[18:31:08	]S10/OWS.GHOST-15 has hit npc_zombie in the chest dealing 12 damage (CritChance was 0.43).
[18:31:08	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:31:08	]S10/APF.GHOST-04 has hit npc_zombie in the head dealing 8 damage (CritChance was 0.14).
[18:31:08	]'Durman' used command '/Radio Arkanıza bakın!'.
[18:31:08	]S10/OWS.GHOST-15 has hit npc_zombie in the chest dealing 12 damage (CritChance was 0.43).
[18:31:09	]S10/OWS.GHOST-15 has critically hit npc_zombie in the chest dealing 15 damage (CritChance was 0.43).
[18:31:09	]Gerald Harmon is fully healed.
[18:31:09	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:31:09	]S10/OWS.GHOST-15 has hit npc_zombie in the head dealing 15 damage (CritChance was 0.14).
[18:31:10	]S10/APF.GHOST-04 has hit npc_zombie in the left leg dealing 3 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has hit npc_zombie in the right leg dealing 3 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has hit npc_zombie in the right arm dealing 3 damage (CritChance was 0.43).
[18:31:10	]S10/OWS.GHOST-15 has critically hit npc_zombie in the right arm dealing 10 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has critically hit npc_zombie in the chest dealing 8 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has critically hit npc_zombie in the left leg dealing 5 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has critically hit npc_zombie in the left leg dealing 5 damage (CritChance was 0.43).
[18:31:10	]S10/OWS.GHOST-15 has critically hit npc_headcrab dealing 12 damage (CritChance was 0.72).
[18:31:10	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:31:10	]S10/APF.GHOST-04 has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.43).
[18:31:13	]Mark Zanburg has fired a toolgun with the name: creator
[18:31:13	]Mark Zanburg has spawned a 'NPC [5516][npc_fastzombie]'.
[18:31:14	]Mark Zanburg has fired a toolgun with the name: creator
[18:31:14	]Mark Zanburg has spawned a 'NPC [5522][npc_fastzombie]'.
[18:31:14	]Mark Zanburg has fired a toolgun with the name: creator
[18:31:14	]Mark Zanburg has spawned a 'NPC [5526][npc_fastzombie]'.
[18:31:14	]Mark Zanburg has fired a toolgun with the name: creator
