[12:50:50	]Revain has connected.
[20:04:02	][LOOC] Olga Yaroslav: taklit etmişsin direktörü
[20:04:04	]John Robert closed the 'Gecekondu Kişisel Depo' stash.
[20:04:04	]Keskin Çaycı ran 'drop' on item 'Boş Meyve Suyu Kartonu' (#163668)
[20:04:04	]Keskin Çaycı has lost a 'Boş Meyve Suyu Kartonu' #163668.
[20:04:05	]C24:i3.KING-20 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[20:04:05	][LOOC] C24:i3.KING-20: bilme
[20:04:07	][LOOC] HULUSİ KERİM: kodu bılıyonmu
[20:04:08	][IC] C24:i5.(X)KING-19: <:: Doğrulayın. ::>
[20:04:11	]Eren Dağdelen used command '/ID'.
[20:04:14	][IC] Eren Dağdelen: Turuncu.
[20:04:15	][LOOC] C24:i3.KING-20: mat_specular 1
[20:04:17	][LOOC] C24:i3.KING-20: yada 0
[20:04:19	][LOOC] Olga Yaroslav: bird cage yokmu
[20:04:19	][LOOC] HULUSİ KERİM: sagolasın
[20:04:20	]C24:i3.KING-20 ran 'take' on item 'Sivil Koruma Rasyonu' (#163680)
[20:04:20	]C24:i3.KING-20 has gained a 'Sivil Koruma Rasyonu' #163680.
[20:04:22	]Keskin Çaycı has gained a 'Boş Paket Servis' #163681.
[20:04:24	]Keskin Çaycı ran 'drop' on item 'Boş Paket Servis' (#163681)
[20:04:24	]Keskin Çaycı has lost a 'Boş Paket Servis' #163681.
[20:04:28	]Olga Yaroslav has spawned 'models/props_phx/construct/metal_wire2x2x2b.mdl'.
[20:04:31	][LOOC] Victor (headcrab): yok
[20:04:35	][LOOC] Olga Yaroslav: o zaman amk
[20:04:36	]C24:i5.(X)KING-19 used the 'Destek Masası Dağıtıcısı' vendor.
[20:04:40	]Eren Dağdelen ran 'EquipUn' on item 'Kırmızı işbirlikçi kol bandı' (#83235)
[20:04:43	]C24:i5.(X)KING-19 has gained 0 chips.
[20:04:43	]C24:i5.(X)KING-19 has gained a 'Turuncu işbirlikçi kol bandı' #163682.
[20:04:44	][IC] John Robert: Selamlar.
[20:04:46	]C24:i5.(X)KING-19 ran 'drop' on item 'Turuncu işbirlikçi kol bandı' (#163682)
[20:04:46	]C24:i5.(X)KING-19 has lost a 'Turuncu işbirlikçi kol bandı' #163682.
[20:04:46	][LOOC] Victor (headcrab): ya ana
[20:04:48	][IC] C24:i5.(X)KING-19: <:: Buyrun. ::>
[20:04:48	]Eren Dağdelen ran 'drop' on item 'Kırmızı işbirlikçi kol bandı' (#83235)
[20:04:48	]Eren Dağdelen has lost a 'Kırmızı işbirlikçi kol bandı' #83235.
[20:04:50	]Eren Dağdelen ran 'take' on item 'Turuncu işbirlikçi kol bandı' (#163682)
[20:04:50	]Eren Dağdelen has gained a 'Turuncu işbirlikçi kol bandı' #163682.
[20:04:51	]C24:i5.(X)KING-19 destroyed a 'Kırmızı işbirlikçi kol bandı' #83235.
[20:04:51	]Keskin Çaycı opened the 'Gecekondu Kişisel Depo' stash.
[20:04:51	][LOOC] Olga Yaroslav: hoşuma gdiiyo
[20:04:51	]Olga Yaroslav used the 'Kitaplık' vendor.
[20:04:54	][IC] Eren Dağdelen: Teşekkürler.
[20:04:57	]Olga Yaroslav used the 'SMAB Tedarikçisi' vendor.
[20:05:00	][IC] Eren Dağdelen: Iyi günler dilerim.
[20:05:00	][IC] C24:i5.(X)KING-19: <:: Kol bandınızı takın. ::>
[20:05:01	]Olga Yaroslav has gained a 'Kaliteli Kırmızı Hap' #163683.
[20:05:01	]Olga Yaroslav has gained a 'Kaliteli Kırmızı Hap' #163684.
[20:05:03	]Eren Dağdelen ran 'Equip' on item 'Turuncu işbirlikçi kol bandı' (#163682)
[20:05:03	]C24:i3.KING-20 entered observer.
[20:05:06	][IC] Olga Yaroslav: Al lazım olur.
[20:05:10	][IC] Olga Yaroslav: Genç adamsın.
[20:05:11	]Keskin Çaycı has lost a 'Mor Yağmurluk' #159865.
[20:05:11	]Keskin Çaycı has transferred a 'Mor Yağmurluk' #159865 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[20:05:12	]Olga Yaroslav ran 'drop' on item 'Kaliteli Kırmızı Hap' (#163684)
[20:05:12	]Olga Yaroslav has lost a 'Kaliteli Kırmızı Hap' #163684.
[20:05:13	]Keskin Çaycı has lost a 'Tıbbi Direnişçi Üniforması' #163632.
[20:05:13	]Keskin Çaycı has transferred a 'Tıbbi Direnişçi Üniforması' #163632 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[20:05:16	]Victor (headcrab) ran 'take' on item 'Kaliteli Kırmızı Hap' (#163684)
[20:05:16	]Victor (headcrab) has gained a 'Kaliteli Kırmızı Hap' #163684.
[20:05:17	]C24:i3.KING-20 opened the 'Rasyon Bölgesi Deposu' stash.
[20:05:18	]Keskin Çaycı ran 'Equip' on item 'Kırmızı işbirlikçi kol bandı' (#163308)
[20:05:19	]Keskin Çaycı ran 'EquipUn' on item 'Kırmızı işbirlikçi kol bandı' (#163308)
[20:05:20	]C24:i5.(X)KING-19 ran 'Use' on item '20 Kredi Kuponu' (#163645)
[20:05:20	]C24:i3.KING-20 has lost a 'Sivil Koruma Rasyonu' #163680.
[20:05:20	]C24:i3.KING-20 has transferred a 'Sivil Koruma Rasyonu' #163680 to a container with the name 'Rasyon Bölgesi Deposu' #9837.
[20:05:21	]Keskin Çaycı has lost a 'Kırmızı işbirlikçi kol bandı' #163308.
[20:05:21	]Keskin Çaycı has transferred a 'Kırmızı işbirlikçi kol bandı' #163308 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[20:05:22	]C24:i5.(X)KING-19 has used a coupon at a ration dispenser, gaining 20 credits.
[20:05:23	][IC] Olga Yaroslav: Biri karına yan bakar.
[20:05:25	]Keskin Çaycı ran 'Equip' on item 'Açık Gri Kol Bandı' (#61127)
[20:05:29	]Keskin Çaycı closed the 'Gecekondu Kişisel Depo' stash.
[20:05:31	]C24:i3.KING-20 closed the 'Rasyon Bölgesi Deposu' stash.
[20:05:36	]C24:i3.KING-20 opened the 'Rasyon Bölgesi Deposu' stash.
[20:05:39	]C24:i3.KING-20 closed the 'Rasyon Bölgesi Deposu' stash.
[20:05:41	]C24:i3.KING-20 ran 'Consume' on item 'Bank Soda Üzüm' (#160358)
[20:05:41	]C24:i3.KING-20 has wasted a level 2 long boost in Zeka (current: 4; target: 5).
[20:05:41	]C24:i3.KING-20 has updated their Çeviklik long boost target to 1 (current : 2).
[20:05:49	]C24:i3.KING-20 ran 'combine' on item '30rnd MP Magazine' (#162399)
[20:05:51	][IC] Olga Yaroslav: YOk.
[20:05:52	][IC] Olga Yaroslav: Olmaz.
[20:05:53	][IC] Olga Yaroslav: Tasmasız.
[20:06:02	][LOOC] Victor (headcrab): tasmam üstümde y
[20:06:02	][IC] Olga Yaroslav: Önce tasma lazım.
[20:06:03	]C24:i5.(X)KING-19 used command '/Radio 10-6, rasyon molası'.
[20:06:05	]C24:i3.KING-20 ran SAM command 'goto' with arguments: 'e-rp'
[20:06:06	][LOOC] Olga Yaroslav: olr
[20:06:09	][LOOC] Victor (headcrab): boynumdan çıkarmadın
[20:06:11	]C24:i3.KING-20 ran 'ViewAlt' on item 'Bavul' (#162168)
[20:06:13	][LOOC] Victor (headcrab): sadece bıraktın
[20:06:18	]E-RP SLAYER exited observer at their location.
[20:06:22	]C24:i3.KING-20 exited observer at their location.
[20:06:22	]E-RP SLAYER has transferred a '8rnd Shotgun Magazine' #153808 to a container with the name 'Toilet' #10932.
[20:06:30	][IC] John Robert: Bir sorun mu var?
[20:06:34	][LOOC] HULUSİ KERİM: bende noluyo dıyorum
[20:06:36	][IC] Keskin Çaycı: Yok.
[20:06:39	][LOOC] HULUSİ KERİM: ıcımde dogdun dşdlwkqrşlqwkeşlwqk
[20:06:40	]Olga Yaroslav used command '/StaticCharActionSet Headcrabde Evrensel Birlik logolu Tasma takılıdır. Tasmanın ucu kişinin elindedir.'.
[20:06:44	][ME] C24:i3.KING-20: kişinin dudağını öpmek suretiyle parçalar
[20:06:46	][IC] Olga Yaroslav: Hadi gidek.
[20:06:46	][IC] C24:i3.KING-20: <:: Mmhhh. ::>
[20:06:49	][IC] C24:i3.KING-20: <:: Kiss me on my hard mouth. ::>
[20:06:52	][IC] C24:i3.KING-20: <:: I feel rommanticall. ::>
[20:06:58	]C24:i3.KING-20 used command '/ToggleRaise'.
[20:06:58	][LOOC] HULUSİ KERİM: şldwkqşrlkqwşle
[20:06:59	]C24:i5.(X)KING-19 used command '/ActSit 5'.
[20:07:00	]C24:i3.KING-20 has critically hit E-RP SLAYER dealing 24 damage (CritChance was 1.00).
[20:07:00	]E-RP SLAYER has taken 24 damage from C24:i3.KING-20.
[20:07:01	]C24:i3.KING-20 has critically hit E-RP SLAYER dealing 24 damage (CritChance was 1.00).
[20:07:01	]E-RP SLAYER has taken 24 damage from C24:i3.KING-20.
[20:07:02	]E-RP SLAYER was just knocked out due to: hit by stunstick owned by C24:i3.KING-20
[20:07:08	][ME] C24:i3.KING-20: kişiyi sırt üstü yatırır
[20:07:08	][IC] Olga Yaroslav: Yedim.
[20:07:11	][ME] C24:i3.KING-20: pantolonunu indirir
[20:07:12	][IC] HULUSİ KERİM: Esenlikler.
[20:07:14	][ME] C24:i3.KING-20: donunu da indirir
[20:07:18	][ME] C24:i3.KING-20: götüne şaplak atar
[20:07:19	][IC] E-RP SLAYER: Say my name.
[20:07:19	][IC] C24:i3.KING-20: <:: Offff. ::>
[20:07:20	][ME] Victor (headcrab): ısırır
[20:07:22	][IC] C24:i3.KING-20: <:: Mekke karpuzlarına bakk. ::>
[20:07:26	][IC] HULUSİ KERİM: Esenlikler.
[20:07:30	][ME] C24:i3.KING-20: iyice avuçlar ve ovalar
[20:07:30	][LOOC] Olga Yaroslav: ısırdığı ck
[20:07:31	][IC] C24:i3.KING-20: <:: Mmhhhh. ::>
[20:07:33	][IC] C24:i3.KING-20: <:: Kalktıııa. ::>
[20:07:34	]E-RP SLAYER ran SAM command 'respawn' with arguments: ''
[20:07:35	][IC] C24:i3.KING-20: <:: Enis için ölürüm. ::>
[20:07:37	]E-RP SLAYER is fully healed.
[20:07:38	][IC] Keskin Çaycı: Heee.
[20:07:38	][IC] HULUSİ KERİM: Karnınız açsa.
[20:07:40	]E-RP SLAYER has spawned a Kuran31.
[20:07:41	][IC] HULUSİ KERİM: Yemek.
[20:07:41	][IT] Olga Yaroslav: Zehir salgılamışmıdır?
[20:07:43	][IC] Olga Yaroslav: Hm.
[20:07:45	][IC] HULUSİ KERİM: Veriyimmi.
[20:07:46	][IC] Olga Yaroslav: Dükkanınız varmı.
[20:07:47	]C24:i3.KING-20 ran 'take' on item 'Kuran-ı Kerim' (#163686)
[20:07:47	]C24:i3.KING-20 has gained a 'Kuran-ı Kerim' #163686.
[20:07:48	][IC] John Robert: Horoz birine mi saldırdı?
[20:07:50	][IC] Keskin Çaycı: Yok.
[20:07:50	][IC] HULUSİ KERİM: Dükkanım var.
[20:07:51	][IC] Olga Yaroslav: Biraz kafa dinleriz.
[20:07:51	]E-RP SLAYER is admin-searching C24:i3.KING-20's inventory.
[20:07:51	]E-RP SLAYER has used a context menu option with the name: ixviewinventory
[20:07:54	]E-RP SLAYER ran 'drop' on item 'Kuran-ı Kerim' (#163686)
[20:07:54	]C24:i3.KING-20 has lost a 'Kuran-ı Kerim' #163686.
[20:07:54	][IC] HULUSİ KERİM: Buyrun.
[20:07:54	]Eren Dağdelen ran 'smoke' on item 'Sigara' (#126763)
[20:07:55	][IC] Olga Yaroslav: HOROZ DEĞİL LAN O.
[20:07:55	]E-RP SLAYER has closed C24:i3.KING-20's inventory.
[20:07:55	]Eren Dağdelen ran 'light' on item 'Plastik Çakmak' (#137456)
[20:07:55	][IT] Victor (headcrab): - sadece uyarı olarak ısırdı
[20:07:57	][IC] HULUSİ KERİM: Eşlık edın.
[20:07:59	]E-RP SLAYER has used a context menu option with the name: remove
[20:07:59	][IC] Keskin Çaycı: Sigara var mı.
[20:08:00	][IC] John Robert: Horoz işte.
[20:08:07	][IC] Olga Yaroslav: Horoz seni öldürebilirmi.
[20:08:08	][IC] Keskin Çaycı: 1 tane.
[20:08:09	][IC] John Robert: Kırmızı.
[20:08:13	][IC] John Robert: Opsiyonel.
[20:08:17	][IC] John Robert: Buda öldüremez.
[20:08:18	]nikita has gained a 'Boş Şarap Şişesi' #163687.
[20:08:22	][ME] Victor (headcrab): Isırır
[20:08:25	][ME] Olga Yaroslav: Headcrabi yanına oturtur
[20:08:25	]Victor (headcrab) has critically hit John Robert in the chest dealing 17 damage (CritChance was 1.00).
[20:08:25	]John Robert has taken 17 damage from Victor (headcrab).
[20:08:25	][IC] HULUSİ KERİM: Hoşgeldiniz.
[20:08:26	]Olga Yaroslav used command '/ExitAct'.
[20:08:26	]John Robert ran 'Equip' on item 'Lead Pipe' (#163490)
[20:08:29	][IC] Olga Yaroslav: Hoşbulduk.
[20:08:29	]Victor (headcrab) has gained level 13 in the Hız skill.
[20:08:29	][ME] Eren Dağdelen: Paketi açar ve 1 adet sigara dalı uzatır.s
[20:08:32	]nikita opened the 'Çöp Kutusu' #10953 container.
[20:08:32	]nikita closed the 'Çöp Kutusu' #10953 container.
[20:08:32	][IC] John Robert: Hassiktir!
[20:08:33	]Eren Dağdelen ran 'drop' on item 'Sigara' (#126765)
[20:08:33	]Eren Dağdelen has lost a 'Sigara' #126765.
[20:08:33	]nikita opened the 'Çöp Kutusu' #10953 container.
[20:08:34	][IC] HULUSİ KERİM: Dükkanda yapmayın.
[20:08:35	]nikita closed the 'Çöp Kutusu' #10953 container.
[20:08:35	][IC] HULUSİ KERİM: Söyle şeyler.
[20:08:39	]nikita opened the 'Çöp Kutusu' #10952 container.
[20:08:39	]Keskin Çaycı ran 'take' on item 'Sigara' (#126765)
[20:08:39	]Keskin Çaycı has gained a 'Sigara' #126765.
[20:08:41	]John Robert has hit Victor (headcrab) dealing 45 damage (CritChance was 0.38).
[20:08:41	]Victor (headcrab) has taken 45 damage from John Robert.
[20:08:44	]John Robert has hit Victor (headcrab) dealing 45 damage (CritChance was 0.38).
[20:08:44	]Victor (headcrab) has taken 45 damage from John Robert.
[20:08:46	]John Robert has hit Victor (headcrab) dealing 18 damage (CritChance was 0.38).
[20:08:46	]Victor (headcrab) was knocked unconscious and is bleeding out.
[20:08:46	]Victor (headcrab) used command '/CharGetUp'.
[20:08:47	]E-RP SLAYER has given himself a cmbkey.
[20:08:47	]E-RP SLAYER has gained a 'Key-card for CMB Crate' #163688.
[20:08:47	]John Robert has critically hit Victor (headcrab) dealing 36 damage (CritChance was 0.38).
[20:08:47	]Victor (headcrab) was killed while bleeding out.
[20:08:47	]John Robert has killed Victor (headcrab) with player.
[20:08:47	]Victor (headcrab) has dropped: Mutfak Bıçağı (#163361); 2x Kaliteli Kırmızı Hap (#163684);
[20:08:48	]nikita closed the 'Çöp Kutusu' #10952 container.
[20:08:49	]Mubariz Abramov opened the 'Dropped Items' #10971 container.
[20:08:49	]Victor (headcrab) entered observer.
[20:08:50	]Olga Yaroslav opened the 'Dropped Items' #10971 container.
[20:08:50	]E-RP SLAYER has spawned a 'Entity [2126][ix_cmbcontainer]'.
[20:08:50	]Mubariz Abramov closed the 'Dropped Items' #10971 container.
[20:08:51	][IC] Keskin Çaycı: Oo teşeküle.
[20:08:52	]John Robert ran 'EquipUn' on item 'Lead Pipe' (#163490)
[20:08:53	]Olga Yaroslav has gained a 'Kaliteli Kırmızı Hap' #163684 from a container with the name 'Dropped Items' #10971.
[20:08:53	]HULUSİ KERİM opened the 'Dropped Items' #10971 container.
[20:08:54	]Olga Yaroslav has gained a 'Mutfak Bıçağı' #163361 from a container with the name 'Dropped Items' #10971.
[20:08:54	]Mubariz Abramov closed the 'Dropped Items' #10971 container.
[20:08:54	]Mubariz Abramov closed the 'Dropped Items' #10971 container.
[20:08:55	]John Robert has gained level 6 in the Hız skill.
[20:08:57	]Victor (headcrab) ran SAM command 'goto' with arguments: 'olga'
[20:08:59	]E-RP SLAYER has used a context menu option with the name: remove
[20:08:59	]S10:SCN-7 used command '/Datafile John robert'.
[20:09:06	]C24:i3.KING-20 used command '/Amputate'.
[20:09:07	]E-RP SLAYER opened the 'Buzdolabı' #10934 container.
[20:09:07	][IC] C24:i3.KING-20: <:: ./amputate. ::>
[20:09:08	]C24:i3.KING-20 used command '/ToggleRaise'.
[20:09:09	]E-RP SLAYER closed the 'Buzdolabı' #10934 container.
[20:09:10	]Victor (headcrab) used command '/PM olga bekle büyük intikam geliyo'.
[20:09:11	]Keskin Çaycı ran 'smoke' on item 'Sigara' (#126765)
[20:09:14	]E-RP SLAYER ran 'ViewAlt' on item 'Bavul' (#162168)
[20:09:16	]Olga Yaroslav used command '/PM STEAM_0:1:608254786 yapıcağınız rolün anasını sikiyim'.
[20:09:16	]E-RP SLAYER ran 'ViewAlt' on item 'Bavul' (#162132)
[20:09:18	]Keskin Çaycı ran 'stopsmoke' on item 'Sigara' (#126765)
[20:09:21	]E-RP SLAYER admin-searched the 'Orta Dosya Dolabı' #10927 container.
[20:09:21	]E-RP SLAYER has used a context menu option with the name: wncontainer_view
[20:09:22	]Victor (headcrab) used command '/PM olga benmi yaptım aq'.
[20:09:24	]E-RP SLAYER admin-closed the 'Orta Dosya Dolabı' #10927 container.
[20:09:25	]E-RP SLAYER admin-searched the 'Büyük Metal Dolap' #10905 container.
[20:09:25	]E-RP SLAYER has used a context menu option with the name: wncontainer_view
[20:09:27	][IC] Keskin Çaycı: Al.
[20:09:29	]Keskin Çaycı ran 'drop' on item 'Yapıştırıcı' (#159698)
[20:09:29	]Keskin Çaycı has lost a 'Yapıştırıcı' #159698.
[20:09:30	]S10:SCN-7 used command '/Datafile john robert'.
[20:09:33	]Olga Yaroslav used command '/PM STEAM_0:1:608254786 yapmıyorum headcrab bakma rolü felan amk'.
[20:09:33	]Keskin Çaycı ran 'take' on item 'Yapıştırıcı' (#159698)
[20:09:33	]Keskin Çaycı has gained a 'Yapıştırıcı' #159698.
[20:09:44	][IC] Keskin Çaycı: He.
[20:09:46	]Olga Yaroslav used command '/PM STEAM_0:1:608254786 gm gelmiş orda direktör odasına giriyo kafasına göre deli rolü yapıyo'.
[20:09:48	]Victor (headcrab) used command '/PM olga onlar başlattı sanki bende suç'.
[20:09:52	][IC] Keskin Çaycı: He.
[20:09:52	]HULUSİ KERİM ran 'Write' on item 'İÇEÇEK LİSTESİ FİYATLARI' (#162544)
[20:09:54	]John Robert opened the 'Dropped Items' #10970 container.
[20:09:58	]John Robert closed the 'Dropped Items' #10970 container.
[20:09:58	]Olga Yaroslav used command '/PM victor yok kanka ben rebel oynuyorum kolay gelsin'.
[20:09:59	]Victor (headcrab) used command '/PM olga ticket aç en iyisi aga'.
[20:10:00	][IC] Keskin Çaycı: Ne.
[20:10:00	]Kaan has unloaded their "Olga Yaroslav" character.
[20:10:01	]E-RP SLAYER admin-closed the 'Büyük Metal Dolap' #10905 container.
[20:10:04	]Kaan loaded the character 'Alfred Caston'
[20:10:07	]HULUSİ KERİM ran 'Write' on item 'YİYİCEK FİYAT MENÜSÜ' (#162545)
[20:10:09	]Alfred Caston is fully healed.
[20:10:11	]Alfred Caston used command '/ToggleRaise'.
[20:10:12	]John Robert has performed the 'Craft Eğreti Bandaj Rulosu' action, gaining 25 experience in crafting.
[20:10:12	]John Robert has gained a 'El Yapımı Bandaj Rulosu' #163689.
[20:10:12	][IC] Keskin Çaycı: Gel.
[20:10:16	]HULUSİ KERİM ran 'Write' on item 'ANA YEMEK LİSTESİ ' (#162547)
[20:10:17	][IC] C24:i3.KING-20: <:: Aşığım sana. ::>
[20:10:18	]Alfred Caston used command '/PM victor yok ben rdmden devam'.
[20:10:19	]John Robert has performed the 'Craft Eğreti Bandaj Rulosu' action, gaining 25 experience in crafting.
[20:10:19	]John Robert has gained a 'El Yapımı Bandaj Rulosu' #163690.
[20:10:23	]E-RP SLAYER has spawned a 'Entity [1776][lvs_missile]'.
[20:10:23	]E-RP SLAYER has hit C24:i3.KING-20 dealing 60 damage (CritChance was 0.00).
[20:10:23	]C24:i3.KING-20 has taken 60 damage from E-RP SLAYER.
[20:10:23	]E-RP SLAYER has hit E-RP SLAYER dealing 30 damage (CritChance was 0.00).
[20:10:23	]E-RP SLAYER has taken 30 damage from E-RP SLAYER.
[20:10:23	]E-RP SLAYER destroyed a 'Bavul' #162146.
[20:10:23	]E-RP SLAYER destroyed a 'Bavul' #162134.
[20:10:23	]E-RP SLAYER destroyed a 'Bavul' #162147.
[20:10:23	]E-RP SLAYER destroyed a 'Bavul' #162132.
[20:10:23	]E-RP SLAYER destroyed a 'Bavul' #162168.
[20:10:24	][IC] C24:i3.KING-20: <:: Beyaz saçlarına attırmak istiyorum. ::>
[20:10:24	]John Robert ran 'use' on item 'El Yapımı Bandaj Rulosu' (#163689)
[20:10:24	]John Robert has performed the 'Use El Yapımı Bandaj Rulosu' action, gaining 10 experience in medicine.
[20:10:24	]John Robert was bandaged by John Robert for 10 HP.
[20:10:24	]S10:SCN-7 used command '/Dispatch ACTIVITY LEVEL 5'.
[20:10:33	][IC] C24:i3.KING-20: <:: Saçını tutup çekip. ::>
[20:10:34	]Alfred Caston used command '/PM victor sonra adam vuruyoz diye soyuyoz diye bir yetkili bana ağlarsa ana bacı bırakmam söverim'.
[20:10:35	][IC] C24:i3.KING-20: <:: Elime gelen yağıyla. ::>
[20:10:38	][IC] C24:i3.KING-20: <:: 31 çkeicem. ::>
[20:10:38	]Alfred Caston used command '/ToggleRaise'.
[20:10:39	][IC] C24:i3.KING-20: <:: Offff. ::>
[20:10:40	][IC] C24:i3.KING-20: <:: Çok az dım. ::>
[20:10:47	]E-RP SLAYER used command '/CharEditBodygroup e-rp'.
[20:10:49	][IC] Keskin Çaycı: Al.
[20:10:50	]Mubariz Abramov ran 'drop' on item '#77392 Kimlik Kartı' (#163328)
[20:10:50	]Mubariz Abramov has lost a '#77392 Kimlik Kartı' #163328.
[20:10:50	]Keskin Çaycı ran 'drop' on item '#33364 Kimlik Kartı' (#44171)
[20:10:50	]Keskin Çaycı has lost a '#33364 Kimlik Kartı' #44171.
[20:10:51	][ME] C24:i3.KING-20: kişi pantolonu indirip keleşi gösterir
[20:10:53	]Mubariz Abramov ran 'take' on item '#33364 Kimlik Kartı' (#44171)
[20:10:53	]Mubariz Abramov has gained a '#33364 Kimlik Kartı' #44171.
[20:10:53	]Keskin Çaycı ran 'take' on item '#77392 Kimlik Kartı' (#163328)
[20:10:53	]Keskin Çaycı has gained a '#77392 Kimlik Kartı' #163328.
[20:10:53	]E-RP SLAYER has changed E-RP SLAYER's bodygroups.
[20:10:54	][IT] C24:i3.KING-20: 19 cm
[20:10:59	]Alfred Caston ran 'Consume' on item 'Cheddar Peynir Dilimi' (#156731)
[20:11:01	]C24:i3.KING-20 entered observer.
[20:11:03	]C24:i3.KING-20 exited observer at their location.
[20:11:05	]Eren Dağdelen opened the 'Malzemeler #1' #10851 container.
[20:11:07	]John Robert used command '/PM SCN-7 headcrabe self-defence yaptık diye birden fazla beşinci seviye ihlalle suçlanıyorum:('.
[20:11:09	]Eren Dağdelen closed the 'Malzemeler #1' #10851 container.
[20:11:11	]Alfred Caston used command '/ToggleRaise'.
[20:11:12	]HULUSİ KERİM ran 'Write' on item 'Kitap' (#162546)
[20:11:14	][IT] C24:i3.KING-20: 19 cm
[20:11:16	]Keskin Çaycı ran 'take' on item 'Kumaş' (#163693)
[20:11:16	]Keskin Çaycı has gained a 'Kumaş' #163693.
[20:11:17	]Victor (headcrab) used command '/PM slayer yetkili chat bak'.
[20:11:18	]C24:i3.KING-20 entered observer.
[20:11:18	]Keskin Çaycı ran 'take' on item 'Plastik Levhalar' (#163692)
[20:11:18	]Keskin Çaycı has gained a 'Plastik Levhalar' #163692.
[20:11:19	]S10:SCN-7 used command '/Radio SUBJECT;JOHN ROBERT AMPUTASYON KARARI KABUL OLDU SEBEP EVRENSEL BİRLİK MALINA KASITLI ZARAR'.
[20:11:21	]Keskin Çaycı ran 'drop' on item 'Plastik Levhalar' (#163692)
[20:11:21	]Keskin Çaycı has lost a 'Plastik Levhalar' #163692.
[20:11:24	]E-RP SLAYER has spawned a suitcase.
[20:11:25	]E-RP SLAYER has spawned a suitcase.
[20:11:25	]E-RP SLAYER has spawned a suitcase.
[20:11:25	][IC] Keskin Çaycı: Yok.
[20:11:25	]C24:i3.KING-20 ran SAM command 'hp' with arguments: '20' '100'
[20:11:27	]C24:i5.(X)KING-19 used command '/ExitAct'.
[20:11:28	]E-RP SLAYER entered observer.
[20:11:28	]E-RP SLAYER exited observer at their location.
[20:11:29	]C24:i3.KING-20 is fully healed.
[20:11:30	]C24:i5.(X)KING-19 used command '/Radio 10-20?'.
[20:11:30	]E-RP SLAYER ran SAM command 'respawn' with arguments: ''
[20:11:32	]nikita has gained a 'Buzdolabı Kapağı' #163697.
[20:11:32	]nikita has gained a 'Boş Bira Şişesi' #163698.
[20:11:33	]C24:i5.(X)KING-19 ran 'Consume' on item 'Metropolice Takviyeleri' (#163643)
[20:11:33	]C24:i5.(X)KING-19 extended their level 3 long boost in Güç.
[20:11:33	]E-RP SLAYER ran SAM command 'hp' with arguments: '^' '100'
[20:11:34	]C24:i5.(X)KING-19 ran 'Consume' on item 'Soda Bob Brawn' (#163644)
[20:11:34	]C24:i5.(X)KING-19 extended their level 1 long boost in Algı.
[20:11:34	]C24:i5.(X)KING-19 extended their level 2 long boost in Çeviklik.
[20:11:34	]E-RP SLAYER entered observer.
[20:11:36	]C24:i3.KING-20 exited observer at their location.
[20:11:36	]Eren Dağdelen used command '/CheckCrime'.
[20:11:37	]E-RP SLAYER is fully healed.
[20:11:38	]C24:i3.KING-20 used command '/ToggleRaise'.
[20:11:39	]Keskin Çaycı opened the 'Gecekondu Kişisel Depo' stash.
[20:11:42	]Keskin Çaycı has lost a '#77392 Kimlik Kartı' #163328.
[20:11:42	]Keskin Çaycı has transferred a '#77392 Kimlik Kartı' #163328 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[20:11:43	]Keskin Çaycı ran 'combine' on item 'Kumaş' (#163535)
[20:11:45	]Keskin Çaycı closed the 'Gecekondu Kişisel Depo' stash.
[20:11:45	][IC] C24:i3.KING-20: <:: Vatandaş. ::>
[20:11:46	]Mersa created the character 'Lily Silverwind'
[20:11:46	]Lily Silverwind has gained a '#91039 Kimlik Kartı' #163702.
[20:11:46	]Lily Silverwind has gained a 'CMRU PDA' #163703.
[20:11:46	]Lily Silverwind has gained a 'CMRU Level 1 Access Keycard' #163704.
[20:11:46	]Lily Silverwind has gained a 'Gri Medic Gömlek' #163705.
[20:11:46	]Mersa loaded the character 'Lily Silverwind'
[20:11:46	]Lily Silverwind has gained a 'CMRU Yönetim Radyosu' #163706.
[20:11:46	]Lily Silverwind has gained a 'Gri Tulum' #163707.
[20:11:46	]Lily Silverwind has gained a 'Gri tulum pantolonu' #163708.
[20:11:46	]Lily Silverwind has gained a 'Koyu Deri Çizme' #163709.
[20:11:46	]Lily Silverwind has gained a 'Gözlükler' #163710.
[20:11:46	]Mubariz Abramov ran 'take' on item 'Boş Kavanoz' (#163699)
[20:11:46	]Mubariz Abramov has gained a 'Boş Kavanoz' #163699.
[20:11:46	][IC] C24:i3.KING-20: <:: Duvara. ::>
[20:11:48	]Mubariz Abramov ran 'take' on item 'Yapıştırıcı' (#163701)
[20:11:49	]Kaan has unloaded their "Alfred Caston" character.
[20:11:52	]Kaan loaded the character 'C24:RCT.YELLO-54'
[20:11:52	][Y] C24:i3.KING-20: <:: Bu mu. ::>
[20:11:54	]Mubariz Abramov ran 'drop' on item 'Boş Breen'in Suyu' (#163291)
