[01:12:23	]Mersa has connected.
[02:26:24	]Stan Marble has enabled persistence for 'models/props_furniture/piano_bench.mdl'.
[02:26:24	]Stan Marble has used a context menu option with the name: persist
[02:26:25	]Stan Marble has enabled persistence for 'models/props_interiors/sofa01.mdl'.
[02:26:25	]Stan Marble has used a context menu option with the name: persist
[02:26:31	]Stan Marble has spawned 'models/props_interiors/desk_motel.mdl'.
[02:26:49	]Stan Marble created a stash (models/props_interiors/desk_motel.mdl).
[02:26:49	]Stan Marble has used a context menu option with the name: ixcreatestash
[02:26:50	]Stan Marble opened the 'Personal Stash 4779' stash.
[02:26:52	]Stan Marble closed the 'Personal Stash 4779' stash.
[02:27:10	]Stan Marble has set a stash name to 'Küçük Dolap'.
[02:27:10	]Stan Marble has used a context menu option with the name: ixstashsetname
[02:27:14	]Stan Marble opened the 'Küçük Dolap' stash.
[02:27:17	]Stan Marble closed the 'Küçük Dolap' stash.
[02:27:30	]Stan Marble has enabled persistence for 'models/props_interiors/painting_landscape01.mdl'.
[02:27:30	]Stan Marble has used a context menu option with the name: persist
[02:27:36	]Stan Marble has spawned 'models/props_furniture/piano_bench.mdl'.
[02:27:51	]Stan Marble has fired a toolgun with the name: duplicator
[02:27:52	]Stan Marble has fired a toolgun with the name: duplicator
[02:28:15	]Stan Marble has spawned 'models/props_downtown/sign_donotenter.mdl'.
[02:28:59	]Stan Marble opened the 'Büyük Buzdolabı' #6419 container.
[02:29:01	]Stan Marble closed the 'Büyük Buzdolabı' #6419 container.
[02:29:13	]Stan Marble opened the 'Büyük Metal Dolap' #6860 container.
[02:29:18	]Stan Marble closed the 'Büyük Metal Dolap' #6860 container.
[02:29:22	]Stan Marble ran 'Bind' on item 'POS Cihazı' (#71045)
[02:29:45	]Stan Marble ran 'ShowLog' on item 'POS Cihazı' (#71045)
[02:29:55	]Stan Marble ran 'ShowLog' on item 'POS Cihazı' (#71045)
[02:30:00	]Stan Marble ran 'RequestCredits' on item 'POS Cihazı' (#71045)
[02:30:04	]Stan Marble ran 'RequestCredits' on item 'POS Cihazı' (#71045)
[02:30:43	]Stan Marble has fired a toolgun with the name: remover
[02:30:44	]Stan Marble has fired a toolgun with the name: remover
[02:31:26	]Stan Marble has spawned a chess_dummy.
[02:31:28	]Stan Marble ran 'take' on item 'Satranç Masası Montaj Kiti' (#71490)
[02:31:28	]Stan Marble has gained a 'Satranç Masası Montaj Kiti' #71490.
[02:31:36	]Stan Marble ran 'drop' on item 'Satranç Masası Montaj Kiti' (#71490)
[02:31:36	]Stan Marble has lost a 'Satranç Masası Montaj Kiti' #71490.
[02:31:41	]Stan Marble has used a context menu option with the name: skin
[02:31:43	]Stan Marble has used a context menu option with the name: skin
[02:31:43	]Stan Marble has used a context menu option with the name: rb655_make_animatable
[02:31:46	]Stan Marble has used a context menu option with the name: rb655_animatable_ragdoll_on_dmg
[02:31:47	]Stan Marble has used a context menu option with the name: rb655_animatable_body_xy
[02:31:50	]Stan Marble has fired a toolgun with the name: lamp
[02:31:53	]Stan Marble has fired a toolgun with the name: remover
[02:31:54	]Stan Marble has fired a toolgun with the name: remover
[02:31:56	]Stan Marble has spawned a chess_dummy.
[02:31:58	]Stan Marble ran 'take' on item 'Satranç Masası Montaj Kiti' (#71491)
[02:31:58	]Stan Marble has gained a 'Satranç Masası Montaj Kiti' #71491.
[02:32:04	]Stan Marble ran 'drop' on item 'Satranç Masası Montaj Kiti' (#71491)
[02:32:04	]Stan Marble has lost a 'Satranç Masası Montaj Kiti' #71491.
[02:32:07	]Stan Marble has fired a toolgun with the name: remover
[02:32:45	]Stan Marble has spawned a 'Entity [1051][arcade_pong]'.
[02:33:03	]Stan Marble has fired a toolgun with the name: remover
[02:33:21	]Stan Marble has spawned a 'Entity [4788][arcade_spaceinvaders]'.
[02:33:27	]Stan Marble has fired a toolgun with the name: remover
[02:33:43	]Stan Marble has spawned a 'Entity [4984][arcade_pacman]'.
[02:33:50	]Stan Marble has fired a toolgun with the name: remover
[02:33:53	]Stan Marble has spawned a 'Entity [4984][arcade_pacman]'.
[02:34:03	]Stan Marble has spawned a 'Entity [5124][arcade_pong]'.
[02:34:09	]Stan Marble has spawned a 'Entity [5135][arcade_spaceinvaders]'.
[02:34:14	]Stan Marble has enabled persistence for 'models/freeman/arcade_invaders.mdl'.
[02:34:14	]Stan Marble has used a context menu option with the name: persist
[02:34:15	]Stan Marble has enabled persistence for 'models/freeman/arcade_pong.mdl'.
[02:34:15	]Stan Marble has used a context menu option with the name: persist
[02:34:16	]Stan Marble has enabled persistence for 'models/freeman/arcade_pacman.mdl'.
[02:34:16	]Stan Marble has used a context menu option with the name: persist
[02:34:26	]Mersa (STEAM_0:0:188549543) has disconnected.
[14:55:19	]Sinyor Gordon has connected.
[14:57:09	]Sinyor Gordon loaded the character 'Joe Rock'
[14:58:11	]Joe Rock entered observer.
[14:58:20	]Joe Rock exited observer at their location.
[14:58:28	]Joe Rock has given himself a drink_bobgrape.
[14:58:28	]Joe Rock has gained a 'Soda Bob Üzümlü' #71492.
[14:58:29	]Joe Rock has given himself a comfort_sandwich.
[14:58:29	]Joe Rock has gained a 'Sandviç' #71493.
[14:58:31	]Joe Rock ran 'Consume' on item 'Sandviç' (#71493)
[14:58:31	]Joe Rock has gained a level 3 long boost in Zeka.
[14:58:32	]Joe Rock ran 'Consume' on item 'Soda Bob Üzümlü' (#71492)
[14:58:32	]Joe Rock has gained a 'Boş Bob Suyu' #71494.
[14:58:36	]Joe Rock has given himself a drink_bobultra.
[14:58:36	]Joe Rock has gained a 'Soda Bob Ultra Nükleer Mega Prime Enerji' #71495.
[14:58:37	]Joe Rock ran 'Consume' on item 'Soda Bob Ultra Nükleer Mega Prime Enerji' (#71495)
[14:58:37	]Joe Rock has gained a level 5 long boost in Çeviklik.
[14:58:37	]Joe Rock has gained a level 5 long boost in Zeka.
[14:58:37	]Joe Rock has gained a level 5 long boost in Algı.
[14:58:37	]Joe Rock has gained a 'Boş Bob Suyu' #71496.
[14:58:38	]Joe Rock ran 'drop' on item 'Boş Bob Suyu' (#71496)
[14:58:38	]Joe Rock has lost a 'Boş Bob Suyu' #71496.
[14:58:39	]Joe Rock ran 'drop' on item 'Boş Bob Suyu' (#71494)
[14:58:39	]Joe Rock has lost a 'Boş Bob Suyu' #71494.
[14:58:41	]Joe Rock has given himself a comfort_pancake.
[14:58:41	]Joe Rock has gained a 'Krep' #71497.
[14:58:42	]Joe Rock ran 'Consume' on item 'Krep' (#71497)
[14:58:42	]Joe Rock has wasted a level 3 long boost in Çeviklik (current: 1; target: 5).
[14:58:49	]Joe Rock has used a context menu option with the name: rb655_dissolve
[14:58:50	]Joe Rock has used a context menu option with the name: rb655_dissolve
[14:58:51	]env_entity_dissolver destroyed a 'Boş Bob Suyu' #71496.
[14:58:52	]env_entity_dissolver destroyed a 'Boş Bob Suyu' #71494.
[14:59:03	]Sinyor Gordon loaded the character 'Vladimir Miroslav'
[14:59:08	]Vladimir Miroslav is fully healed.
[14:59:10	]Vladimir Miroslav entered observer.
[15:00:11	]Vladimir Miroslav exited observer at their location.
[15:00:12	]Vladimir Miroslav entered observer.
[15:01:19	]Vladimir Miroslav has disabled persistence for 'models/zombie/poison.mdl'.
[15:01:19	]Vladimir Miroslav has used a context menu option with the name: persist_end
[15:01:25	]Vladimir Miroslav has used a context menu option with the name: collision_off
[15:01:41	]Vladimir Miroslav has used a context menu option with the name: collision_on
[15:01:45	]Vladimir Miroslav has enabled persistence for 'models/zombie/poison.mdl'.
[15:01:45	]Vladimir Miroslav has used a context menu option with the name: persist
[15:01:51	]Vladimir Miroslav exited observer at their location.
[15:01:59	]Vladimir Miroslav entered observer.
[15:02:22	]Vladimir Miroslav has spawned 'models/mosi/fallout4/props/fortifications/junkwall03.mdl'.
[15:02:25	]Vladimir Miroslav exited observer at their location.
[15:02:26	]Vladimir Miroslav entered observer.
[15:02:38	]Vladimir Miroslav has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall03.mdl'.
[15:02:38	]Vladimir Miroslav has used a context menu option with the name: persist
[15:03:04	]Vladimir Miroslav has spawned a 'NPC [4822][npc_vj_hlr1_rat]'.
[15:03:06	]Vladimir Miroslav has enabled persistence for 'models/vj_hlr/hl1/bigrat.mdl'.
[15:03:06	]Vladimir Miroslav has used a context menu option with the name: persist
[15:03:07	]Vladimir Miroslav exited observer at their location.
[15:03:14	]Vladimir Miroslav has disabled persistence for 'models/vj_hlr/hl1/bigrat.mdl'.
[15:03:14	]Vladimir Miroslav has used a context menu option with the name: persist_end
[15:03:23	]Vladimir Miroslav has used a context menu option with the name: vj_pr_npc_guard
[15:03:29	]Vladimir Miroslav has enabled persistence for 'models/vj_hlr/hl1/bigrat.mdl'.
[15:03:29	]Vladimir Miroslav has used a context menu option with the name: persist
[15:04:03	]Vladimir Miroslav has fired a toolgun with the name: prop_door
[15:04:19	]Vladimir Miroslav has fired a toolgun with the name: prop_door
[15:04:35	]Vladimir Miroslav has fired a toolgun with the name: prop_door
[15:04:56	]Vladimir Miroslav has fired a toolgun with the name: prop_door
[15:05:02	]Vladimir Miroslav entered observer.
[15:05:13	]Vladimir Miroslav has used a context menu option with the name: remove
[15:05:20	]Vladimir Miroslav has enabled persistence for 'models/props_doors/doorklab01.mdl'.
[15:05:20	]Vladimir Miroslav has used a context menu option with the name: persist
[15:05:20	]Vladimir Miroslav exited observer at their location.
[15:05:36	]Sinyor Gordon loaded the character 'Alvaro De Luca'
[15:05:41	]Alvaro De Luca is fully healed.
[15:05:44	]Alvaro De Luca entered observer.
[15:05:47	]Alvaro De Luca exited observer at their location.
[15:05:50	]Alvaro De Luca has disabled persistence for 'models/shield_scanner.mdl'.
[15:05:50	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:05:52	]Alvaro De Luca has used a context menu option with the name: remove
[15:06:02	]Alvaro De Luca entered observer.
[15:06:04	]Alvaro De Luca exited observer at their location.
[15:06:15	]Alvaro De Luca has spawned 'models/props_debris/metal_panel01a.mdl'.
[15:06:28	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:06:33	]Alvaro De Luca entered observer.
[15:06:35	]Alvaro De Luca exited observer at their location.
[15:06:36	]Alvaro De Luca entered observer.
[15:06:49	]Alvaro De Luca exited observer at their location.
[15:06:52	]Alvaro De Luca entered observer.
[15:07:06	]Alvaro De Luca has enabled persistence for 'models/props_debris/metal_panel01a.mdl'.
[15:07:06	]Alvaro De Luca has used a context menu option with the name: persist
[15:07:07	]Alvaro De Luca exited observer at their location.
[15:07:22	]Alvaro De Luca entered observer.
[15:07:31	]Alvaro De Luca exited observer at their location.
[15:07:36	]Alvaro De Luca entered observer.
[15:07:53	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/guardtower.mdl'.
[15:08:10	]Alvaro De Luca has disabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall05.mdl'.
[15:08:10	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:08:16	]Alvaro De Luca exited observer at their location.
[15:08:26	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall05.mdl'.
[15:08:26	]Alvaro De Luca has used a context menu option with the name: persist
[15:08:27	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/guardtower.mdl'.
[15:08:27	]Alvaro De Luca has used a context menu option with the name: persist
[15:08:27	]Alvaro De Luca entered observer.
[15:08:28	]Alvaro De Luca exited observer at their location.
[15:08:38	]Alvaro De Luca has disabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall05.mdl'.
[15:08:38	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:08:42	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall05.mdl'.
[15:08:42	]Alvaro De Luca has used a context menu option with the name: persist
[15:08:45	]Alvaro De Luca entered observer.
[15:08:50	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltall01.mdl'.
[15:08:53	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallfree02.mdl'.
[15:09:04	]Alvaro De Luca exited observer at their location.
[15:09:06	]Enistein has connected.
[15:09:15	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallangled02.mdl'.
[15:09:16	]Alvaro De Luca entered observer.
[15:09:18	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:09:27	]Alvaro De Luca exited observer at their location.
[15:09:37	]Alvaro De Luca entered observer.
[15:09:39	]Alvaro De Luca exited observer at their location.
[15:09:46	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:09:46	]Alvaro De Luca has used a context menu option with the name: persist
[15:09:54	]Alvaro De Luca entered observer.
[15:10:07	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:10:15	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:10:28	]Enistein loaded the character 'Theodore Abernathy'
[15:10:28	]Alvaro De Luca exited observer at their location.
[15:10:31	]Theodore Abernathy entered observer.
[15:10:32	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:10:32	]Alvaro De Luca has used a context menu option with the name: persist
[15:10:36	]Theodore Abernathy exited observer at their location.
[15:10:37	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:10:38	]Theodore Abernathy entered observer.
[15:10:39	]Theodore Abernathy exited observer at their location.
[15:10:39	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:10:41	]Theodore Abernathy entered observer.
[15:10:43	]Theodore Abernathy exited observer at their location.
[15:10:47	][IC] Theodore Abernathy: Bak.
[15:10:49	]Enistein has unloaded their "Theodore Abernathy" character.
[15:10:52	]Alvaro De Luca entered observer.
[15:10:53	]Enistein loaded the character 'S10/APF.GHOST-81'
[15:10:55	]S10/APF.GHOST-81 ran SAM command 'goto' with arguments: 'alv'
[15:10:56	]S10/APF.GHOST-81 entered observer.
[15:11:00	]S10/APF.GHOST-81 exited observer at their location.
[15:11:02	]S10/APF.GHOST-81 entered observer.
[15:11:04	]Alvaro De Luca exited observer at their location.
[15:11:04	]S10/APF.GHOST-81 exited observer at their location.
[15:11:08	][IC] S10/APF.GHOST-81: <:: Otuz bir haha. ::>
[15:11:12	][IC] Alvaro De Luca: ...
[15:11:17	][IC] S10/APF.GHOST-81: <:: Altmış dokuz haha. ::>
[15:11:25	][IC] Alvaro De Luca: Bu... Neredeyse mantıklıydı.
[15:11:29	][IC] S10/APF.GHOST-81: <:: Negatory. ::>
[15:11:35	][IC] Alvaro De Luca: Bu saçmalık!
[15:11:42	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:11:44	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwalltallangled01.mdl'.
[15:11:44	]Alvaro De Luca has used a context menu option with the name: persist
[15:11:47	][IC] S10/APF.GHOST-81: <:: Dört yirmi haha. ::>
[15:11:52	][IC] Alvaro De Luca: Güzel.
[15:11:57	][IC] Alvaro De Luca: Lütfen yapma.
[15:12:04	][IC] Alvaro De Luca: Dövüşü Combine'a taşıyalım, ne dersin doktor? Doğrudan onların evrenine, nasıl olur?
[15:12:07	][IC] S10/APF.GHOST-81: <:: Negatory. Negatory. Haha. ::>
[15:12:11	][IC] Alvaro De Luca: Eskiden yapmak istediğim tek şeyin sigorta satmak olduğunu düşünürdüm.
[15:12:17	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwall07.mdl'.
[15:12:19	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:12:27	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall07.mdl'.
[15:12:27	]Alvaro De Luca has used a context menu option with the name: persist
[15:12:33	][IC] S10/APF.GHOST-81: <:: Murat;  bir otuz bir. ::>
[15:12:34	][IC] Alvaro De Luca: Davsan dun gelmeseydi bunlarla ugrasmicatım.
[15:12:45	][IC] Alvaro De Luca: Murat bir otuz bir ne amk.
[15:12:48	][IC] Alvaro De Luca: :rofl:.
[15:12:49	][IC] S10/APF.GHOST-81: <:: Murat 131. ::>
[15:12:51	][IC] S10/APF.GHOST-81: <:: :LMAO:. ::>
[15:12:57	][IC] Alvaro De Luca: KARTAL MEKANİZE 34.
[15:13:20	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwall07.mdl'.
[15:13:21	]Alvaro De Luca entered observer.
[15:13:23	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:13:33	]S10/APF.GHOST-81 entered observer.
[15:13:34	]S10/APF.GHOST-81 exited observer at their location.
[15:13:35	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/junkwall07.mdl'.
[15:13:35	]Alvaro De Luca has used a context menu option with the name: persist
[15:13:35	]Alvaro De Luca exited observer at their location.
[15:13:37	]S10/APF.GHOST-81 entered observer.
[15:13:37	]S10/APF.GHOST-81 exited observer at their location.
[15:13:39	]S10/APF.GHOST-81 entered observer.
[15:13:40	]S10/APF.GHOST-81 exited observer at their location.
[15:13:42	]Alvaro De Luca entered observer.
[15:13:42	]S10/APF.GHOST-81 entered observer.
[15:13:44	]Alvaro De Luca exited observer at their location.
[15:13:45	]Alvaro De Luca entered observer.
[15:13:45	]Alvaro De Luca exited observer at their location.
[15:13:46	]Alvaro De Luca entered observer.
[15:13:46	]Alvaro De Luca exited observer at their location.
[15:13:47	]Alvaro De Luca entered observer.
[15:13:47	]Alvaro De Luca exited observer at their location.
[15:13:55	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/junkwall03.mdl'.
[15:13:58	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/guardtower.mdl'.
[15:14:10	]Alvaro De Luca entered observer.
[15:14:12	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:14:23	]Alvaro De Luca exited observer at their location.
[15:14:27	]Alvaro De Luca entered observer.
[15:14:31	]Alvaro De Luca exited observer at their location.
[15:14:38	]Alvaro De Luca entered observer.
[15:14:40	]Alvaro De Luca exited observer at their location.
[15:14:40	]Alvaro De Luca entered observer.
[15:14:40	]Alvaro De Luca exited observer at their location.
[15:14:41	]Alvaro De Luca entered observer.
[15:14:42	]Alvaro De Luca exited observer at their location.
[15:14:50	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/guardpost.mdl'.
[15:15:02	]Alvaro De Luca has spawned 'models/mosi/fallout4/props/fortifications/woodpalette.mdl'.
[15:15:10	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/woodpalette.mdl'.
[15:15:10	]Alvaro De Luca has used a context menu option with the name: persist
[15:15:14	]Alvaro De Luca has fired a toolgun with the name: unbreakable
[15:15:24	]Alvaro De Luca entered observer.
[15:15:29	]Alvaro De Luca has enabled persistence for 'models/mosi/fallout4/props/fortifications/guardtower.mdl'.
[15:15:29	]Alvaro De Luca has used a context menu option with the name: persist
[15:16:31	]S10/APF.GHOST-81 ran SAM command 'hp' with arguments: '^' '100'
[15:16:32	]S10/APF.GHOST-81 is fully healed.
[15:16:33	]S10/APF.GHOST-81 exited observer at their location.
[15:16:36	]S10/APF.GHOST-81 entered observer.
[15:16:36	]S10/APF.GHOST-81 exited observer at their location.
[15:16:38	]S10/APF.GHOST-81 entered observer.
[15:16:39	]S10/APF.GHOST-81 exited observer at their location.
[15:16:39	]S10/APF.GHOST-81 entered observer.
[15:16:40	]S10/APF.GHOST-81 exited observer at their location.
[15:16:44	]Alvaro De Luca exited observer at their location.
[15:16:48	][IC] Alvaro De Luca: Naber.
[15:16:55	]Alvaro De Luca entered observer.
[15:17:07	]Alvaro De Luca exited observer at their location.
[15:17:08	]S10/APF.GHOST-81 has given himself a pulse.
[15:17:08	]S10/APF.GHOST-81 has gained a 'AR-2' #71498.
[15:17:13	]S10/APF.GHOST-81 has given himself a magazine_pulse_30rnd.
[15:17:13	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71499.
[15:17:14	]S10/APF.GHOST-81 has given himself a magazine_pulse_30rnd.
[15:17:14	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71500.
[15:17:15	]S10/APF.GHOST-81 has given himself a magazine_pulse_30rnd.
[15:17:15	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:17:15	]S10/APF.GHOST-81 has given himself a bullets_pulse.
[15:17:15	]S10/APF.GHOST-81 has gained a 'Pulse Rifle Enerjisi' #71502.
[15:17:16	]S10/APF.GHOST-81 has given himself a bullets_pulse.
[15:17:16	]S10/APF.GHOST-81 has gained a 'Pulse Rifle Enerjisi' #71503.
[15:17:16	]S10/APF.GHOST-81 has given himself a bullets_pulse.
[15:17:16	]S10/APF.GHOST-81 has gained a 'Pulse Rifle Enerjisi' #71504.
[15:17:17	][IC] Alvaro De Luca: Silah.
[15:17:17	]S10/APF.GHOST-81 ran 'drop' on item 'OTA Valkyrie Üniforması' (#69749)
[15:17:17	]S10/APF.GHOST-81 has lost a 'OTA Valkyrie Üniforması' #69749.
[15:17:19	][IC] Alvaro De Luca: Güncellemesi.
[15:17:20	][IC] Alvaro De Luca: Oldu mu.
[15:17:22	]S10/APF.GHOST-81 ran 'take' on item 'OTA Valkyrie Üniforması' (#69749)
[15:17:23	]S10/APF.GHOST-81 ran 'take' on item 'OTA Valkyrie Üniforması' (#69749)
[15:17:24	][IC] S10/APF.GHOST-81: <:: Yok. ::>
[15:17:27	]S10/APF.GHOST-81 has used a context menu option with the name: remove
[15:17:28	][IC] Alvaro De Luca: Nası yok.
[15:17:30	][IC] Alvaro De Luca: Orospu.
[15:17:30	]S10/APF.GHOST-81 ran 'combine' on item '30rnd Pulse-Şarjörü' (#71499)
[15:17:31	]S10/APF.GHOST-81 ran 'combine' on item '30rnd Pulse-Şarjörü' (#71500)
[15:17:32	]S10/APF.GHOST-81 ran 'combine' on item '30rnd Pulse-Şarjörü' (#71501)
[15:17:32	]S10/APF.GHOST-81 ran 'Equip' on item 'AR-2' (#71498)
[15:17:33	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:17:33	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:17:33	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71500.
[15:17:39	][IC] S10/APF.GHOST-81: <:: Oluyor işte reload amk. ::>
[15:17:42	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71500.
[15:17:42	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:17:42	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:17:42	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71499.
[15:17:48	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71499.
[15:17:48	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:17:50	][IC] S10/APF.GHOST-81: <:: Aha olmadı. ::>
[15:17:52	]S10/APF.GHOST-81 ran 'removeMag' on item 'AR-2' (#71498)
[15:17:52	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:17:53	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:18:00	]S10/APF.GHOST-81 ran 'removeMag' on item 'AR-2' (#71498)
[15:18:00	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:18:00	]Alvaro De Luca has given himself a oldrevolver.
[15:18:00	]Alvaro De Luca has gained a 'Popper' #71505.
[15:18:01	]Alvaro De Luca ran 'Equip' on item 'Popper' (#71505)
[15:18:02	]S10/APF.GHOST-81 ran 'unload' on item '30rnd Pulse-Şarjörü' (#71501)
[15:18:02	]S10/APF.GHOST-81 has gained a 'Pulse Rifle Enerjisi' #71506.
[15:18:03	]S10/APF.GHOST-81 ran 'combine' on item '30rnd Pulse-Şarjörü' (#71499)
[15:18:03	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71499.
[15:18:07	]S10/APF.GHOST-81 ran 'removeMag' on item 'AR-2' (#71498)
[15:18:07	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71499.
[15:18:08	]S10/APF.GHOST-81 ran 'unload' on item '30rnd Pulse-Şarjörü' (#71499)
[15:18:08	]S10/APF.GHOST-81 has gained a 'Pulse Rifle Enerjisi' #71507.
[15:18:08	]Alvaro De Luca has given himself a 357ammo.
[15:18:08	]Alvaro De Luca has gained a '.357 Magnum Bullets' #71508.
[15:18:09	]S10/APF.GHOST-81 ran 'combine' on item '30rnd Pulse-Şarjörü' (#71501)
[15:18:13	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:18:20	][IC] S10/APF.GHOST-81: <:: Silah jamlendi rpsi. ::>
[15:18:24	]Alvaro De Luca has given himself a magazine_popper_6rnd.
[15:18:24	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:18:30	]Alvaro De Luca ran 'drop' on item '.357 Magnum Bullets' (#71508)
[15:18:30	]Alvaro De Luca has lost a '.357 Magnum Bullets' #71508.
[15:18:34	]Alvaro De Luca has used a context menu option with the name: rb655_dissolve
[15:18:35	][IC] S10/APF.GHOST-81: <:: Ben bi işeyip geleyeyim. ::>
[15:18:36	]env_entity_dissolver destroyed a '.357 Magnum Bullets' #71508.
[15:18:42	]Alvaro De Luca has given himself a bullets_357.
[15:18:42	]Alvaro De Luca has gained a '357. Mermisi' #71510.
[15:18:43	]Alvaro De Luca ran 'combine' on item '6rnd Popper-Şarjörü' (#71509)
[15:18:44	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:18:55	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:18:55	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:18:56	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:18:58	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:18:58	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:18:59	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:19:01	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:19:01	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:19:02	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:19:03	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:19:03	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:19:04	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:19:06	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:19:06	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:19:07	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:19:10	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:19:10	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:19:10	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:19:20	]Alvaro De Luca entered observer.
[15:19:25	]Alvaro De Luca has spawned 'models/props_vehicles/apc001.mdl'.
[15:19:33	]Alvaro De Luca has spawned 'models/vj_hlr/hl1/apc_body_destroyed.mdl'.
[15:19:38	]Alvaro De Luca has spawned 'models/props_vehicles/apc001.mdl'.
