[15:31:53	]Recik has connected.
[18:13:36	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:36	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:36	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:36	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:36	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:38	]C24.CREMATOR:216 has taken 5 damage from npc_headcrab.
[18:13:40	]C24.CREMATOR:216 has taken 0 damage from entityflame.
[18:13:40	]C24.CREMATOR:216 has taken 5 damage from npc_headcrab.
[18:13:40	]C24.CREMATOR:216 has taken 1 damage from entityflame.
[18:13:40	]C24.CREMATOR:216 has taken 5 damage from npc_headcrab.
[18:13:40	]C24.CREMATOR:216 has taken 0 damage from entityflame.
[18:13:40	]C24.CREMATOR:216 has taken 1 damage from entityflame.
[18:13:41	]C24.CREMATOR:216 has taken 5 damage from npc_headcrab.
[18:13:41	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 2 damage from point_hurt.
[18:13:42	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:43	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:44	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:44	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:13:44	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:13:45	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:13:46	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:13:47	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:14:22	]C24.CREMATOR:216 has spawned a 'NPC [59][npc_citizen]'.
[18:14:22	]C24.CREMATOR:216 has spawned a 'NPC [78][npc_citizen]'.
[18:14:23	]C24.CREMATOR:216 has spawned a 'NPC [81][npc_citizen]'.
[18:14:24	]C24.CREMATOR:216 has spawned a 'NPC [84][npc_barney]'.
[18:14:26	]C24.CREMATOR:216 has spawned a 'NPC [91][npc_citizen]'.
[18:14:27	]C24.CREMATOR:216 has spawned a 'NPC [84][npc_citizen]'.
[18:14:51	]C24.CREMATOR:216 has taken 8 damage from env_fire.
[18:14:53	]C24.CREMATOR:216 has taken 12 damage from env_fire.
[18:14:53	]C24.CREMATOR:216 has taken 7 damage from env_fire.
[18:14:53	]C24.CREMATOR:216 has taken 12 damage from env_fire.
[18:14:53	]C24.CREMATOR:216 has taken 11 damage from env_fire.
[18:14:54	]C24.CREMATOR:216 has taken 6 damage from env_fire.
[18:14:54	]C24.CREMATOR:216 was knocked unconscious and is bleeding out.
[18:14:55	]C24.CREMATOR:216 was killed while bleeding out.
[18:14:55	]env_fire has killed C24.CREMATOR:216 with env_fire.
[18:14:57	]C24.CREMATOR:216 entered observer.
[18:15:04	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:12	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:13	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:15	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:17	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:19	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:25	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:26	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:30	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:37	]C24.CREMATOR:216 has used a context menu option with the name: ignite
[18:15:52	]C24.CREMATOR:216 exited observer at their location.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 0 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:06	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:07	]C24.CREMATOR:216 has taken 13 damage from env_fire.
[18:16:07	]C24.CREMATOR:216 has taken 8 damage from env_fire.
[18:16:07	]C24.CREMATOR:216 has taken 7 damage from env_fire.
[18:16:07	]C24.CREMATOR:216 has taken 7 damage from env_fire.
[18:16:09	]C24.CREMATOR:216 has taken 10 damage from env_fire.
[18:16:09	]C24.CREMATOR:216 has taken 7 damage from env_fire.
[18:16:10	]C24.CREMATOR:216 has taken 8 damage from env_fire.
[18:16:11	]C24.CREMATOR:216 has taken 9 damage from env_fire.
[18:16:11	]C24.CREMATOR:216 has taken 8 damage from env_fire.
[18:16:11	]C24.CREMATOR:216 has taken 12 damage from env_fire.
[18:16:12	]C24.CREMATOR:216 has taken 9 damage from env_fire.
[18:16:19	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:19	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:20	]C24.CREMATOR:216 has taken 1 damage from point_hurt.
[18:16:20	]C24.CREMATOR:216 has taken 3 damage from env_fire.
[18:16:21	]C24.CREMATOR:216 has taken 8 damage from env_fire.
[18:16:23	]C24.CREMATOR:216 entered observer.
[18:16:35	]C24.CREMATOR:216 ran SAM command 'menu' with arguments: ''
[18:17:30	]C24.CREMATOR:216 used command '/Dispatch test'.
[18:17:35	]C24.CREMATOR:216 used command '/Dispatch test'.
[18:17:37	]C24.CREMATOR:216 used command '/Dispatch test'.
[18:17:58	]C24.CREMATOR:216 exited observer at their location.
[18:18:01	]C24.CREMATOR:216 entered observer.
[18:18:39	][IC] C24.CREMATOR:216: Dsds.
[18:18:51	]C24.CREMATOR:216 ran SAM command 'menu' with arguments: ''
[18:19:24	]Lorf (STEAM_0:0:83902827) has disconnected.
[18:24:34	]dasfasdsafasfdasfasfda has gone afk.
[18:38:45	]Inkaaz has connected.
[18:39:19	]Inkaaz loaded the character 'Hiroto Nakamura'
[18:39:24	]Hiroto Nakamura is fully healed.
[18:39:30	]Hiroto Nakamura used command '/Handsignals'.
[18:39:55	]Hiroto Nakamura ran SAM command 'goto' with arguments: 'dasfas'
[18:39:57	]Hiroto Nakamura entered observer.
[18:39:59	]Hiroto Nakamura exited observer at their location.
[18:40:06	]Hiroto Nakamura entered observer.
[18:40:08	]Hiroto Nakamura exited observer at their location.
[18:40:31	]Hiroto Nakamura used command '/Handsignals'.
[18:40:36	]Hiroto Nakamura used command '/Handsignals'.
[18:40:40	]Hiroto Nakamura used command '/Handsignals'.
[18:40:43	]Hiroto Nakamura used command '/Handsignals'.
[18:40:46	]Hiroto Nakamura used command '/Handsignals'.
[18:40:53	]Hiroto Nakamura used command '/Handsignals'.
[18:40:58	]Hiroto Nakamura used command '/Handsignals'.
[18:41:06	]Hiroto Nakamura used command '/Handsignals'.
[18:41:11	]Hiroto Nakamura used command '/Handsignals'.
[18:41:16	]Hiroto Nakamura used command '/Handsignals'.
[18:41:19	]Inkaaz has unloaded their "Hiroto Nakamura" character.
[18:41:22	]Inkaaz loaded the character 'C17:i4.UNION-88'
[18:41:25	]C17:i4.UNION-88 used command '/Handsignals'.
[18:41:27	]C17:i4.UNION-88 is fully healed.
[18:41:28	]C17:i4.UNION-88 used command '/Handsignals'.
[18:41:32	]C17:i4.UNION-88 used command '/Handsignals'.
[18:42:04	]C17:i4.UNION-88 entered observer.
[18:42:08	]C17:i4.UNION-88 exited observer at their location.
[18:42:09	]C17:i4.UNION-88 entered observer.
[18:42:11	]C17:i4.UNION-88 exited observer at their location.
[18:42:12	]C17:i4.UNION-88 entered observer.
[18:42:17	]C17:i4.UNION-88 exited observer at their location.
[18:42:36	]C17:i4.UNION-88 entered observer.
[18:42:50	]C17:i4.UNION-88 exited observer at their location.
[18:43:10	]Inkaaz has unloaded their "C17:i4.UNION-88" character.
[18:43:14	]Inkaaz loaded the character 'S10/OWS.GHOST-14'
[18:43:19	]S10/OWS.GHOST-14 is fully healed.
[18:43:25	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:29	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:32	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:35	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:39	]dasfasdsafasfdasfasfda is no longer afk. Total time spent AFK: 1440
[18:43:39	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:45	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:54	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:43:59	]S10/OWS.GHOST-14 used command '/Handsignals'.
[18:44:13	]S10/OWS.GHOST-14 used command '/ActType'.
[18:44:16	]S10/OWS.GHOST-14 used command '/ExitAct'.
[18:44:19	]S10/OWS.GHOST-14 entered observer.
[18:44:21	]S10/OWS.GHOST-14 exited observer at their location.
[18:44:27	]S10/OWS.GHOST-14 entered observer.
[18:44:46	]S10/OWS.GHOST-14 ran SAM command 'mapreset' with arguments: ''
[18:44:55	]S10/OWS.GHOST-14 used command '/Radio haha'.
[18:45:19	]S10/OWS.GHOST-14 has spawned a 'Entity [44][ix_forcefield]'.
[18:45:25	]S10/OWS.GHOST-14 has spawned a 'Entity [45][ix_forcefield]'.
[18:45:29	]S10/OWS.GHOST-14 has spawned a 'Entity [45][ix_forcefield]'.
[18:45:33	]S10/OWS.GHOST-14 has spawned a 'Entity [47][ix_forcefield]'.
[18:45:35	]S10/OWS.GHOST-14 exited observer at their location.
[18:45:47	]S10/OWS.GHOST-14 has spawned a 'Entity [47][ix_forcefield]'.
[18:45:48	]S10/OWS.GHOST-14 has spawned a 'Entity [49][ix_forcefield]'.
[18:45:48	]S10/OWS.GHOST-14 has spawned a 'Entity [57][ix_forcefield]'.
[18:45:49	]S10/OWS.GHOST-14 has spawned a 'Entity [59][ix_forcefield]'.
[18:46:00	]S10/OWS.GHOST-14 has spawned a 'Entity [45][ix_forcefield]'.
[18:46:07	]S10/OWS.GHOST-14 ran SAM command 'slay' with arguments: '^'
[18:46:09	]S10/OWS.GHOST-14 entered observer.
[18:46:14	]S10/OWS.GHOST-14 exited observer at their location.
[18:46:33	]S10/OWS.GHOST-14 has used a context menu option with the name: ixforcefieldstartmalfunction
[18:47:26	]S10/OWS.GHOST-14 has fired a toolgun with the name: duplicator
[18:47:26	]S10/OWS.GHOST-14 has spawned 'models/breen.mdl'.
[18:47:26	]S10/OWS.GHOST-14 has spawned 'models/suits/male_06_open_waistcoat.mdl'.
[18:47:38	]S10/OWS.GHOST-14 has fired a toolgun with the name: duplicator
[18:47:49	]Inkaaz (STEAM_0:0:50287200) has disconnected.
[18:53:09	]dasfasdsafasfdasfasfda has gone afk.
[19:11:54	]dasfasdsafasfdasfasfda is no longer afk. Total time spent AFK: 1420
[19:11:55	]Recik (STEAM_0:1:57940784) has disconnected.
[19:44:50	]Recik has connected.
[19:46:22	]Recik loaded the character 'Joe Morgan'
[19:46:28	]Joe Morgan entered observer.
[19:46:32	]Joe Morgan exited observer at their location.
[19:46:51	]Joe Morgan entered observer.
[19:46:58	]Joe Morgan exited observer at their location.
[19:47:02	]Joe Morgan entered observer.
[19:47:15	]Joe Morgan exited observer at their location.
[19:49:07	]Joe Morgan entered observer.
[19:49:19	]Joe Morgan exited observer at their location.
[19:49:28	]Joe Morgan entered observer.
[19:50:17	]Joe Morgan exited observer at their location.
[19:51:25	]Joe Morgan entered observer.
[19:51:39	]Joe Morgan exited observer at their location.
[19:57:22	]Joe Morgan has gone afk.
[19:57:57	]Joe Morgan is no longer afk. Total time spent AFK: 330
[20:02:57	]Joe Morgan has gone afk.
[20:45:47	]Joe Morgan is no longer afk. Total time spent AFK: 2865
[20:50:47	]Joe Morgan has gone afk.
[20:57:47	]Joe Morgan is no longer afk. Total time spent AFK: 715
[21:02:47	]Joe Morgan has gone afk.
[21:03:37	]Joe Morgan is no longer afk. Total time spent AFK: 345
[21:09:07	]Joe Morgan has gone afk.
[21:51:17	]Joe Morgan is no longer afk. Total time spent AFK: 2825
[21:51:27	]Joe Morgan ran 'drop' on item 'Black Fedora' (#3120)
[21:51:27	]Joe Morgan has lost a 'Black Fedora' #3120.
[21:51:39	]Joe Morgan entered observer.
[21:51:40	]Joe Morgan exited observer at their location.
[21:51:45	]Recik (STEAM_0:1:57940784) has disconnected.
