[00:03:00	]Recik has connected.
[15:02:50	]C24:RL.GRID-07 has gained a '370mm Carbine Barrel' #3195.
[15:02:57	]C24:RL.GRID-07 has given himself a go_m4_barrel_med.
[15:02:57	]C24:RL.GRID-07 has gained a '370mm Carbine Barrel' #3196.
[15:03:00	]C24:RL.GRID-07 has gained a '210mm Compact Barrel' #3194.
[15:03:00	]C24:RL.GRID-07 has lost a '370mm Carbine Barrel' #3196.
[15:03:05	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2210.
[15:03:05	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2209.
[15:03:18	]C24:RL.GRID-07 ran 'drop' on item '370mm Carbine Barrel' (#3195)
[15:03:18	]C24:RL.GRID-07 has lost a '370mm Carbine Barrel' #3195.
[15:03:19	]C24:RL.GRID-07 ran 'drop' on item '510mm A4 Barrel' (#3193)
[15:03:19	]C24:RL.GRID-07 has lost a '510mm A4 Barrel' #3193.
[15:03:34	]C24:RL.GRID-07 has fired a toolgun with the name: creator
[15:03:34	]C24:RL.GRID-07 has spawned a 'Weapon [71][gmod_tool]'.
[15:03:34	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:35	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:35	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:35	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:36	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:36	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:36	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:03:57	]C24:RL.GRID-07 entered observer.
[15:04:21	]C24:RL.GRID-07 exited observer at their location.
[15:04:24	]C24:RL.GRID-07 entered observer.
[15:04:24	]C24:RL.GRID-07 exited observer at their location.
[15:04:27	]C24:RL.GRID-07 ran 'EquipUn' on item 'M4A1' (#2065)
[15:04:27	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2209.
[15:04:34	]Pozytyw has unloaded their "C24:RL.GRID-07" character.
[15:04:39	]Pozytyw (STEAM_0:0:84397718) has disconnected.
[15:06:20	]Pozytyw has connected.
[15:07:23	]Pozytyw loaded the character 'C24:RL.GRID-07'
[15:07:55	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:08:03	]C24:RL.GRID-07 entered observer.
[15:08:04	]C24:RL.GRID-07 exited observer at their location.
[15:08:33	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:08:43	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:09:21	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:09:30	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:09:39	]C24:RL.GRID-07 has changed C24:RL.GRID-07's bodygroups.
[15:09:53	]C24:RL.GRID-07 ran 'smoke' on item 'Cigarette' (#2898)
[15:09:55	]C24:RL.GRID-07 ran 'light' on item 'Plastic Lighter' (#1447)
[15:10:29	]C24:RL.GRID-07 used command '/ActStand'.
[15:10:37	]C24:RL.GRID-07 used command '/ActStand'.
[15:10:45	]C24:RL.GRID-07 used command '/ExitAct'.
[15:10:51	]C24:RL.GRID-07 used command '/ActInjured'.
[15:10:51	]C24:RL.GRID-07 used command '/ExitAct'.
[15:10:57	]C24:RL.GRID-07 used command '/ActCheer'.
[15:11:04	]C24:RL.GRID-07 used command '/ActStand'.
[15:11:16	]C24:RL.GRID-07 used command '/ExitAct'.
[15:11:26	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:11:32	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:11:36	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:11:38	]C24:RL.GRID-07 entered observer.
[15:11:39	]C24:RL.GRID-07 used command '/ExitAct'.
[15:11:39	]C24:RL.GRID-07 entered observer.
[15:11:40	]C24:RL.GRID-07 exited observer at their location.
[15:11:41	]C24:RL.GRID-07 entered observer.
[15:11:43	]C24:RL.GRID-07 exited observer at their location.
[15:11:44	]C24:RL.GRID-07 entered observer.
[15:11:46	]C24:RL.GRID-07 exited observer at their location.
[15:11:48	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:11:51	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:12:02	]C24:RL.GRID-07 used command '/ExitAct'.
[15:12:04	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:12:06	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:12:09	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:12:15	]C24:RL.GRID-07 used command '/ActSitWall'.
[15:12:18	]C24:RL.GRID-07 used command '/ExitAct'.
[15:12:26	]C24:RL.GRID-07 used command '/ActSit'.
[15:13:07	]C24:RL.GRID-07 ran 'drop' on item 'Cigarette' (#2898)
[15:13:07	]C24:RL.GRID-07 has lost a 'Cigarette' #2898.
[15:13:10	]C24:RL.GRID-07 used command '/ExitAct'.
[15:13:24	]C24:RL.GRID-07 has given himself a m92.
[15:13:24	]C24:RL.GRID-07 has gained a 'M92FS' #3197.
[15:13:33	]C24:RL.GRID-07 ran 'EquipUn' on item 'USP-45' (#2865)
[15:13:33	]C24:RL.GRID-07 has gained a '17rnd Usp-magazine' #2866.
[15:13:34	]C24:RL.GRID-07 ran 'Equip' on item 'M92FS' (#3197)
[15:13:44	]C24:RL.GRID-07 ran 'EquipUn' on item 'M92FS' (#3197)
[15:13:47	]C24:RL.GRID-07 ran 'drop' on item 'M92FS' (#3197)
[15:13:47	]C24:RL.GRID-07 has lost a 'M92FS' #3197.
[15:13:58	]C24:RL.GRID-07 entered observer.
[15:14:10	]C24:RL.GRID-07 exited observer at their location.
[15:14:18	]C24:RL.GRID-07 entered observer.
[15:14:20	]C24:RL.GRID-07 exited observer at their location.
[15:14:30	]C24:RL.GRID-07 entered observer.
[15:14:32	]C24:RL.GRID-07 exited observer at their location.
[15:14:54	]C24:RL.GRID-07 has given himself a p2000.
[15:14:54	]C24:RL.GRID-07 has gained a 'H&K P2000' #3198.
[15:14:56	]C24:RL.GRID-07 ran 'Equip' on item 'H&K P2000' (#3198)
[15:15:03	]C24:RL.GRID-07 ran 'EquipUn' on item 'H&K P2000' (#3198)
[15:15:04	]C24:RL.GRID-07 ran 'drop' on item 'H&K P2000' (#3198)
[15:15:04	]C24:RL.GRID-07 has lost a 'H&K P2000' #3198.
[15:15:40	]C24:RL.GRID-07 has given himself a 870.
[15:15:45	]C24:RL.GRID-07 ran 'Equip' on item 'M4A1' (#2065)
[15:15:45	]C24:RL.GRID-07 ran 'EquipUn' on item 'M4A1' (#2065)
[15:15:55	]C24:RL.GRID-07 ran 'Equip' on item 'USP-45' (#2865)
[15:15:56	]C24:RL.GRID-07 has lost a '17rnd Usp-magazine' #2866.
[15:15:58	]C24:RL.GRID-07 ran 'EquipUn' on item 'USP-45' (#2865)
[15:15:58	]C24:RL.GRID-07 has gained a '17rnd Usp-magazine' #2866.
[15:16:03	]C24:RL.GRID-07 ran 'ToggleOn' on item 'Handheld Radio' (#138)
[15:16:07	]C24:RL.GRID-07 ran 'qt' on item 'Handheld Radio' (#138)
[15:16:08	]C24:RL.GRID-07 ran 'qt' on item 'Handheld Radio' (#138)
[15:16:09	]C24:RL.GRID-07 ran 'ToggleOff' on item 'Handheld Radio' (#138)
[15:17:06	]C24:RL.GRID-07 ran 'drop' on item 'M4A1' (#2065)
[15:17:06	]C24:RL.GRID-07 has lost a 'M4A1' #2065.
[15:17:08	]C24:RL.GRID-07 ran 'drop' on item '17rnd Usp-magazine' (#2871)
[15:17:08	]C24:RL.GRID-07 has lost a '17rnd Usp-magazine' #2871.
[15:17:21	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:21	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:22	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:23	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:23	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:23	]C24:RL.GRID-07 has fired a toolgun with the name: remover
[15:17:25	]C24:RL.GRID-07 ran 'take' on item 'M4A1' (#2065)
[15:17:25	]C24:RL.GRID-07 has gained a 'M4A1' #2065.
[15:17:28	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:17:30	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:17:34	]C24:RL.GRID-07 ran 'drop' on item 'M4A1' (#2065)
[15:17:34	]C24:RL.GRID-07 has lost a 'M4A1' #2065.
[15:17:39	]C24:RL.GRID-07 has given himself a 870.
[15:17:39	]C24:RL.GRID-07 has gained a 'Model 870' #3199.
[15:17:41	]C24:RL.GRID-07 ran 'Equip' on item 'Model 870' (#3199)
[15:17:55	]C24:RL.GRID-07 has given himself a m1014.
[15:17:58	]C24:RL.GRID-07 ran 'drop' on item 'Model 870' (#3199)
[15:17:58	]C24:RL.GRID-07 has lost a 'Model 870' #3199.
[15:18:01	]C24:RL.GRID-07 has given himself a m1014.
[15:18:01	]C24:RL.GRID-07 has gained a 'M1014' #3200.
[15:18:02	]C24:RL.GRID-07 ran 'Equip' on item 'M1014' (#3200)
[15:18:08	]C24:RL.GRID-07 ran 'EquipUn' on item 'M1014' (#3200)
[15:18:09	]C24:RL.GRID-07 ran 'drop' on item 'M1014' (#3200)
[15:18:09	]C24:RL.GRID-07 has lost a 'M1014' #3200.
[15:18:11	]C24:RL.GRID-07 ran 'take' on item 'M4A1' (#2065)
[15:18:11	]C24:RL.GRID-07 has gained a 'M4A1' #2065.
[15:18:13	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:18:14	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:18:32	]C24:RL.GRID-07 ran 'drop' on item 'M4A1' (#2065)
[15:18:32	]C24:RL.GRID-07 has lost a 'M4A1' #2065.
[15:18:33	]C24:RL.GRID-07 ran 'drop' on item 'USP-45' (#2865)
[15:18:33	]C24:RL.GRID-07 has lost a 'USP-45' #2865.
[15:18:36	]C24:RL.GRID-07 has given himself a riotshield.
[15:18:36	]C24:RL.GRID-07 has gained a 'Riot Shield' #3201.
[15:18:39	]C24:RL.GRID-07 ran 'Equip' on item 'Riot Shield' (#3201)
[15:18:49	]C24:RL.GRID-07 ran 'Equip' on item 'Riot Shield' (#3201)
[15:18:52	]C24:RL.GRID-07 ran 'drop' on item 'Riot Shield' (#3201)
[15:18:52	]C24:RL.GRID-07 has lost a 'Riot Shield' #3201.
[15:18:55	]C24:RL.GRID-07 ran 'take' on item 'M4A1' (#2065)
[15:18:55	]C24:RL.GRID-07 has gained a 'M4A1' #2065.
[15:19:01	]C24:RL.GRID-07 ran 'take' on item 'USP-45' (#2865)
[15:19:01	]C24:RL.GRID-07 has gained a 'USP-45' #2865.
[15:19:02	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:19:02	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:19:12	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:19:12	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3202.
[15:19:15	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3202)
[15:19:27	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:19:27	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3203.
[15:19:28	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3203)
[15:19:39	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:19:39	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3204.
[15:19:42	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3204)
[15:19:58	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:19:59	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3205.
[15:20:00	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3205)
[15:20:10	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:20:10	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3206.
[15:20:12	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3206)
[15:20:27	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:20:27	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3207.
[15:20:29	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3207)
[15:20:43	]C24:RL.GRID-07 has given himself a frag_grenade.
[15:20:43	]C24:RL.GRID-07 has gained a 'Frag Grenade' #3208.
[15:20:49	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:20:49	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3209.
[15:20:52	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3209)
[15:21:01	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:21:01	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3210.
[15:21:03	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3210)
[15:21:13	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:21:13	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3211.
[15:21:15	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3211)
[15:21:25	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:21:25	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3212.
[15:21:26	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3212)
[15:21:52	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:21:52	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3213.
[15:21:55	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3213)
[15:22:03	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:22:03	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3214.
[15:22:05	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3214)
[15:22:14	]C24:RL.GRID-07 has given himself a flash_grenade.
[15:22:14	]C24:RL.GRID-07 has gained a 'Flash Grenade' #3215.
[15:22:16	]C24:RL.GRID-07 ran 'Equip' on item 'Flash Grenade' (#3215)
[15:23:08	]C24:RL.GRID-07 entered observer.
[15:23:09	]C24:RL.GRID-07 exited observer at their location.
[15:23:23	]C24:RL.GRID-07 has given himself a incendiary_grenade.
[15:23:23	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3216.
[15:23:27	]C24:RL.GRID-07 ran 'Equip' on item 'Incendiary Grenade' (#3216)
[15:23:39	]C24:RL.GRID-07 has given himself a incendiary_grenade.
[15:23:39	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3217.
[15:23:41	]C24:RL.GRID-07 ran 'Equip' on item 'Incendiary Grenade' (#3217)
[15:23:50	]C24:RL.GRID-07 has given himself a incendiary_grenade.
[15:23:50	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3218.
[15:23:52	]C24:RL.GRID-07 ran 'drop' on item 'Incendiary Grenade' (#3218)
[15:23:52	]C24:RL.GRID-07 has lost a 'Incendiary Grenade' #3218.
[15:23:57	]C24:RL.GRID-07 has given himself a incendiary_grenade.
[15:23:57	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3219.
[15:23:59	]C24:RL.GRID-07 ran 'drop' on item 'Incendiary Grenade' (#3219)
[15:23:59	]C24:RL.GRID-07 has lost a 'Incendiary Grenade' #3219.
[15:24:03	]C24:RL.GRID-07 ran 'take' on item 'Incendiary Grenade' (#3219)
[15:24:03	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3219.
[15:24:05	]C24:RL.GRID-07 ran 'take' on item 'Incendiary Grenade' (#3218)
[15:24:05	]C24:RL.GRID-07 has gained a 'Incendiary Grenade' #3218.
[15:24:08	]C24:RL.GRID-07 ran 'Equip' on item 'Incendiary Grenade' (#3219)
[15:24:13	]C24:RL.GRID-07 entered observer.
[15:24:16	]C24:RL.GRID-07 exited observer at their location.
[15:24:16	]C24:RL.GRID-07 has taken 6 damage from C24:RL.GRID-07.
[15:24:17	]C24:RL.GRID-07 has taken 7 damage from C24:RL.GRID-07.
[15:24:17	]C24:RL.GRID-07 has taken 4 damage from C24:RL.GRID-07.
[15:24:17	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:17	]C24:RL.GRID-07 has taken 4 damage from C24:RL.GRID-07.
[15:24:17	]C24:RL.GRID-07 has taken 6 damage from C24:RL.GRID-07.
[15:24:18	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:18	]C24:RL.GRID-07 has taken 7 damage from C24:RL.GRID-07.
[15:24:18	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:18	]C24:RL.GRID-07 has taken 6 damage from C24:RL.GRID-07.
[15:24:18	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:19	]C24:RL.GRID-07 has taken 4 damage from C24:RL.GRID-07.
[15:24:19	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:19	]C24:RL.GRID-07 has taken 3 damage from C24:RL.GRID-07.
[15:24:19	]C24:RL.GRID-07 has taken 4 damage from C24:RL.GRID-07.
[15:24:19	]C24:RL.GRID-07 has taken 5 damage from C24:RL.GRID-07.
[15:24:20	]C24:RL.GRID-07 has taken 6 damage from C24:RL.GRID-07.
[15:24:23	]C24:RL.GRID-07 entered observer.
[15:24:26	]C24:RL.GRID-07 exited observer at their location.
[15:24:41	]C24:RL.GRID-07 has gained level 2 in the Melee skill.
[15:24:46	]C24:RL.GRID-07 entered observer.
[15:24:48	][IC] C24:RL.GRID-07: <:: Pain. ::>
[15:24:48	]C24:RL.GRID-07 exited observer at their location.
[15:24:50	][IC] C24:RL.GRID-07: <:: Uagh! ::>
[15:24:52	][IC] C24:RL.GRID-07: <:: Augh! ::>
[15:24:53	][IC] C24:RL.GRID-07: <:: Agh! ::>
[15:24:59	]C24:RL.GRID-07 has spawned a 'Entity [54][item_healthvial]'.
[15:25:00	]C24:RL.GRID-07 has spawned a 'Entity [55][item_healthvial]'.
[15:25:01	]C24:RL.GRID-07 has spawned a 'Entity [54][item_healthvial]'.
[15:25:01	]C24:RL.GRID-07 has spawned a 'Entity [55][item_healthvial]'.
[15:25:02	]C24:RL.GRID-07 has spawned a 'Entity [54][item_healthvial]'.
[15:25:02	]C24:RL.GRID-07 has spawned a 'Entity [56][item_healthvial]'.
[15:25:02	]C24:RL.GRID-07 has spawned a 'Entity [55][item_healthvial]'.
[15:25:03	]C24:RL.GRID-07 has spawned a 'Entity [57][item_healthvial]'.
[15:25:03	]C24:RL.GRID-07 has spawned a 'Entity [54][item_healthvial]'.
[15:25:03	]C24:RL.GRID-07 has spawned a 'Entity [56][item_healthvial]'.
[15:25:08	]C24:RL.GRID-07 is fully healed.
[15:25:08	]C24:RL.GRID-07 entered observer.
[15:25:09	]C24:RL.GRID-07 exited observer at their location.
[15:25:34	]C24:RL.GRID-07 has fired a toolgun with the name: creator
[15:25:34	]C24:RL.GRID-07 has spawned a 'Weapon [55][arccw_go_nade_molotov]'.
[15:25:48	]C24:RL.GRID-07 entered observer.
[15:25:50	]C24:RL.GRID-07 exited observer at their location.
[15:26:02	]C24:RL.GRID-07 entered observer.
[15:26:05	]C24:RL.GRID-07 exited observer at their location.
[15:26:21	]C24:RL.GRID-07 entered observer.
[15:26:26	]C24:RL.GRID-07 exited observer at their location.
[15:26:44	]C24:RL.GRID-07 entered observer.
[15:26:46	]C24:RL.GRID-07 exited observer at their location.
[15:26:47	]C24:RL.GRID-07 entered observer.
[15:26:47	]C24:RL.GRID-07 exited observer at their location.
[15:26:48	]C24:RL.GRID-07 entered observer.
[15:26:48	]C24:RL.GRID-07 exited observer at their location.
[15:26:50	]C24:RL.GRID-07 entered observer.
[15:26:51	]C24:RL.GRID-07 exited observer at their location.
[15:26:56	]C24:RL.GRID-07 entered observer.
[15:27:01	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:27:02	]C24:RL.GRID-07 ran SAM command 'mapreset' with arguments: ''
[15:27:07	]Pozytyw (STEAM_0:0:84397718) has disconnected.
[16:14:41	]jokaz 🗿 has connected.
[16:15:43	]jokaz 🗿 created the character 'C17:RCT.YELLO-08'
[16:15:43	]jokaz 🗿 has gained level 30 in the Guns skill.
[16:15:43	]jokaz 🗿 has gained level 30 in the Speed skill.
[16:15:43	]jokaz 🗿 loaded the character 'C17:RCT.YELLO-08'
[16:15:43	]C17:RCT.YELLO-08 has gained a '#83397's Identity Card' #3220.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'Combine PDA' #3221.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'CP Uniform' #3222.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'CP Mask' #3223.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'Handheld Radio' #3224.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'Small Bag' #3225.
[16:15:43	]C17:RCT.YELLO-08 has gained a 'Large Bag' #3226.
[16:15:59	]C17:RCT.YELLO-08 ran 'ToggleOn' on item 'Handheld Radio' (#3224)
[16:16:00	]C17:RCT.YELLO-08 ran 'Equip' on item 'Combine PDA' (#3221)
[16:16:03	]C17:RCT.YELLO-08 ran 'SetCredits' on item '#83397's Identity Card' (#3220)
[16:16:33	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[16:16:35	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[16:16:37	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[16:16:47	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[16:17:26	]C17:RCT.YELLO-08 has spawned a usp.
[16:17:28	]C17:RCT.YELLO-08 ran 'take' on item 'USP-45' (#3227)
[16:17:28	]C17:RCT.YELLO-08 has gained a 'USP-45' #3227.
[16:17:31	]C17:RCT.YELLO-08 ran 'Equip' on item 'USP-45' (#3227)
[16:18:08	]C17:RCT.YELLO-08 has spawned a go_ump_mag_30_9mm.
[16:18:09	]C17:RCT.YELLO-08 ran 'take' on item '30-Round 9mm UMP-9' (#3228)
[16:18:09	]C17:RCT.YELLO-08 has gained a '30-Round 9mm UMP-9' #3228.
[16:18:28	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:29	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3229)
[16:18:29	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3229.
[16:18:31	]C17:RCT.YELLO-08 ran 'use' on item '9mm Pistol Bullets' (#3229)
[16:18:32	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:32	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:33	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:33	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:33	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:33	]C17:RCT.YELLO-08 has spawned a pistolammo.
[16:18:34	]C17:RCT.YELLO-08 ran 'use' on item '9mm Pistol Bullets' (#3234)
[16:18:35	]C17:RCT.YELLO-08 ran 'use' on item '9mm Pistol Bullets' (#3232)
[16:18:47	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3235)
[16:18:47	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3235.
[16:18:48	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3230)
[16:18:48	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3230.
[16:18:49	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3231)
[16:18:49	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3231.
[16:18:51	]C17:RCT.YELLO-08 ran 'take' on item '9mm Pistol Bullets' (#3233)
[16:18:51	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3233.
[16:19:25	]C17:RCT.YELLO-08 ran 'EquipUn' on item 'USP-45' (#3227)
[16:19:26	]C17:RCT.YELLO-08 ran 'Equip' on item 'USP-45' (#3227)
[16:19:49	]C17:RCT.YELLO-08 ran 'EquipUn' on item 'USP-45' (#3227)
[16:19:51	]C17:RCT.YELLO-08 ran 'drop' on item 'USP-45' (#3227)
[16:19:51	]C17:RCT.YELLO-08 has lost a 'USP-45' #3227.
[16:20:23	]C17:RCT.YELLO-08 has spawned a go_usp_slide_short.
[16:20:24	]C17:RCT.YELLO-08 ran 'take' on item '90mm USP-C Slide' (#3236)
[16:20:24	]C17:RCT.YELLO-08 has gained a '90mm USP-C Slide' #3236.
[16:20:38	]C17:RCT.YELLO-08 has spawned a go_usp_slide_long.
[16:20:39	]C17:RCT.YELLO-08 ran 'take' on item '150mm Elite Slide' (#3237)
[16:20:39	]C17:RCT.YELLO-08 has gained a '150mm Elite Slide' #3237.
[16:21:49	]C17:RCT.YELLO-08 has spawned a go_supp_monster_shot.
[16:21:52	]C17:RCT.YELLO-08 has spawned a go_supp_monolith.
[16:21:53	]C17:RCT.YELLO-08 ran 'take' on item 'Monolith Suppressor' (#3239)
[16:21:53	]C17:RCT.YELLO-08 has gained a 'Monolith Suppressor' #3239.
[16:21:54	]C17:RCT.YELLO-08 ran 'take' on item 'Monster2 Suppressor' (#3238)
[16:21:54	]C17:RCT.YELLO-08 has gained a 'Monster2 Suppressor' #3238.
[16:22:23	]C17:RCT.YELLO-08 has spawned a go_usp_mag_20.
[16:22:24	]C17:RCT.YELLO-08 ran 'take' on item '20-Round .45 USP' (#3240)
[16:22:24	]C17:RCT.YELLO-08 has gained a '20-Round .45 USP' #3240.
[16:22:54	]C17:RCT.YELLO-08 has spawned a go_stock_pistol_bt.
[16:22:55	]C17:RCT.YELLO-08 ran 'take' on item 'BT-2 Pistol Stock' (#3241)
[16:22:55	]C17:RCT.YELLO-08 has gained a 'BT-2 Pistol Stock' #3241.
[16:23:07	]C17:RCT.YELLO-08 has spawned a apex_sight_2_r301.
[16:23:08	]C17:RCT.YELLO-08 ran 'take' on item '1x-2x Variable Holo' (#3242)
[16:23:08	]C17:RCT.YELLO-08 has gained a '1x-2x Variable Holo' #3242.
[16:25:22	]C17:RCT.YELLO-08 has spawned a 'Entity [57][acwatt_go_m9_slide_auto]'.
[16:25:27	]C17:RCT.YELLO-08 has spawned a go_m9_slide_auto.
[16:25:28	]C17:RCT.YELLO-08 ran 'take' on item '210mm 93R Slide' (#3243)
[16:25:28	]C17:RCT.YELLO-08 has gained a '210mm 93R Slide' #3243.
[16:25:56	]Chogacz has connected.
[16:26:42	]Chogacz loaded the character 'C17:RCT.YELLO-57'
[16:27:02	]C17:RCT.YELLO-57 ran SAM command 'goto' with arguments: 'Yello-08'
[16:27:39	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 10 damage (CritChance was 0.92).
[16:27:39	]C17:RCT.YELLO-57 has taken 10 damage from C17:RCT.YELLO-08.
[16:27:45	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.92).
[16:27:45	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:27:48	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.92).
