[00:19:35	]Recik has connected.
[21:06:09	]lubiewcipke niqqaz has gained a 'Papier' #668.
[21:06:12	]lubiewcipke niqqaz ran 'Write' on item 'Papier' (#668)
[21:06:15	]lubiewcipke niqqaz ran 'Write' on item 'Papier' (#668)
[21:06:21	]lubiewcipke niqqaz ran 'zTear' on item 'Papier' (#668)
[21:07:18	]lubiewcipke niqqaz has given himself a book.
[21:07:18	]lubiewcipke niqqaz has gained a 'Książka' #669.
[21:07:19	]lubiewcipke niqqaz ran 'Write' on item 'Książka' (#669)
[21:07:27	]lubiewcipke niqqaz has given himself a notepad.
[21:07:27	]lubiewcipke niqqaz has gained a 'Notatnik' #670.
[21:07:29	]lubiewcipke niqqaz ran 'Write' on item 'Notatnik' (#670)
[21:07:33	]Chogacz (STEAM_0:1:36976287) has disconnected.
[22:29:51	]tomasz hedzik has connected.
[22:33:09	]tomasz hedzik loaded the character 'Cloud Hetfield'
[22:33:13	]Cloud Hetfield ran SAM command 'noclip' with arguments: ''
[22:36:53	]Cloud Hetfield is fully healed.
[22:38:35	]tomasz hedzik has unloaded their "Cloud Hetfield" character.
[22:44:03	]tomasz hedzik has gone afk.
[22:57:00	]tomasz hedzik loaded the character 'Cloud Hetfield'
[22:57:00	]Cloud Hetfield is no longer afk. Total time spent AFK: 1075
[22:57:05	]Cloud Hetfield ran 'drop' on item 'Kapelusz typu 'Boonie'' (#380)
[22:57:05	]Cloud Hetfield has lost a 'Kapelusz typu 'Boonie'' #380.
[22:57:05	]Cloud Hetfield ran 'drop' on item 'Okulary Vintage' (#384)
[22:57:05	]Cloud Hetfield has lost a 'Okulary Vintage' #384.
[22:57:06	]Cloud Hetfield ran 'drop' on item 'Wzmocnione niebieskie spodnie' (#378)
[22:57:06	]Cloud Hetfield has lost a 'Wzmocnione niebieskie spodnie' #378.
[22:57:07	]Cloud Hetfield ran 'drop' on item 'Emir' (#351)
[22:57:07	]Cloud Hetfield has lost a 'Emir' #351.
[22:57:07	]Cloud Hetfield ran 'drop' on item 'Czarne buty' (#379)
[22:57:07	]Cloud Hetfield has lost a 'Czarne buty' #379.
[22:57:12	]tomasz hedzik has unloaded their "Cloud Hetfield" character.
[22:57:27	]tomasz hedzik created the character 'ASdsadasdas ASFASsad'
[22:57:27	]tomasz hedzik loaded the character 'ASdsadasdas ASFASsad'
[22:57:27	]ASdsadasdas ASFASsad has gained a 'Walizka' #671.
[22:57:27	]ASdsadasdas ASFASsad has gained a 'Flashlight' #672.
[22:57:27	]ASdsadasdas ASFASsad has gained a 'Light Grey Armband' #673.
[22:57:27	]ASdsadasdas ASFASsad has gained a 'Karta identyfikacyjna #12438' #674.
[22:57:33	]ASdsadasdas ASFASsad ran SAM command 'noclip' with arguments: ''
[22:57:36	]ASdsadasdas ASFASsad ran SAM command 'noclip' with arguments: ''
[22:57:48	]ASdsadasdas ASFASsad has fired a toolgun with the name: camera
[22:58:36	]ASdsadasdas ASFASsad has spawned a head_helmet.
[22:58:37	]ASdsadasdas ASFASsad ran 'take' on item 'Hełm' (#675)
[22:58:37	]ASdsadasdas ASFASsad has gained a 'Hełm' #675.
[22:58:41	]ASdsadasdas ASFASsad has spawned a torso_green_kevlar_t3.
[22:58:43	]ASdsadasdas ASFASsad has spawned a legs_black_padded_pants.
[22:58:44	]ASdsadasdas ASFASsad ran 'take' on item 'Ciężka zielona kamizelka' (#676)
[22:58:44	]ASdsadasdas ASFASsad has gained a 'Ciężka zielona kamizelka' #676.
[22:58:45	]ASdsadasdas ASFASsad ran 'take' on item 'Wzmocnione czarne spodnie' (#677)
[22:58:45	]ASdsadasdas ASFASsad has gained a 'Wzmocnione czarne spodnie' #677.
[22:59:06	]ASdsadasdas ASFASsad has spawned a hardhat_white.
[22:59:08	]ASdsadasdas ASFASsad has spawned a torso_red_worker_jacket.
[22:59:10	]ASdsadasdas ASFASsad ran 'take' on item 'Biały kask ochronny' (#678)
[22:59:10	]ASdsadasdas ASFASsad has gained a 'Biały kask ochronny' #678.
[22:59:11	]ASdsadasdas ASFASsad ran 'take' on item 'Czerwona kurtka robotnicza' (#679)
[22:59:11	]ASdsadasdas ASFASsad has gained a 'Czerwona kurtka robotnicza' #679.
[22:59:13	]ASdsadasdas ASFASsad ran 'drop' on item 'Ciężka zielona kamizelka' (#676)
[22:59:13	]ASdsadasdas ASFASsad has lost a 'Ciężka zielona kamizelka' #676.
[22:59:15	]ASdsadasdas ASFASsad ran 'drop' on item 'Wzmocnione czarne spodnie' (#677)
[22:59:15	]ASdsadasdas ASFASsad has lost a 'Wzmocnione czarne spodnie' #677.
[22:59:16	]ASdsadasdas ASFASsad ran 'drop' on item 'Hełm' (#675)
[22:59:16	]ASdsadasdas ASFASsad has lost a 'Hełm' #675.
[22:59:26	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:26	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[22:59:27	]ASdsadasdas ASFASsad has fired a toolgun with the name: remover
[23:00:13	]ASdsadasdas ASFASsad has spawned a collab_cadet.
[23:00:14	]ASdsadasdas ASFASsad ran 'take' on item 'Cadet Blue' (#680)
[23:00:14	]ASdsadasdas ASFASsad has gained a 'Cadet Blue' #680.
[23:00:22	]ASdsadasdas ASFASsad has spawned a legs_blue_pants.
[23:00:23	]ASdsadasdas ASFASsad ran 'take' on item 'Niebieskie spodnie' (#681)
[23:00:23	]ASdsadasdas ASFASsad has gained a 'Niebieskie spodnie' #681.
[23:00:30	]ASdsadasdas ASFASsad has spawned a cca_legs_paperweight.
[23:00:31	]ASdsadasdas ASFASsad ran 'take' on item 'Spodnie 'Tygodnik'' (#682)
[23:00:31	]ASdsadasdas ASFASsad has gained a 'Spodnie 'Tygodnik'' #682.
[23:00:32	]ASdsadasdas ASFASsad ran 'drop' on item 'Czerwona kurtka robotnicza' (#679)
[23:00:32	]ASdsadasdas ASFASsad has lost a 'Czerwona kurtka robotnicza' #679.
[23:00:37	]ASdsadasdas ASFASsad ran 'take' on item 'Czerwona kurtka robotnicza' (#679)
[23:00:37	]ASdsadasdas ASFASsad has gained a 'Czerwona kurtka robotnicza' #679.
[23:01:16	]ASdsadasdas ASFASsad has given himself a shoes_heels.
[23:01:16	]ASdsadasdas ASFASsad has gained a 'High Heel Shoes' #683.
[23:01:33	]ASdsadasdas ASFASsad has spawned a collab_onyx.
[23:01:34	]ASdsadasdas ASFASsad ran 'take' on item 'Onyx Shirt' (#684)
[23:01:34	]ASdsadasdas ASFASsad has gained a 'Onyx Shirt' #684.
[23:01:43	]ASdsadasdas ASFASsad has spawned a cca_legs_bureaucrat.
[23:01:44	]ASdsadasdas ASFASsad ran 'take' on item 'Spodnie 'Biurokrata'' (#685)
[23:01:44	]ASdsadasdas ASFASsad has gained a 'Spodnie 'Biurokrata'' #685.
[23:06:10	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:30	]ASdsadasdas ASFASsad has spawned a 'NPC [497][npc_vj_test_humanply]'.
[23:06:32	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:35	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:36	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:46	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:46	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:48	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:06:49	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:15	]ASdsadasdas ASFASsad has spawned a 'NPC [497][npc_combine_s]'.
[23:07:31	]ASdsadasdas ASFASsad has spawned a 'NPC [497][sent_vj_test]'.
[23:07:54	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:54	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:55	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:56	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:56	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:07:56	]ASdsadasdas ASFASsad has fired a toolgun with the name: rb655_easy_animation
[23:08:18	]ASdsadasdas ASFASsad has spawned a 'NPC [497][npc_vj_test_humanply]'.
[23:08:27	]ASdsadasdas ASFASsad has used a context menu option with the name: bone_manipulate
[23:08:29	]ASdsadasdas ASFASsad has used a context menu option with the name: bone_manipulate_end
[23:08:32	]ASdsadasdas ASFASsad has used a context menu option with the name: vj_pr_npc_guard
[23:08:38	]ASdsadasdas ASFASsad has spawned a 'NPC [497][sent_vj_test]'.
[23:08:42	]ASdsadasdas ASFASsad has used a context menu option with the name: rb655_make_animatable
[23:08:46	]ASdsadasdas ASFASsad has used a context menu option with the name: rb655_make_ragdoll
[23:08:48	]ASdsadasdas ASFASsad has used a context menu option with the name: rb655_make_animatable
[23:08:50	]ASdsadasdas ASFASsad has used a context menu option with the name: rb655_dissolve
[23:10:08	]tomasz hedzik has unloaded their "ASdsadasdas ASFASsad" character.
[23:10:12	]tomasz hedzik (STEAM_0:0:422062415) deleted character 'ASdsadasdas ASFASsad'
[23:10:14	]tomasz hedzik loaded the character 'Cloud Hetfield'
[23:12:52	]Cloud Hetfield used command '/PlyWhitelist cloud vortiguant'.
[23:12:55	]Cloud Hetfield used command '/PlyWhitelist cloud vort'.
[23:12:58	]tomasz hedzik has unloaded their "Cloud Hetfield" character.
[23:14:10	]tomasz hedzik created the character 'Vas'yok'
[23:14:10	]tomasz hedzik loaded the character 'Vas'yok'
[23:14:10	]Vas'yok has gained a 'Haki Vortigaunta' #686.
[23:14:10	]Vas'yok has gained a 'Kajdany Vortigaunta' #687.
[23:14:10	]Vas'yok has gained a 'Obroża Vortigaunta' #688.
[23:14:20	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:22	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:23	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:25	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:34	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:44	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:14:45	]Vas'yok has fired a toolgun with the name: camera
[23:15:54	]Vas'yok ran 'drop' on item 'Obroża Vortigaunta' (#688)
[23:15:54	]Vas'yok has lost a 'Obroża Vortigaunta' #688.
[23:15:54	]Vas'yok ran 'drop' on item 'Kajdany Vortigaunta' (#687)
[23:15:54	]Vas'yok has lost a 'Kajdany Vortigaunta' #687.
[23:15:55	]Vas'yok ran 'drop' on item 'Haki Vortigaunta' (#686)
[23:15:55	]Vas'yok has lost a 'Haki Vortigaunta' #686.
[23:16:20	]tomasz hedzik has unloaded their "Vas'yok" character.
[23:16:49	]tomasz hedzik created the character 'Vas'yok'
[23:16:49	]tomasz hedzik loaded the character 'Vas'yok'
[23:16:49	]Vas'yok has gained a 'Karta identyfikacyjna #13782' #689.
[23:16:49	]Vas'yok has gained a 'Brązowe spodnie dla Vortigaunta' #690.
[23:16:52	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:17:36	]Vas'yok ran SAM command 'noclip' with arguments: ''
[23:17:44	]Vas'yok has fired a toolgun with the name: camera
[23:18:47	]Vas'yok has given himself a vortigaunt_torso_light.
[23:18:47	]Vas'yok has gained a 'Ponczo Vortigaunta' #691.
[23:18:50	]Vas'yok has given himself a vortigaunt_head_helmet.
[23:18:50	]Vas'yok has gained a 'Hełm Vortigaunta' #692.
[23:18:56	]Vas'yok has given himself a vortigaunt_head_boonie.
[23:18:56	]Vas'yok has gained a 'Kapelusz typu 'Boonie' dla Vortigaunta' #693.
[23:18:59	]Vas'yok has given himself a vortigaunt_torso_doc2.
[23:18:59	]Vas'yok has gained a 'Fartuch Vortigaunta' #694.
[23:19:23	]Vas'yok has given himself a vortigaunt_trousers_dark.
[23:19:23	]Vas'yok has gained a 'Ciemne spodnie dla Vortigaunta' #695.
[23:19:30	]Vas'yok has given himself a vortigaunt_torso_hoodie.
[23:19:30	]Vas'yok has gained a 'Bluza Vortigaunta' #696.
[23:19:58	][IC] Vas'yok: T.
[23:20:00	]Vas'yok used command '/PlyGiveAllFlags vas'yok'.
[23:24:20	]Vas'yok has given himself a vortigaunt_meat01.
[23:24:20	]Vas'yok has gained a 'Pas z pożywienia' #697.
[23:24:21	]Vas'yok has given himself a vortigaunt_meat02.
[23:24:21	]Vas'yok has gained a 'Pas z mięsem z pustkowia' #698.
[23:24:43	]Vas'yok has given himself a vortigaunt_bandana.
[23:24:43	]Vas'yok has gained a 'Bandana dla Vortigaunta' #699.
[23:25:28	]Vas'yok used command '/AddVortalEnergy vas 10000'.
[23:25:40	]Vas'yok used command '/AddVortalEnergy vas 10000'.
[23:25:42	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:25:47	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:25:54	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:26:42	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:26:46	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:27:38	]Lorf has connected.
[23:28:21	]Lorf loaded the character 'Jola Karnaś'
[23:28:28	]Jola Karnaś entered observer.
[23:28:36	]Jola Karnaś exited observer at their location.
[23:28:38	]Jola Karnaś entered observer.
[23:31:06	]Lorf has unloaded their "Jola Karnaś" character.
[23:31:22	]Lorf loaded the character 'Jola Karnaś'
[23:31:32	]Jola Karnaś entered observer.
[23:32:15	]Jola Karnaś exited observer at their location.
[23:32:24	]Jola Karnaś entered observer.
[23:32:32	]Jola Karnaś exited observer at their location.
[23:32:44	]Jola Karnaś entered observer.
[23:36:37	]Vas'yok used command '/AddVortalEnergy vas 10000000'.
[23:39:46	]tomasz hedzik loaded the character 'C24:RL.UNION-05'
[23:39:59	]tomasz hedzik has unloaded their "C24:RL.UNION-05" character.
[23:40:11	]tomasz hedzik created the character 'C17:RCT.YELLO-05'
[23:40:11	]tomasz hedzik has gained level 5 in the Broń palna skill.
[23:40:11	]tomasz hedzik has gained level 10 in the Prędkość skill.
[23:40:11	]tomasz hedzik loaded the character 'C17:RCT.YELLO-05'
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Karta identyfikacyjna #14457' #700.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'PDA Kombinatu' #701.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Uniform CP' #702.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Maska CP' #703.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Handheld Radio' #704.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Mała torba' #705.
[23:40:12	]C17:RCT.YELLO-05 has gained a 'Duża torba' #706.
[23:40:21	]C17:RCT.YELLO-05 ran 'ToggleOn' on item 'Handheld Radio' (#704)
[23:40:46	]C17:RCT.YELLO-05 ran 'Equip' on item 'PDA Kombinatu' (#701)
[23:42:55	]Jola Karnaś has used a context menu option with the name: rb655_dissolve
[23:42:56	]Jola Karnaś has used a context menu option with the name: remove
[23:42:57	]env_entity_dissolver destroyed a 'Single Locker' #608.
[23:42:57	]Jola Karnaś has used a context menu option with the name: remove
[23:42:59	]Jola Karnaś has used a context menu option with the name: remove
[23:43:01	]Jola Karnaś has used a context menu option with the name: remove
[23:43:03	]Jola Karnaś has used a context menu option with the name: remove
[23:43:06	]Jola Karnaś has used a context menu option with the name: remove
[23:43:12	]Jola Karnaś has used a context menu option with the name: remove
[23:43:49	]Jola Karnaś has spawned a 'NPC [478][npc_vj_overwatch_sniper_z]'.
[23:44:00	]Jola Karnaś has spawned a 'NPC [479][npc_vj_gonomearmor]'.
[23:44:04	]C17:RCT.YELLO-05 ran 'drop' on item 'Maska CP' (#703)
[23:44:04	]C17:RCT.YELLO-05 has lost a 'Maska CP' #703.
[23:44:24	]Overwatch Sniper destroyed a 'Kapelusz typu 'Boonie'' #380.
[23:44:24	]Overwatch Sniper destroyed a 'Okulary Vintage' #384.
[23:44:24	]Overwatch Sniper destroyed a 'Wzmocnione niebieskie spodnie' #378.
[23:44:24	]Overwatch Sniper destroyed a 'Emir' #351.
[23:44:24	]Overwatch Sniper destroyed a 'Czarne buty' #379.
[23:44:38	]Jola Karnaś has used a context menu option with the name: vj_pr_npc_slay
[23:44:41	]Jola Karnaś has used a context menu option with the name: vj_pr_npc_slay
[23:44:43	]Jola Karnaś has used a context menu option with the name: remove
[23:44:44	]Jola Karnaś has used a context menu option with the name: remove
[23:44:59	]C17:RCT.YELLO-05 ran 'take' on item 'Maska CP' (#703)
[23:44:59	]C17:RCT.YELLO-05 has gained a 'Maska CP' #703.
[23:48:59	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:49:37	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:49:37	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:49:40	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:49:41	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:49:51	]Jola Karnaś exited observer at their location.
[23:50:12	]Jola Karnaś has taken 1 damage from worldspawn.
[23:50:25	]Jola Karnaś entered observer.
[23:52:34	]Jola Karnaś ran 'EquipUn' on item 'PDA Administracji Miasta' (#413)
[23:52:35	]Jola Karnaś ran 'Equip' on item 'PDA Kombinatu' (#150)
[23:52:48	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:52:49	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:52:55	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:53:52	]Jola Karnaś exited observer at their location.
[23:54:07	]Jola Karnaś has used a context menu option with the name: remove
[23:54:09	]Jola Karnaś has used a context menu option with the name: remove
[23:54:19	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:54:26	]Jola Karnaś entered observer.
[23:54:35	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:54:43	]C17:RCT.YELLO-05 has spawned a 'Entity [479][edit_fog]'.
[23:54:46	]C17:RCT.YELLO-05 has spawned a 'Entity [479][ix_computer]'.
[23:54:51	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:55:01	]C17:RCT.YELLO-05 ran SAM command 'noclip' with arguments: ''
[23:55:03	]C17:RCT.YELLO-05 has spawned a 'Entity [479][ix_computer]'.
[23:55:14	]Jola Karnaś has pressed the "BOE_CamerasOff" map button.
[23:55:18	]Jola Karnaś exited observer at their location.
[23:55:19	]Jola Karnaś entered observer.
[23:55:19	]Jola Karnaś exited observer at their location.
[23:55:21	]Jola Karnaś has pressed the "BOE_TechnicalIssues" map button.
[23:55:41	]Jola Karnaś entered observer.
[23:56:28	]Jola Karnaś exited observer at their location.
[23:56:41	]Jola Karnaś entered observer.
[23:57:17	]Jola Karnaś exited observer at their location.
[23:57:23	]Jola Karnaś has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[23:57:35	]Jola Karnaś has spawned a cit_computer.
[23:57:51	]Jola Karnaś entered observer.
[23:57:52	]Jola Karnaś has fired a toolgun with the name: camera
[23:57:55	]Jola Karnaś has fired a toolgun with the name: camera
[23:57:57	]Jola Karnaś exited observer at their location.
[23:58:11	]Jola Karnaś entered observer.
[23:58:19	]Jola Karnaś has fired a toolgun with the name: camera
[23:58:21	]Jola Karnaś exited observer at their location.
[23:58:35	]Jola Karnaś ran SAM command 'scale' with arguments: '^' '0.8'
[23:58:48	]Jola Karnaś ran SAM command 'scale' with arguments: '^' '1'
[23:58:51	]Jola Karnaś entered observer.
[23:59:02	]Jola Karnaś has used a context menu option with the name: remove
