[15:04:36	]Shane Walsh has connected.
[16:05:31	]C24:CpT.KING-1 exited observer at their location.
[16:05:34	][IC] Alexandr Ivanov: Bir simit...
[16:05:36	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Grunt'.
[16:05:43	][ME] Alexandr Ivanov: Bir defter çıkartır, ve kontrol eder
[16:05:45	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Gru'.
[16:05:49	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65777.
[16:05:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:05:49	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:05:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65796.
[16:05:50	]Gerhard Reicher has spawned a uniform_valkyrie.
[16:05:56	][IC] Alexandr Ivanov: 10 Kredi yeterli olacaktır.
[16:05:56	]Gerhard Reicher has spawned a uniform_charger.
[16:05:57	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:05:58	]Gerhard Reicher has spawned a uniform_owc.
[16:05:59	]Theodore Abernathy ran SAM command 'goto' with arguments: 'ows'
[16:06:03	][IT] Fyodor Tarkovsky: Combine'ya yaptığı saldırılarla yer altındaki direnişçilere propaganda haline gelmiştir
[16:06:04	]Theodore Abernathy exited observer at their location.
[16:06:07	][IC] Fyodor Tarkovsky: Hm.
[16:06:12	]S10/OWS.GHOST-09 ran 'take' on item 'OTA Valkyrie Üniforması' (#67869)
[16:06:12	]S10/OWS.GHOST-09 has gained a 'OTA Valkyrie Üniforması' #67869.
[16:06:13	][IC] Fyodor Tarkovsky: Bir dakika param varmı bakmam gerek.
[16:06:18	]Gerhard Reicher has spawned a uniform_cp_com.
[16:06:19	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 overseer'.
[16:06:21	]Alexandr Ivanov entered observer.
[16:06:22	]Alexandr Ivanov exited observer at their location.
[16:06:26	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Soldier'.
[16:06:29	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:06:34	][IC] Fyodor Tarkovsky: Şanslıyım.
[16:06:37	]Gerhard Reicher has used a context menu option with the name: remove
[16:06:37	]Gerhard Reicher has used a context menu option with the name: remove
[16:06:38	][IC] Fyodor Tarkovsky: Pekala alıyorum.
[16:06:39	]Gerhard Reicher has used a context menu option with the name: remove
[16:06:41	]Fyodor Tarkovsky used command '/ActSit 4'.
[16:06:42	][IC] Alexandr Ivanov: Bir simit, pekala.
[16:06:42	]Alexandr Ivanov used command '/ExitAct'.
[16:06:45	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Overwatch Soldier'.
[16:06:46	]Fyodor Tarkovsky used command '/ExitAct'.
[16:06:47	]Fyodor Tarkovsky used command '/ActSit 6'.
[16:06:56	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Overwatch '.
[16:07:00	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:07:05	][ME] Alexandr Ivanov: Simidi, masaya bırakır
[16:07:14	]Alexandr Ivanov has spawned a baking_bagel.
[16:07:18	]Gerhard Reicher entered observer.
[16:07:19	][IC] Alexandr Ivanov: Adınız neydi?
[16:07:22	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 "Transhuman'.
[16:07:27	]S10/ORD.HURRICANE-36 used command '/CharSetClass Ghost-09 Transhuman'.
[16:07:33	][IC] Fyodor Tarkovsky: Siv-.
[16:07:33	][LOOC] S10/ORD.HURRICANE-36: knk
[16:07:34	]Gerhard Reicher used command '/CharSetClass ows ocs'.
[16:07:38	][IC] S10/OWS.GHOST-09: Efendim.
[16:07:38	][IC] Fyodor Tarkovsky: Sivil korumamı geçti?
[16:07:38	][LOOC] S10/ORD.HURRICANE-36: karakteri silip yeniden olusturur musun
[16:07:38	]Gerhard Reicher used command '/CharSetClass ows grunt'.
[16:07:41	][LOOC] S10/ORD.HURRICANE-36: hata yaptık
[16:07:44	][IC] S10/OWS.GHOST-09: Tamamdır.
[16:07:44	]Gerhard Reicher exited observer at their location.
[16:07:48	][IC] C24:CpT.KING-1: <:: Gerek yok. ::>
[16:07:49	][IC] Alexandr Ivanov: Hm, muhtemelen hayır. Bir sorun mu var?
[16:07:50	][IC] C24:CpT.KING-1: <:: Yapa. ::>
[16:07:50	]C24:i4.HELIX-86 used command '/Radio 10-8'.
[16:07:51	][IC] C24:CpT.KING-1: <:: Yapma. ::>
[16:07:52	][IC] Fyodor Tarkovsky: Yok.
[16:07:56	][ME] Fyodor Tarkovsky: simiti alır
[16:07:58	]Fyodor Tarkovsky ran 'take' on item 'Simit' (#67873)
[16:07:58	]Fyodor Tarkovsky has gained a 'Simit' #67873.
[16:08:01	]onder_karatop has unloaded their "S10/OWS.GHOST-09" character.
[16:08:03	]Gerhard Reicher entered observer.
[16:08:04	]Fyodor Tarkovsky used command '/CharDesc'.
[16:08:19	][IC] Fyodor Tarkovsky: Ahh, ismimi boşverin.
[16:08:25	]Theodore Abernathy used command '/CharGiveItem theodore uniform_grunt 1'.
[16:08:25	][IC] Fyodor Tarkovsky: Pek önemi yok.
[16:08:27	][IC] Alexandr Ivanov: Siz öyle diyorsanız...
[16:08:28	]Gerhard Reicher exited observer at their location.
[16:08:28	]Gerhard Reicher entered observer.
[16:08:29	]Gerhard Reicher exited observer at their location.
[16:08:35	]Alexandr Ivanov used command '/ActStand 4'.
[16:08:38	]C24:CpT.KING-1 has spawned a uniform_suppressor.
[16:08:40	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:08:41	]C24:CpT.KING-1 has spawned a uniform_s24.
[16:08:42	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'sen boldasın demi'
[16:08:45	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:08:46	]C24:CpT.KING-1 has spawned a uniform_cp.
[16:08:48	][Y] Fyodor Tarkovsky: Kahve?
[16:08:49	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:08:49	]C24:CpT.KING-1 has spawned a uniform_com.
[16:08:49	]Gerhard Reicher has spawned a uniform_ocs.
[16:08:52	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:08:53	]Fyodor Tarkovsky ran SAM command 'asay' with arguments: 'evet'
[16:08:55	]C24:i4.HELIX-86 used the 'Destek Masası Tedarikçisi' vendor.
[16:08:59	]Fyodor Tarkovsky ran SAM command 'asay' with arguments: 'amk kaçtane cumbine kestim'
[16:08:59	]C24:CpT.KING-1 has spawned a uniform_ota.
[16:09:02	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:09:04	]C24:CpT.KING-1 has spawned a uniform_charger.
[16:09:04	]Fyodor Tarkovsky ran SAM command 'asay' with arguments: 'tabi bolda alcam'
[16:09:06	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:09:07	]C24:CpT.KING-1 has spawned a uniform_valkyrie.
[16:09:13	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:09:23	]Fyodor Tarkovsky ran SAM command 'asay' with arguments: 'KAHVEMİ VER LAN'
[16:09:24	][IC] Alexandr Ivanov: Kahve...
[16:09:28	]onder_karatop created the character 'S10/OWS.GHOST-12'
[16:09:28	]onder_karatop has gained level 40 in the Silahlar skill.
[16:09:28	]onder_karatop has gained level 40 in the Hız skill.
[16:09:28	]onder_karatop loaded the character 'S10/OWS.GHOST-12'
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Küçük Çanta' #67882.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Büyük Çanta' #67883.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'El Feneri' #67884.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Combine PDA' #67885.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'OTA Üniforması' #67886.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'OTA Mask' #67887.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Rappel Gear' #67888.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Şarjör Çantası' #67889.
[16:09:28	]S10/OWS.GHOST-12 has gained a 'Ammunition Pouch' #67890.
[16:09:29	]C24:CpT.KING-1 entered observer.
[16:09:30	]C24:CpT.KING-1 exited observer at their location.
[16:09:34	]Gerhard Reicher entered observer.
[16:09:35	]Gerhard Reicher exited observer at their location.
[16:09:35	][IC] S10/OWS.GHOST-12: Geldim.
[16:09:37	][IC] Alexandr Ivanov: Kahvede 14 Kredi, geliyor.
[16:09:37	]Alexandr Ivanov used command '/ExitAct'.
[16:09:38	][IC] S10/ORD.HURRICANE-36: <:: Bunu giy. ::>
[16:09:41	]Fyodor Tarkovsky used command '/ExitAct'.
[16:09:41	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:09:42	]Gerhard Reicher is admin-searching S10/OWS.GHOST-12's inventory.
[16:09:42	]Gerhard Reicher has used a context menu option with the name: ixviewinventory
[16:09:44	]Gerhard Reicher ran 'drop' on item 'OTA Üniforması' (#67886)
[16:09:44	]S10/OWS.GHOST-12 has lost a 'OTA Üniforması' #67886.
[16:09:44	]C24:CpT.KING-1 has spawned a uniform_ofc.
[16:09:44	]Gerhard Reicher has closed S10/OWS.GHOST-12's inventory.
[16:09:46	]C24:CpT.KING-1 ran 'take' on item 'SK Kaptan Üniforması' (#67891)
[16:09:47	]Gerhard Reicher has used a context menu option with the name: remove
[16:09:53	]S10/OWS.GHOST-12 ran 'take' on item 'Muhafaza Üniforması' (#67878)
[16:09:53	]S10/OWS.GHOST-12 has gained a 'Muhafaza Üniforması' #67878.
[16:09:57	]Alexandr Ivanov has spawned a drink_coffee.
[16:09:58	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:10:02	][ME] Fyodor Tarkovsky: etrafına bakar
[16:10:02	]C24:CpT.KING-1 ran 'EquipUn' on item 'Combine Filter' (#37012)
[16:10:03	]C24:CpT.KING-1 ran 'EquipUn' on item 'Combine PDA' (#27782)
[16:10:04	][LOOC] S10/ORD.HURRICANE-36: giy bakayım
[16:10:05	]Fyodor Tarkovsky ran 'take' on item 'Bir Fincan Kahve' (#67892)
[16:10:05	]Fyodor Tarkovsky has gained a 'Bir Fincan Kahve' #67892.
[16:10:07	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:10:07	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:10:08	]C24:CpT.KING-1 ran 'drop' on item 'SK Rütbe Lideri Üniforması' (#27790)
[16:10:10	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:10:10	]Gerhard Reicher is admin-searching S10/OWS.GHOST-12's inventory.
[16:10:10	]Gerhard Reicher has used a context menu option with the name: ixviewinventory
[16:10:11	][IC] Alexandr Ivanov: Borcunuz, 24 Kredi.
[16:10:12	]Gerhard Reicher has closed S10/OWS.GHOST-12's inventory.
[16:10:13	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:10:13	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:10:15	][IC] Fyodor Tarkovsky: Pekala.
[16:10:16	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:10:21	]C24:CpT.KING-1 has given himself a uniform_ofc.
[16:10:21	]C24:CpT.KING-1 has gained a 'SK Kaptan Üniforması' #67893.
[16:10:22	]Theodore Abernathy is admin-searching S10/OWS.GHOST-12's equip inventory.
[16:10:22	]Theodore Abernathy has used a context menu option with the name: ixviewequipinventory
[16:10:24	]Theodore Abernathy has closed S10/OWS.GHOST-12's equip inventory.
[16:10:25	][IC] S10/OWS.GHOST-12: Zaten giyilmiş diyo.
[16:10:27	][IC] Fyodor Tarkovsky: Bu terminallerden çok anlamam beyfendi.
[16:10:31	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:10:31	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:10:35	]Theodore Abernathy is admin-searching S10/OWS.GHOST-12's inventory.
[16:10:35	]Theodore Abernathy has used a context menu option with the name: ixviewinventory
[16:10:36	]S10/ORD.HURRICANE-36 ran 'combine' on item 'Büyük Çanta' (#67883)
[16:10:36	]S10/OWS.GHOST-12 has transferred a 'Muhafaza Üniforması' #67878 to a container with the name 'S10/OWS.GHOST-12's inventory' #6516.
[16:10:37	]S10/ORD.HURRICANE-36 ran 'combine' on item 'Büyük Çanta' (#67883)
[16:10:37	]S10/OWS.GHOST-12 has transferred a 'OTA Mask' #67887 to a container with the name 'S10/OWS.GHOST-12's inventory' #6516.
[16:10:38	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:10:39	][ME] Alexandr Ivanov: Kimliği belirsiz şahırsa, POS cihazını uzatır.
[16:10:41	]C24:CpT.KING-1 ran 'drop' on item 'SK Rütbe Lideri Üniforması' (#27790)
[16:10:41	]C24:CpT.KING-1 has lost a 'SK Rütbe Lideri Üniforması' #27790.
[16:10:44	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:10:44	][IC] S10/OWS.GHOST-12: Olmuyo yani.
[16:10:45	][IC] Fyodor Tarkovsky: Yardımcı olabilirmisiniz.
[16:10:47	]Alexandr Ivanov ran 'RequestCredits' on item 'POS Cihazı' (#67838)
[16:10:48	]S10/ORD.HURRICANE-36 has gained a 'Muhafaza Üniforması' #67878 from a container with the name 'S10/OWS.GHOST-12' #6516.
[16:10:50	]S10/ORD.HURRICANE-36 has gained a 'OTA Mask' #67887 from a container with the name 'S10/OWS.GHOST-12' #6516.
[16:10:52	]S10/OWS.GHOST-12 has gained a 'Muhafaza Üniforması' #67878.
[16:10:52	]S10/ORD.HURRICANE-36 has transferred a 'Muhafaza Üniforması' #67878 to a container with the name 'S10/OWS.GHOST-12's equip inventory' #6513.
[16:10:54	]Enistein has unloaded their "Theodore Abernathy" character.
[16:10:55	]S10/OWS.GHOST-12 has gained a 'OTA Mask' #67887.
[16:10:55	]S10/ORD.HURRICANE-36 has transferred a 'OTA Mask' #67887 to a container with the name 'S10/OWS.GHOST-12's equip inventory' #6513.
[16:10:58	]Enistein loaded the character 'S10/OWS.GHOST-81'
[16:10:59	][LOOC] S10/ORD.HURRICANE-36: tmm ben giydirdim sana
[16:11:00	][ME] Fyodor Tarkovsky: POS cihazını alır
[16:11:04	][IC] S10/OWS.GHOST-12: <:: Tamam. ::>
[16:11:12	][IC] C24:i4.HELIX-86: <:: Sen. ::>
[16:11:15	][IC] Fyodor Tarkovsky: ?
[16:11:18	][IC] C24:i4.HELIX-86: <:: Kol bandın nerde? ::>
[16:11:28	]Gerhard Reicher has spawned a mp5a3.
[16:11:30	]Alexandr Ivanov entered observer.
[16:11:31	][IC] Fyodor Tarkovsky: Yolda düşürmüş olmalıyım.
[16:11:31	]Alexandr Ivanov exited observer at their location.
[16:11:32	]S10/OWS.GHOST-12 ran 'take' on item 'MP5A3' (#67894)
[16:11:32	]S10/OWS.GHOST-12 has gained a 'MP5A3' #67894.
[16:11:33	]S10/OWS.GHOST-81 entered observer.
[16:11:33	]S10/OWS.GHOST-81 exited observer at their location.
[16:11:34	][IC] Fyodor Tarkovsky: Trende kalmış olmalı.
[16:11:36	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:11:37	][IC] C24:i4.HELIX-86: <:: Ciddimi diyosun. ::>
[16:11:40	]S10/OWS.GHOST-81 has given himself a uniform_ocs.
[16:11:40	]S10/OWS.GHOST-81 has gained a 'Muhafaza Üniforması' #67895.
[16:11:40	]S10/OWS.GHOST-12 ran 'Equip' on item 'MP5A3' (#67894)
[16:11:41	][IC] C24:i4.HELIX-86: <:: Hmph. ::>
[16:11:43	][IC] C24:i4.HELIX-86: <:: Gel benle. ::>
[16:11:43	][IC] Fyodor Tarkovsky: Evet efendim.
[16:11:45	][IC] Fyodor Tarkovsky: Uzun yoldan geldim.
[16:11:46	]S10/OWS.GHOST-81 ran 'drop' on item 'OTA Mask' (#51811)
[16:11:46	]S10/OWS.GHOST-81 has lost a 'OTA Mask' #51811.
[16:11:47	]S10/ORD.HURRICANE-36 entered observer.
[16:11:48	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:11:48	][IC] Alexandr Ivanov: Durun!
[16:11:50	]S10/OWS.GHOST-81 ran 'take' on item 'OTA Mask' (#51811)
[16:11:50	]S10/OWS.GHOST-81 has gained a 'OTA Mask' #51811.
[16:11:52	][LOOC] S10/ORD.HURRICANE-36: acıklamayı düzelner misin
[16:11:54	][LOOC] S10/ORD.HURRICANE-36: biraz daha uzun
[16:11:55	][IC] Fyodor Tarkovsky: Para.
[16:11:58	][IC] Fyodor Tarkovsky: Para vermem gerek.
[16:11:58	][IC] S10/OWS.GHOST-12: <:: Tamam. ::>
[16:11:59	][IC] Alexandr Ivanov: Bu adam, bana olan yemek borcunu ödemedi.
[16:12:00	][LOOC] S10/ORD.HURRICANE-36: kötü olmus acıklaman
[16:12:00	][IC] C24:i4.HELIX-86: <:: Bekliyorum. ::>
[16:12:04	]Gerhard Reicher has spawned a uniform_ocs.
[16:12:05	][IC] C24:i4.HELIX-86: <:: Tamam öde. ::>
[16:12:07	][ME] Alexandr Ivanov: POS cihazını uzatır
[16:12:09	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:12:10	][ME] Fyodor Tarkovsky: alır
[16:12:10	][IC] S10/OWS.GHOST-12: <:: Tekrar mı oluşturuyim. ::>
[16:12:11	]Alexandr Ivanov ran 'RequestCredits' on item 'POS Cihazı' (#67838)
[16:12:18	][LOOC] S10/ORD.HURRICANE-36: hayır
[16:12:19	][LOOC] S10/OWS.GHOST-81: yeniden açmana gerek yok
[16:12:21	]Fyodor Tarkovsky (CID: 40795, item: 44971) has send 24 credits to Alexandr Ivanov (CID: 36722, item: 67832) via POS device for 'Kahve ve Simit'.
[16:12:22	][LOOC] S10/OWS.GHOST-81: tab > karakter
[16:12:24	][IC] S10/OWS.GHOST-12: <:: Tamam. ::>
[16:12:25	][IC] Fyodor Tarkovsky: Kolay gelsin...
[16:12:26	][LOOC] S10/ORD.HURRICANE-36: /chardesc yaz yadaa
[16:12:26	]C24:CpT.KING-1 used command '/CharDesc'.
[16:12:27	][IC] Alexandr Ivanov: Teşekkürler.
[16:12:32	]Alexandr Ivanov entered observer.
[16:12:42	]S10/OWS.GHOST-12 used command '/CharDesc'.
[16:12:50	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'şehir administeri olarak OSG yerine gelim mi'
[16:12:59	][IC] C24:i4.HELIX-86: <:: Kal burda. ::>
[16:12:59	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'ooc alan'
[16:13:00	]Alexandr Ivanov has used a context menu option with the name: door_lockunlock
[16:13:04	]S10/ORD.HURRICANE-36 entered observer.
[16:13:05	][IC] C24:i4.HELIX-86: <:: Sen. ::>
[16:13:06	][IC] C24:i4.HELIX-86: <:: Doğrula. ::>
[16:13:07	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'alright'
[16:13:08	][IC] C24:i4.HELIX-86: <:: Şimdi. ::>
[16:13:09	]Fyodor Tarkovsky used command '/ID'.
[16:13:09	]C24:CpT.KING-1 entered observer.
[16:13:14	]S10/OWS.GHOST-81 ran 'drop' on item 'OTA Mask' (#51811)
[16:13:14	]S10/OWS.GHOST-81 has lost a 'OTA Mask' #51811.
[16:13:15	][IC] C24:i4.HELIX-86: <:: Kal burda. ::>
[16:13:16	]S10/OWS.GHOST-81 ran 'drop' on item 'Muhafaza Üniforması' (#67895)
[16:13:16	]S10/OWS.GHOST-81 has lost a 'Muhafaza Üniforması' #67895.
[16:13:18	]Gerhard Reicher entered observer.
[16:13:19	]S10/OWS.GHOST-81 ran 'take' on item 'OTA Mask' (#51811)
[16:13:19	]S10/OWS.GHOST-81 has gained a 'OTA Mask' #51811.
[16:13:19	][IC] C24:i4.HELIX-86: <:: Duvara yapış. ::>
[16:13:20	][IC] Fyodor Tarkovsky: Tamamdır beklemedeyim.
[16:13:20	]S10/OWS.GHOST-81 has used a context menu option with the name: remove
[16:13:25	]S10/OWS.GHOST-81 entered observer.
[16:13:27	]Alexandr Ivanov exited observer at their location.
[16:13:30	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65796.
[16:13:30	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:13:30	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:13:30	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65796.
[16:13:34	]Victorian loaded the character 'Hilbert Ritter'
[16:13:34	][Y] C24:i4.HELIX-86: <:: DU+. ::>
[16:13:35	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:13:39	]S10/ORD.HURRICANE-36 entered observer.
[16:13:48	][IC] C24:i4.HELIX-86: <:: DUR. ::>
[16:13:50	]C24:i4.HELIX-86 has critically hit Fyodor Tarkovsky in the chest dealing 19 damage (CritChance was 0.91).
[16:13:50	]Fyodor Tarkovsky has taken 19 damage from C24:i4.HELIX-86.
[16:13:53	][LOOC] Fyodor Tarkovsky: dur amk
[16:14:02	][LOOC] Fyodor Tarkovsky: ittirmem gerekiyor bunu kim kalıcı yaptı
[16:14:06	]S10/ORD.HURRICANE-36 admin-searched the 'Kutu' #6415 container.
[16:14:06	]S10/ORD.HURRICANE-36 has used a context menu option with the name: wncontainer_view
[16:14:07	][LOOC] C24:i4.HELIX-86: geçemen burdan
[16:14:08	]S10/ORD.HURRICANE-36 admin-closed the 'Kutu' #6415 container.
[16:14:09	]C24:CpT.KING-1 has disabled persistence for 'models/props_junk/trafficcone001a.mdl'.
[16:14:09	]C24:CpT.KING-1 has used a context menu option with the name: persist_end
[16:14:10	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixpropviewowner
[16:14:11	][IC] S10/OWS.GHOST-12: <:: Yaptım. ::>
[16:14:11	][ME] Fyodor Tarkovsky: sabitlenmiş bu
[16:14:12	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:14:13	]Hilbert Ritter entered observer.
[16:14:15	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:14:16	]C24:CpT.KING-1 has disabled persistence for 'models/props_wasteland/barricade001a.mdl'.
[16:14:16	]C24:CpT.KING-1 has used a context menu option with the name: persist_end
[16:14:17	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:14:22	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:14:23	]S10/ORD.HURRICANE-36 entered observer.
[16:14:23	][Y] C24:i4.HELIX-86: <:: YERE YAT. ::>
[16:14:25	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:14:25	]Gerhard Reicher exited observer at their location.
[16:14:26	]C24:CpT.KING-1 has disabled persistence for 'models/props_wasteland/interior_fence002e.mdl'.
[16:14:26	]C24:CpT.KING-1 has used a context menu option with the name: persist_end
[16:14:28	]Cengo (STEAM_0:1:113942347) has disconnected.
[16:14:28	][Y] C24:i4.HELIX-86: <:: HEMEN. ::>
[16:14:28	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:14:29	][LOOC] Fyodor Tarkovsky: bir dakika dur
[16:14:32	]Fyodor Tarkovsky entered observer.
[16:14:34	]Fyodor Tarkovsky exited observer at their location.
[16:14:36	][LOOC] S10/ORD.HURRICANE-36: gel
[16:14:39	]Fyodor Tarkovsky entered observer.
[16:14:39	]Fyodor Tarkovsky exited observer at their location.
[16:14:40	][Y] C24:i4.HELIX-86: <:: YERE YAT. ::>
[16:14:41	]Hilbert Ritter exited observer at their location.
[16:14:43	][LOOC] S10/ORD.HURRICANE-36: Aga yine düzgün olmamıs
[16:14:43	]Hilbert Ritter entered observer.
[16:14:47	][LOOC] S10/ORD.HURRICANE-36: acıklaman
[16:14:47	][Y] C24:i4.HELIX-86: <:: Son uyarı! ::>
[16:14:52	][LOOC] S10/ORD.HURRICANE-36: Büyük küçük harflere dikkat eder misin
[16:14:54	]Hilbert Ritter exited observer at their location.
[16:14:55	]Fyodor Tarkovsky used command '/PM 81 niye bu böyle amk kaçamadım'.
[16:14:58	][IC] S10/OWS.GHOST-12: <:: He tamam. ::>
[16:15:01	][IC] Fyodor Tarkovsky: Pekala.
[16:15:02	][IC] S10/OWS.GHOST-12: <:: Yaparız bekle. ::>
[16:15:08	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65796.
[16:15:08	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:15:08	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:15:08	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65794.
[16:15:10	]C24:i4.HELIX-86 has critically hit Fyodor Tarkovsky in the chest dealing 19 damage (CritChance was 0.91).
[16:15:10	]Fyodor Tarkovsky has taken 19 damage from C24:i4.HELIX-86.
[16:15:10	]C24:i4.HELIX-86 has critically hit Fyodor Tarkovsky in the chest dealing 19 damage (CritChance was 0.91).
[16:15:10	]Fyodor Tarkovsky has taken 19 damage from C24:i4.HELIX-86.
[16:15:12	]Hilbert Ritter entered observer.
[16:15:12	]C24:i4.HELIX-86 has critically hit Fyodor Tarkovsky in the stomach dealing 19 damage (CritChance was 0.91).
[16:15:12	]Fyodor Tarkovsky has taken 19 damage from C24:i4.HELIX-86.
[16:15:12	]C24:i4.HELIX-86 has critically hit Fyodor Tarkovsky in the chest dealing 19 damage (CritChance was 0.91).
[16:15:12	]Fyodor Tarkovsky was knocked unconscious and is bleeding out.
[16:15:16	]Hilbert Ritter exited observer at their location.
[16:15:17	]Hilbert Ritter entered observer.
[16:15:18	]Hilbert Ritter exited observer at their location.
[16:15:18	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66092)
[16:15:18	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:15:18	]Fyodor Tarkovsky's bleeding was stopped by C24:i4.HELIX-86.
[16:15:18	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:19	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66092)
[16:15:19	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:15:19	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:20	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66092)
[16:15:20	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:15:20	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:20	]Hilbert Ritter entered observer.
[16:15:20	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66092)
[16:15:20	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:15:20	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:21	]S10/OWS.GHOST-12 used command '/CharDesc'.
[16:15:21	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66092)
[16:15:21	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:15:21	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:21	]C24:CpT.KING-1 exited observer at their location.
[16:15:24	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66087)
