[16:08:40	]Revain has connected.
[17:36:14	][IC] C24:i3.KING-20: <:: Sen salak mısın. ::>
[17:36:16	][ME] Ace Smith: Metalik kolunu konsola götürür ve düğmeye basarak kapıyı açar.
[17:36:20	][IC] C24:i3.KING-20: <:: Neden sorgu odasında etrafa bakıp silah çekiyorsun. ::>
[17:36:26	][IC] C24:i5.(X)KING-19: Bilmiyorum..
[17:36:41	][IC] C24:i3.KING-20: <:: Defol buradan! ::>
[17:36:54	]C24:RCT.YELLO-23 used command '/PM 20 ya sikecem nomad olup kafasına sıkıcam izin ver'.
[17:37:09	]Revain has unloaded their "C24:RCT.YELLO-23" character.
[17:37:10	][ME] Ace Smith: Stalker#246, bozuk konsolu onarmak için harekete geçer. Metalik kıskaçlı eliyle konsolun yanına gider ve dikkatlice parçaları inceler, soğuk metalik dokunuşuyla kontrol eder.
[17:37:12	][ME] C24:i3.KING-20: aygıttan söküyor
[17:37:12	]Revain loaded the character 'S10/EOW.NOMAD-95'
[17:37:14	]S10/EOW.NOMAD-95 entered observer.
[17:37:16	]S10/EOW.NOMAD-95 exited observer at their location.
[17:37:28	][IC] C24:i3.KING-20: <:: Al şunu. ::>
[17:37:34	]S10/EOW.NOMAD-95 used command '/PM 20 sıkarım boş boş yerlere gidiyor çünkü ama oda mantıklı'.
[17:37:35	][IC] C24:i3.KING-20: <:: Sadece akl. ::>
[17:37:37	][ME] C24:i5.(X)KING-19: Maskesini eline alır.
[17:37:38	]C24:i5.(X)KING-19 ran 'take' on item 'PMG-5 (AUG) Gaz Maskesi' (#144400)
[17:37:38	]C24:i5.(X)KING-19 has gained a 'PMG-5 (AUG) Gaz Maskesi' #144400.
[17:37:39	][ME] Ace Smith: Bozuk devreleri inceledikten sonra, Stalker#246, içinde bulunduğu sınırlı yeteneklerle konsolu onarmaya çalışır. 
[17:37:46	][IC] C24:i3.KING-20: <:: Hassiktir! ::>
[17:37:54	][IC] C24:i3.KING-20: <:: Bunları görmek çok zordur. ::>
[17:37:54	][IC] S10/EOW.NOMAD-95: <:: Stalker. ::>
[17:37:58	][LOOC] C24:i5.(X)KING-19: /me OTA yı görünce yumruk atar
[17:38:07	][IC] S10/EOW.NOMAD-95: <:: Don't move. ::>
[17:38:17	][ME] C24:i5.(X)KING-19: Maskeyi kafasına geçirir.
[17:38:23	][ME] S10/EOW.NOMAD-95: elini kulağına götürür ve copy der
[17:38:24	][IC] S10/EOW.NOMAD-95: <:: Copy. ::>
[17:38:31	][ME] S10/EOW.NOMAD-95: onun yüzüne bakar 
[17:38:46	][IC] S10/EOW.NOMAD-95: <:: 2. Bir. Emire. Kadar. Takip. ::>
[17:38:53	][IC] S10/EOW.NOMAD-95: <:: Move. ::>
[17:39:00	][IC] S10/EOW.NOMAD-95: <:: Move in, move in! ::>
[17:39:10	][IC] C24:i3.KING-20: <:: Her neyse. ::>
[17:39:17	]C24:i3.KING-20 ran 'split' on item 'Ağrı Kesici' (#157516)
[17:39:17	]C24:i3.KING-20 has gained a 'Ağrı Kesici' #167089.
[17:39:18	]C24:i3.KING-20 ran 'drop' on item 'Ağrı Kesici' (#167089)
[17:39:18	]C24:i3.KING-20 has lost a 'Ağrı Kesici' #167089.
[17:39:23	][IC] C24:i3.KING-20: <:: Bunu gözümün önünde iç. ::>
[17:39:28	]S10/EOW.NOMAD-95 entered observer.
[17:39:29	]S10/EOW.NOMAD-95 exited observer at their location.
[17:39:36	][ME] C24:i5.(X)KING-19: Ağrı kesiciyi tek eliyle alır ve maskesini hafifce kaldırıp ağzına atar.
[17:39:37	]C24:i5.(X)KING-19 ran 'take' on item 'Ağrı Kesici' (#167089)
[17:39:37	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #167089.
[17:39:38	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#167089)
[17:39:38	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[17:39:44	][IC] C24:i3.KING-20: <:: Afferin. ::>
[17:39:45	][ME] C24:i5.(X)KING-19: Maskesini geri indirir.
[17:39:52	][ME] C24:i3.KING-20: onun maskesini kaldırır
[17:39:54	]S10/EOW.NOMAD-95 used command '/PM ace ne ara stalker oldun aq'.
[17:39:54	][LOOC] C24:i5.(X)KING-19: köpekmiyim lan ben ne aferim
[17:39:57	][ME] C24:i3.KING-20: yüzünü inceliyor
[17:40:05	]Ace Smith used command '/PM EOW pillsden geçiyom'.
[17:40:09	][LOOC] C24:i3.KING-20: kuçu kuçu desem peşimden gelmek zorundasın 
[17:40:12	][LOOC] C24:i3.KING-20: é
[17:40:14	][LOOC] C24:i5.(X)KING-19: gelmem bilader
[17:40:16	]S10/EOW.NOMAD-95 used command '/PM ace temelli gidecek ace'.
[17:40:18	][IT] C24:i3.KING-20: ne görmekte
[17:40:19	]Ace Smith used command '/PM EOW niye'.
[17:40:35	]S10/EOW.NOMAD-95 used command '/PM ace stalker verilmediği emir için başka yerlere gidiyor'.
[17:40:46	][IC] S10/EOW.NOMAD-95: <:: Stalker. ::>
[17:40:48	]Ace Smith used command '/PM eow tamir bakım onarım için'.
[17:41:00	]S10/EOW.NOMAD-95 used command '/PM ace onlarda birşey yok olsa grid çağırırdık'.
[17:41:14	]Ace Smith used command '/PM eow sikkm versene stalker permi'.
[17:41:17	][IT] C24:i5.(X)KING-19: Dudağında tedavi edilmiş bir patlak gözüküyor onun harici gözünün yanındaki bant çıktığı için biraz izi duruyor
[17:41:19	]S10/EOW.NOMAD-95 used command '/PM ace veremem'.
[17:41:23	]Ace Smith used command '/PM eow pillsden geçmek sıkıcı'.
[17:41:26	]Ace Smith used command '/PM eow niye'.
[17:41:28	][IC] C24:i3.KING-20: <:: Hmph. ::>
[17:41:35	][ME] S10/EOW.NOMAD-95: elini kulağına götürür.
[17:41:37	][ME] C24:i3.KING-20: yanağını tutup çeker
[17:41:41	][ME] C24:i3.KING-20: ağzına bakıyor
[17:41:41	]S10/EOW.NOMAD-95 used command '/PM ace temelli gideceksin çünkü'.
[17:41:49	][IT] C24:i3.KING-20: ne görmekte
[17:41:51	]Ace Smith used command '/PM eow başka stalker olarak gelirim napim'.
[17:41:52	][LOOC] C24:i5.(X)KING-19: OLUM BEN 5 YAŞINDAKİ BEBEMİYİM
[17:41:59	]S10/EOW.NOMAD-95 used command '/PM ace gelemen gelme şuan gereksiz'.
[17:42:00	][LOOC] C24:i3.KING-20: ya sus karakter mAL
[17:42:17	]Ace Smith used command '/PM eow tamam beni odaya kapat nocliple gideyim ace şimdi ölürse eşyalar düşer.'.
[17:42:17	][IT] C24:i5.(X)KING-19: Normal ağız dişleri temiz ve beyaz duruyor [Hapı yutmuş
[17:42:27	]S10/EOW.NOMAD-95 used command '/PM ace sıkıntı yok yok ederiz'.
[17:42:36	][IC] C24:i3.KING-20: <:: Afferin sana. ::>
[17:42:40	]Ace Smith used command '/PM eow lazer sıkacam şimdi sana'.
[17:42:44	][LOOC] C24:i5.(X)KING-19: AFERİN NE AMK
[17:42:45	][ME] C24:i3.KING-20: yanağını bırakır ve hafif bir makas aldıktan sonra maskesini indirir
[17:42:46	]S10/EOW.NOMAD-95 used command '/PM ace sıkamazsın'.
[17:42:46	][IC] C24:i3.KING-20: <:: Haha. ::>
[17:42:49	]S10/EOW.NOMAD-95 used command '/PM ace ki'.
[17:42:49	][IC] C24:i3.KING-20: <:: Gel kuçu kuçu. ::>
[17:42:50	][IC] C24:i3.KING-20: <:: Haha. ::>
[17:42:53	]Ace Smith used command '/PM eow nası atıyo bak işte'.
[17:42:53	][IC] C24:i3.KING-20: <:: Gel. ::>
[17:42:58	]S10/EOW.NOMAD-95 used command '/PM ace yap banlarım aq'.
[17:43:03	]S10/EOW.NOMAD-95 used command '/PM ace öyle birşey imkansız'.
[17:43:05	]Ace Smith used command '/PM eow niye banlıyon aq'.
[17:43:08	][IC] C24:i3.KING-20: <:: Hareket et dedim! ::>
[17:43:09	]Ace Smith used command '/PM eow oyundada atıyo'.
[17:43:12	][ME] C24:i5.(X)KING-19: İçinden: Gelmiyorum gerekirse ampüte edilirim şuan ama gelmicem kuçu kuçu ne be
[17:43:18	][IC] C24:i3.KING-20: <:: Haha. ::>
[17:43:21	][IC] C24:i3.KING-20: <:: Alay ediyorum. ::>
[17:43:22	][IC] C24:i3.KING-20: <:: Gel gidelim. ::>
[17:43:26	][IC] C24:i3.KING-20: <:: Hadiiii. ::>
[17:43:28	]S10/EOW.NOMAD-95 used command '/PM ace tamam aq? cplere atmıyor'.
[17:43:28	][IC] C24:i3.KING-20: <:: Devam et! ::>
[17:43:29	][LOOC] C24:i5.(X)KING-19: /me adam ol
[17:43:30	]Ace Smith used command '/PM eow nekrotiklere atıyo'.
[17:43:35	]S10/EOW.NOMAD-95 used command '/PM ace evrensel birlikten yanlar bunlar'.
[17:43:35	][LOOC] C24:i3.KING-20: /me karı ol
[17:43:40	]S10/EOW.NOMAD-95 used command '/PM ace ölse bile tepki veremez'.
[17:43:49	]S10/EOW.NOMAD-95 used command '/PM ace role devam'.
[17:43:49	]Ace Smith used command '/PM eow siktirgit biliyorum zaten kaç hp götürecek diye merak ediyom'.
[17:43:57	][IC] S10/EOW.NOMAD-95: <:: Copy. ::>
[17:43:59	]Handschar | Leibs has unloaded their "C24:i3.KING-20" character.
[17:44:03	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[17:44:03	][IT] Ace Smith: Anlaşılmayan sesler çıkartır.
[17:44:15	][IC] C24:i3.KING-20: <:: Bize geçelim gel. ::>
[17:44:17	][IC] S10/EOW.NOMAD-95: <:: Stalker. Duvara. Geç. Ve. Arkana. Dön. ::>
[17:44:19	][IC] C24:i3.KING-20: <:: Yemek falan yeriz. ::>
[17:44:23	][IC] C24:i3.KING-20: <:: Televizyon izleri. ::>
[17:44:23	]S10/EOW.NOMAD-95 used command '/PM ace ciddi diyorum ban yiyebilirsin'.
[17:44:24	][IC] C24:i3.KING-20: <:: Z. ::>
[17:44:28	]S10/EOW.NOMAD-95 used command '/PM ace failrp olur'.
[17:44:41	][LOOC] C24:i5.(X)KING-19: televizyondaki tek şey ne biliyonmu propoganda
[17:44:42	][ME] S10/EOW.NOMAD-95: elini kulağına götürür...
[17:44:43	]Ace Smith used command '/PM eow bilyiom amk ooc deneriz'.
[17:44:50	][ME] S10/EOW.NOMAD-95: Copy der.
[17:44:51	][ME] C24:i5.(X)KING-19: İçinden: Sanırım iyi olabilir...
[17:44:52	][IC] S10/EOW.NOMAD-95: <:: Copy. ::>
[17:44:58	][IC] C24:i3.KING-20: <:: Gidelim. ::>
[17:45:20	][Y] C24:i3.KING-20: <:: GeeEEELL. ::>
[17:45:21	][IC] S10/EOW.NOMAD-95: <:: Three. ::>
[17:45:22	][IC] S10/EOW.NOMAD-95: <:: Two. ::>
[17:45:24	][IC] S10/EOW.NOMAD-95: <:: One. ::>
[17:45:25	][IC] S10/EOW.NOMAD-95: <:: Open fire, weapons free. ::>
[17:45:27	]S10/EOW.NOMAD-95 has hit Ace Smith in the head dealing 20 damage (CritChance was 0.14).
[17:45:27	]Ace Smith has taken 20 damage from S10/EOW.NOMAD-95.
[17:45:27	]S10/EOW.NOMAD-95 has hit Ace Smith in the head dealing 20 damage (CritChance was 0.14).
[17:45:27	]Ace Smith has taken 20 damage from S10/EOW.NOMAD-95.
[17:45:27	]S10/EOW.NOMAD-95 has hit Ace Smith in the head dealing 20 damage (CritChance was 0.14).
[17:45:27	]Ace Smith has taken 20 damage from S10/EOW.NOMAD-95.
[17:45:27	]S10/EOW.NOMAD-95 has hit Ace Smith in the head dealing 20 damage (CritChance was 0.14).
[17:45:27	]Ace Smith has taken 20 damage from S10/EOW.NOMAD-95.
[17:45:27	]S10/EOW.NOMAD-95 has hit Ace Smith in the head dealing 20 damage (CritChance was 0.14).
[17:45:27	]Ace Smith was knocked unconscious and is bleeding out.
[17:45:39	]C24:i3.KING-20 used command '/ToggleRaise'.
[17:45:46	]Ace Smith was just killed due to: accepting their death
[17:45:49	]Ace Smith entered observer.
[17:45:54	][IC] C24:i5.(X)KING-19: <:: Yavaş neden yürüyorsun. ::>
[17:45:55	]Ace Smith ran SAM command 'goto' with arguments: 'eow'
[17:45:57	]S10/EOW.NOMAD-95 entered observer.
[17:45:57	]Ace Smith exited observer at their location.
[17:45:58	]S10/EOW.NOMAD-95 exited observer at their location.
[17:45:58	]Ace Smith entered observer.
[17:45:59	]Ace Smith exited observer at their location.
[17:46:04	]S10/EOW.NOMAD-95 used command '/PM ace deneme bile şuan istemiyom'.
[17:46:04	][IC] C24:i5.(X)KING-19: <:: Yavaş neden yürüyorsun. ::>
[17:46:06	][IC] Ace Smith: Stalker cesede.
[17:46:08	]S10/EOW.NOMAD-95 used command '/PM ace öldürüyor'.
[17:46:11	][IC] C24:i3.KING-20: <:: Yorgunum. ::>
[17:46:13	]S10/EOW.NOMAD-95 has used a context menu option with the name: remove
[17:46:14	][IC] C24:i3.KING-20: <:: Uykum var. ::>
[17:46:15	]S10/EOW.NOMAD-95 is admin-searching Ace Smith's inventory.
[17:46:15	]S10/EOW.NOMAD-95 has used a context menu option with the name: ixviewinventory
[17:46:17	][IC] C24:i5.(X)KING-19: <:: W. ::>
[17:46:18	]Ace Smith used command '/PM eow refund atsana'.
[17:46:18	]Ace Smith entered observer.
[17:46:19	]S10/EOW.NOMAD-95 has closed Ace Smith's inventory.
[17:46:21	][IC] C24:i5.(X)KING-19: <:: Uyu. ::>
[17:46:24	]Ace Smith exited observer at their location.
[17:46:24	]S10/EOW.NOMAD-95 used command '/PM ace hayır öldün yao lm'.
[17:46:25	]Ace Smith entered observer.
[17:46:26	][IC] C24:i5.(X)KING-19: <:: Çok mantıklı bence. ::>
[17:46:28	][IC] C24:i3.KING-20: <:: Sonra uyurum. ::>
[17:46:35	]Ace Smith used command '/PM eow amk stalker öldü event karakterim yok ki'.
[17:46:37	][LOOC] C24:i5.(X)KING-19: yat aşşa
[17:46:57	]S10/EOW.NOMAD-95 used command '/PM ace tamamda'.
[17:47:01	]S10/EOW.NOMAD-95 used command '/PM ace stalker ace'.
[17:47:07	]Ace Smith used command '/PM eow hayır değil la'.
[17:47:17	]S10/EOW.NOMAD-95 used command '/PM ace kanka ace'i stalker yapmasaydın'.
[17:47:17	]Ace Smith used command '/PM eow rol pası için yapıoyudm'.
[17:47:25	]S10/EOW.NOMAD-95 used command '/PM ace birşey yapamam açıklamayıda değiştirmişsin'.
[17:47:26	]S10/EOW.NOMAD-95 entered observer.
[17:47:32	]S10/EOW.NOMAD-95 used command '/ViewInfo ace'.
[17:47:33	]Ace Smith used command '/PM eow lan dün dalga geçtiğin için değiştim aq'.
[17:47:41	]C24:i5.(X)KING-19 ran 'Consume' on item 'Soda Bob Brawn' (#167086)
[17:47:41	]C24:i5.(X)KING-19 extended their level 1 long boost in Algı.
[17:47:41	]C24:i5.(X)KING-19 extended their level 2 long boost in Çeviklik.
[17:47:42	]C24:i5.(X)KING-19 ran 'Consume' on item 'Metropolice Takviyeleri' (#167085)
[17:47:42	]C24:i5.(X)KING-19 extended their level 3 long boost in Güç.
[17:47:53	]Ace Smith used command '/PM eow bir daha olmasın düzgün dur.'.
[17:48:00	][IC] C24:i3.KING-20: <:: Tüm birimler, içeri girin. ::>
[17:48:03	]S10/EOW.NOMAD-95 used command '/PM ace ya aga yapabileceğim birşey yok amk'.
[17:48:04	][IC] C24:i5.(X)KING-19: <:: Geç sen. ::>
[17:48:10	]S10/EOW.NOMAD-95 used command '/PM ace başka vatandaş açsaydın'.
[17:48:11	][IC] C24:i3.KING-20: <:: Tüm birimler, harekete geçin! ::>
[17:48:13	][IC] C24:i5.(X)KING-19: <:: Geç. ::>
[17:48:16	][IC] C24:i3.KING-20: <:: Üç. ::>
[17:48:17	]S10/EOW.NOMAD-95 used command '/PM ace enise söyle'.
[17:48:18	][IC] C24:i3.KING-20: <:: İki. ::>
[17:48:19	][IC] C24:i3.KING-20: <:: Bir. ::>
[17:48:22	]Ace Smith used command '/PM eow siktir et amına koyayım seninde'.
[17:48:23	][IC] C24:i5.(X)KING-19: <:: Geçmiyorum. ::>
[17:48:24	][IC] C24:i3.KING-20: <:: Sıfır. ::>
[17:48:25	]C24:i3.KING-20 used command '/ToggleRaise'.
[17:48:25	]Ace Smith exited observer at their location.
[17:48:26	]Ace Smith entered observer.
[17:48:26	][IC] C24:i5.(X)KING-19: <:: Sen geç. ::>
[17:48:28	]C24:i3.KING-20 used command '/ToggleRaise'.
[17:48:30	]C24:i3.KING-20 used command '/ToggleRaise'.
[17:48:38	]Ace Smith used command '/PM eow oğlum dedim bana bunu yaptn'.
[17:48:39	]Ace Smith exited observer at their location.
[17:48:40	]Ace Smith entered observer.
[17:48:52	][IC] C24:i3.KING-20: <:: Lavabodayım. ::>
[17:48:54	]C24:i3.KING-20 used command '/CP 2dk afk'.
[17:48:55	]S10/EOW.NOMAD-95 used command '/PM ace oğlum dediğin için bunu niye yapayım aq'.
[17:49:03	]Ace Smith used command '/PM eow oğlumsun sus'.
[17:49:11	]Ace Smith used command '/PM eow bunlar ne rolu yapıo'.
[17:49:19	]Ace Smith exited observer at their location.
[17:49:20	]Ace Smith has spawned a 'Entity [2399][ix_vortshield]'.
[17:49:22	]Ace Smith has spawned a 'Entity [2399][ix_vortmeleeshield]'.
[17:49:30	]Ace Smith entered observer.
[17:49:30	]Ace Smith exited observer at their location.
[17:49:32	]Ace Smith has spawned a 'Entity [2399][ix_breachingcharge]'.
[17:49:32	]Ace Smith entered observer.
[17:49:35	]Ace Smith has spawned a 'Entity [2399][ix_breachingcharge]'.
[17:49:37	]Ace Smith exited observer at their location.
[17:49:39	]Ace Smith entered observer.
[17:49:40	]Ace Smith exited observer at their location.
[17:49:47	]S10/EOW.NOMAD-95 used command '/CharBan ace'.
[17:49:49	]S10/EOW.NOMAD-95 just banned a character with the name Ace Smith '#1793'
[17:50:00	]Neo-Wolffe loaded the character 'Neo-Wolffe'
[17:50:02	]Neo-Wolffe entered observer.
[17:50:09	]Neo-Wolffe used command '/PM eow naptın lan yavşak'.
[17:50:13	]Neo-Wolffe ran SAM command 'hp' with arguments: 'wolf' '1000'
[17:50:15	]Neo-Wolffe is fully healed.
[17:50:16	]Neo-Wolffe exited observer at their location.
[17:50:17	]Neo-Wolffe entered observer.
[17:50:42	]Neo-Wolffe exited observer at their location.
[17:50:43	]Neo-Wolffe entered observer.
[17:50:48	]S10/EOW.NOMAD-95 used command '/Mentor beyler çıkyıom ben şuanlık bb'.
[17:50:51	]Revain (STEAM_0:1:608254786) has disconnected.
[17:50:54	]Neo-Wolffe (STEAM_0:1:147154620) has disconnected.
[17:52:11	]C24:i5.(X)KING-19 has lost a '17rnd USP Magazine' #165803.
[17:54:03	]C24:i3.KING-20 has gone afk.
[17:54:04	]C24:i3.KING-20 is no longer afk. Total time spent AFK: 300
[17:54:04	]C24:i3.KING-20 used command '/CP geldim'.
[17:54:12	][IC] C24:i3.KING-20: <:: Nabe. ::>
[17:54:16	][IC] C24:i3.KING-20: <:: R. ::>
[17:54:23	][IC] C24:i5.(X)KING-19: <:: Iyi. ::>
[17:54:28	][IC] C24:i5.(X)KING-19: <:: Senden naber. ::>
[17:54:30	][IC] C24:i3.KING-20: <:: Acıktın mı? ::>
[17:54:34	][IC] C24:i3.KING-20: <:: Iyi bende biraz acıktım. ::>
[17:54:41	][IC] C24:i5.(X)KING-19: <:: Yok, rasyonumu almıştım önceden. ::>
[17:54:46	][IC] C24:i3.KING-20: <:: Haaa. ::>
[17:54:47	][IC] C24:i3.KING-20: <:: Güzel. ::>
[17:54:51	][IC] C24:i3.KING-20: <:: Eee? ::>
[17:54:56	][IC] C24:i5.(X)KING-19: <:: Yani, o kadar. ::>
[17:55:01	][IC] C24:i3.KING-20: <:: Yanii.. ::>
[17:55:05	][IC] C24:i3.KING-20: <:: Öyle demek istemedim. ::>
[17:55:08	][IC] C24:i3.KING-20: <:: Televizyon mu izleyelim. ::>
[17:55:09	][IC] C24:i3.KING-20: <:: Yoksa. ::>
[17:55:13	][IC] C24:i3.KING-20: <:: Yemek falan mı yiyelim. ::>
[17:55:15	][IC] C24:i5.(X)KING-19: <:: Sen bilirsin. ::>
[17:55:38	][ME] C24:i3.KING-20: 2 eliyle maskesini çıkarıyor ve palaskasının sol arka tarafına asıyor
[17:55:45	][IC] C24:i3.KING-20: Biliyor musun.
[17:55:49	][IC] C24:i3.KING-20: Biraz masaja ihtiyacım var.
[17:56:02	][LOOC] C24:i5.(X)KING-19: 45 dakikalık klasik yağ masajı sadece 80 tl
[17:56:08	][LOOC] C24:i3.KING-20: WDĞÜPAÜĞDPAWĞWDP
[17:56:10	][IC] C24:i3.KING-20: Hm?
[17:56:27	][IC] C24:i5.(X)KING-19: <:: Tamam...Yaparım önce yemeğini ye. ::>
[17:56:32	][IC] C24:i3.KING-20: Pekii.
[17:56:46	][IC] C24:i3.KING-20: Sen istiyorsan içeri geç televizyon izle.
[17:56:47	][LOOC] C24:i5.(X)KING-19: klasik yağ masajı kabul edildi 
[17:56:51	][ME] C24:i3.KING-20: dolabı açıyor
[17:56:57	][ME] C24:i3.KING-20: içinden creatine ile soda alıyor
[17:57:00	][ME] C24:i3.KING-20: dolabı kapatıyor
[17:57:27	]C24:i3.KING-20 ran 'Open' on item 'Sivil Koruma Rasyonu' (#167083)
[17:57:27	]C24:i3.KING-20 has gained a 'Metropolice Takviyeleri' #167090.
[17:57:27	]C24:i3.KING-20 has gained a 'Soda Bob Brawn' #167091.
[17:57:28	]C24:i3.KING-20 ran 'drop' on item 'Metropolice Takviyeleri' (#167090)
[17:57:28	]C24:i3.KING-20 has lost a 'Metropolice Takviyeleri' #167090.
[17:57:30	]C24:i3.KING-20 ran 'take' on item '20 Kredi Kuponu' (#167092)
[17:57:30	]C24:i3.KING-20 has gained a '20 Kredi Kuponu' #167092.
[17:57:32	]C24:i3.KING-20 ran 'drop' on item 'Soda Bob Brawn' (#167091)
[17:57:32	]C24:i3.KING-20 has lost a 'Soda Bob Brawn' #167091.
[17:57:38	][ME] C24:i3.KING-20: kutunun kapağını açıyor
[17:57:45	][ME] C24:i3.KING-20: sodayı açıyor ve içine yavaşça boşaltıyor
[17:58:04	][ME] C24:i3.KING-20: soda bittikten sonra kapak ile kutuyu kapatıyor ve çalkalamaya başlıyor
[17:58:05	][LOOC] C24:i5.(X)KING-19: klasik 10 km çaplı alana yayılabilen plastik c4 patlayıcı
[17:58:07	]C24:i3.KING-20 ran 'take' on item 'Metropolice Takviyeleri' (#167090)
[17:58:07	]C24:i3.KING-20 has gained a 'Metropolice Takviyeleri' #167090.
[17:58:09	]C24:i3.KING-20 ran 'take' on item 'Soda Bob Brawn' (#167091)
[17:58:09	]C24:i3.KING-20 has gained a 'Soda Bob Brawn' #167091.
[17:58:18	]C24:i3.KING-20 used command '/ActSit 4'.
[17:58:19	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:22	]C24:i3.KING-20 used command '/ActSit 6'.
[17:58:24	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:27	]C24:i3.KING-20 used command '/ActSit 7'.
[17:58:30	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:32	]C24:i3.KING-20 used command '/ActSit 8'.
[17:58:34	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:36	]C24:i3.KING-20 used command '/ActSit 1'.
[17:58:37	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:38	]C24:i3.KING-20 used command '/ActSit 2'.
[17:58:39	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:41	]C24:i3.KING-20 used command '/ActSit 2'.
[17:58:42	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:45	]C24:i3.KING-20 used command '/ActSit 2'.
[17:58:46	]C24:i3.KING-20 used command '/ActSit 2'.
[17:58:48	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:49	]C24:i3.KING-20 used command '/ActSit 2'.
[17:58:50	]C24:i3.KING-20 used command '/ExitAct'.
[17:58:52	]C24:i3.KING-20 used command '/ActSit 2'.
[17:59:22	][LOOC] C24:i5.(X)KING-19: kanka ben sana ordan nasıl yapim masajı amk
[17:59:32	][IC] C24:i3.KING-20: Arkama gel.
[17:59:46	][IT] C24:i3.KING-20: televizyon açık ve yeni yaşanılan haberlerden bahsediliyor
[17:59:59	][LOOC] C24:i5.(X)KING-19: ohooooo sıçtık ya ben bizim evdekilere sandalyede yapıyorum adamlar 15 saat uyuyo
[18:00:07	][LOOC] C24:i3.KING-20: kes lan
[18:00:15	][IC] C24:i3.KING-20: Yapmayacaksan söyle yeter.
[18:00:20	][LOOC] C24:i5.(X)KING-19: lan mı /me tabanca çekip 70 kurşun atar
[18:00:22	][IC] C24:i5.(X)KING-19: <:: Yok yaparım. ::>
[18:00:38	][LOOC] C24:i3.KING-20: /AKTSİT BİR
[18:00:38	][LOOC] C24:i5.(X)KING-19: kanka ben nerden yapim masajı burda amk
[18:00:48	][LOOC] C24:i5.(X)KING-19: AKTSİT NE AMK
[18:00:56	][LOOC] C24:i3.KING-20: AKTSHİT
[18:00:58	][LOOC] C24:i3.KING-20: otur işte amk
[18:01:05	][LOOC] C24:i5.(X)KING-19: bekle bütün animasyonları denicem
[18:01:09	]C24:i5.(X)KING-19 used command '/ActCheck'.
[18:01:14	][LOOC] C24:i3.KING-20: 7 yada 8 i dene
[18:01:20	][LOOC] C24:i5.(X)KING-19: bu olurmu
[18:01:21	]C24:i5.(X)KING-19 used command '/ExitAct'.
[18:01:28	][LOOC] C24:i3.KING-20: kanka plan mı kuruyon sırtımda
[18:01:34	]C24:i5.(X)KING-19 used command '/ActCheck'.
[18:01:43	][LOOC] C24:i5.(X)KING-19: kanka şimdi sana bi masaj yapıcam
[18:01:49	][LOOC] C24:i5.(X)KING-19: burda kör olcan
[18:01:49	][LOOC] C24:i3.KING-20: sonuncu act i dene
[18:01:51	]C24:i5.(X)KING-19 used command '/ExitAct'.
[18:01:54	]C24:i5.(X)KING-19 used command '/ActSit 8'.
[18:01:59	][LOOC] C24:i3.KING-20: zort
[18:02:00	][LOOC] C24:i5.(X)KING-19: heh işte bak yarrak gibi
[18:02:02	]C24:i5.(X)KING-19 used command '/ExitAct'.
[18:02:08	]C24:i5.(X)KING-19 used command '/ActCheck'.
[18:02:11	][LOOC] C24:i3.KING-20: taam bunda kal
[18:02:22	][LOOC] C24:i5.(X)KING-19: nasıl masaj istiyorsunuz hançer bey
[18:02:48	][IC] C24:i3.KING-20: E hadi?
[18:02:54	][LOOC] C24:i5.(X)KING-19: DE HAYDİ DÖFGGÖLMDGİMF
[18:03:34	][ME] C24:i5.(X)KING-19: Ellerini kişinin omuzlarına götürüp omuzlarını iki eliyle yavaş yavaş sıkar
[18:03:43	][LOOC] C24:i5.(X)KING-19: zeytin yağ varmı
[18:03:47	][IC] C24:i3.KING-20: Mmmhhh..
[18:03:50	][LOOC] C24:i5.(X)KING-19: ÖDSLŞGMFŞDMHGFD
[18:04:03	][IC] C24:i3.KING-20: Omzun her tarafına giriş.
[18:04:07	][IC] C24:i3.KING-20: Sırta da biraz.
[18:04:17	][ME] C24:i5.(X)KING-19: Yavaş yavaş sıkmaya devam eder ardından diğer elini sırtına götürür.
[18:04:30	][ME] C24:i5.(X)KING-19: Diğer eliyle kişinin sırtını ovalar
[18:04:36	][IC] C24:i5.(X)KING-19: <:: Şimdi senden bir şey istiyorum. ::>
[18:04:45	][IC] C24:i5.(X)KING-19: <:: Oda bana güvenmen. ::>
[18:04:46	][IC] C24:i3.KING-20: Aaahhh.. Eveett söylee..
[18:04:47	]C24:i3.KING-20 used command '/ExitAct'.
[18:04:49	][IC] C24:i5.(X)KING-19: <:: Kafanı serbest bırak,. ::>
