[00:33:35	]Enistein has connected.
[18:33:08	]Bernard Shepard has gained a 'Dezenfekte Bandaj Rulosu' #69674.
[18:33:09	]Adrian Brookly closed the 'Doktor Adrian' #6496 container.
[18:33:12	][IC] Adrian Brookly: Tamamdır.
[18:33:14	][IC] Adrian Brookly: Hadi.
[18:33:14	]Victorian (STEAM_0:0:577700614) has disconnected.
[18:33:32	]Bernard Shepard ran 'Equip' on item 'Hatchet' (#68623)
[18:33:35	]Bernard Shepard ran 'EquipUn' on item 'Hatchet' (#68623)
[18:33:48	]Theodore Abernathy has gained level 4 in the Hız skill.
[18:33:50	]Sarah Goodwell used command '/CharEditBodygroup Sarah hair 1'.
[18:34:05	]Adrian Brookly ran 'Write' on item 'Yeniden buradayım' (#68885)
[18:34:10	]Sarah Goodwell used command '/CharSetBodygroup Sarah hair 1'.
[18:34:15	]Mark Zanburg ran SAM command 'asay' with arguments: 'Tamam.,'
[18:34:38	]Mark Zanburg ran SAM command 'asay' with arguments: 'Parazit eventini yapıyorum o zaman 404'ten kaçıcaklar.'
[18:34:44	]Theodore Abernathy ran SAM command 'asay' with arguments: 'discorda bak bi'
[18:34:54	]Theodore Abernathy used command '/PM adrian bekle'.
[18:35:06	]Mark Zanburg ran SAM command 'asay' with arguments: 'Baktım'
[18:35:20	]Peter Warren ran 'take' on item 'Bilgisayar Parçaları' (#70015)
[18:35:20	]Peter Warren has gained a 'Bilgisayar Parçaları' #70015.
[18:35:23	]Peter Warren destroyed a 'Cam kırıkları' #70016.
[18:35:24	]Peter Warren destroyed a 'Yapıştırıcı' #70017.
[18:35:48	]Peter Warren opened the 'İnşaat Bölgesi Deposu' stash.
[18:35:52	]Peter Warren closed the 'İnşaat Bölgesi Deposu' stash.
[18:36:07	]Mark Zanburg entered observer.
[18:36:18	]Victorian has connected.
[18:36:20	]Mark Zanburg used command '/PlaySoundGlobal wnt/necrotics.mp3'.
[18:36:20	]Peter Warren has used a context menu option with the name: remove
[18:36:25	]Mark Zanburg has spawned a 'NPC [4304][npc_headcrab]'.
[18:36:27	]Mark Zanburg has spawned a 'NPC [4731][npc_headcrab]'.
[18:36:34	]Mark Zanburg has spawned a 'NPC [4754][npc_headcrab]'.
[18:36:35	]Mark Zanburg has spawned a 'NPC [4792][npc_headcrab]'.
[18:36:45	][IC] Theodore Abernathy: Vortigaunt.
[18:36:48	]Mark Zanburg has spawned a 'NPC [4796][npc_headcrab]'.
[18:36:50	]Peter Warren destroyed a 'Boş Boya Kutusu' #69675.
[18:36:52	][IC] Adrian Brookly: Ne olmuş.
[18:36:53	][IC] Theodore Abernathy: Buraya neden geldik?
[18:36:59	]Peter Warren destroyed a 'Boş Şarap Şişesi' #70018.
[18:37:08	][IC] Adrian Brookly: Şş.
[18:37:18	][IC] Adrian Brookly: Bak ne dicem.
[18:37:20	]Peter Warren ran 'take' on item 'Kahverengi Ayakkabı' (#70020)
[18:37:20	]Peter Warren has gained a 'Kahverengi Ayakkabı' #70020.
[18:37:23	]Shane Walsh has gone afk.
[18:37:24	]Peter Warren destroyed a 'Plastik Çöp' #69681.
[18:37:24	]Mark Zanburg used command '/PM Theodore Zombie spawnliyimi citizen olan'.
[18:37:25	][IC] Theodore Abernathy: Buraya gitmek istediğimden emin değilim.
[18:37:25	][IC] Adrian Brookly: Arthur burda olucağını söyledi.
[18:37:33	][IC] Theodore Abernathy: Arthur?
[18:37:38	][IC] Peter Warren: BÖCEKLER.
[18:37:41	]Mark Zanburg has spawned a 'NPC [2641][npc_headcrab]'.
[18:37:43	]Mark Zanburg has spawned a 'NPC [4694][npc_headcrab]'.
[18:37:44	][IC] Adrian Brookly: Şu.
[18:37:46	][IC] Adrian Brookly: Direniş lideri.
[18:37:48	]Theodore Abernathy used command '/Reply nasıl yani'.
[18:37:48	]Mark Zanburg has spawned a 'NPC [4696][npc_headcrab]'.
[18:37:48	]Bernard Shepard ran 'Equip' on item 'Hatchet' (#68623)
[18:37:55	]Mark Zanburg used command '/PM Theodore Zombie varya'.
[18:38:01	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:38:01	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70021.
[18:38:02	]Theodore Abernathy used command '/Reply düz zombie spawnlayabilirsin onu diyorsan'.
[18:38:04	]Mark Zanburg used command '/PM Theodore Ben headcrap spawnladım'.
[18:38:05	][IC] Adrian Brookly: Bitane daha vardı öldürdüler.
[18:38:06	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:38:06	]Sarah Goodwell entered observer.
[18:38:07	]Mark Zanburg has spawned a 'NPC [4754][npc_zombie]'.
[18:38:12	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:13	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:15	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:17	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:17	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:38:19	]Mark Zanburg used command '/PlaySoundGlobal wnt/necrotics.mp3'.
[18:38:20	][IC] Peter Warren: Dostum benim baltam yok!
[18:38:23	]Bernard Shepard has critically hit npc_zombie in the head dealing 24 damage (CritChance was 0.90).
[18:38:24	]Bernard Shepard has critically hit npc_zombie in the chest dealing 24 damage (CritChance was 0.90).
[18:38:25	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:26	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:27	]Bernard Shepard has hit npc_headcrab dealing 19 damage (CritChance was 0.90).
[18:38:28	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:29	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:38:29	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:38:32	]Theodore Abernathy used command '/Reply 1 kere oynatman yeter sesi'.
[18:38:37	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70022)
[18:38:37	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70022.
[18:38:37	][IC] Peter Warren: Fazladan sopan var mı?
[18:38:42	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70023)
[18:38:42	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70023.
[18:38:45	]Mark Zanburg used command '/PM Theodore Yanlışıkla attım kb'.
[18:38:46	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70024)
[18:38:46	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70024.
[18:38:48	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70025)
[18:38:48	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70025.
[18:38:49	]Sarah Goodwell exited observer at their location.
[18:38:54	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70026)
[18:38:54	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70026.
[18:38:55	]Theodore Abernathy used command '/Reply yo sorun değil'.
[18:38:55	]Adrian Brookly has spawned a 'NPC [2641][npc_vortigaunt]'.
[18:38:58	]Bernard Shepard ran 'EquipUn' on item 'Hatchet' (#68623)
[18:38:59	]Mark Zanburg has spawned a 'NPC [4694][npc_zombie_torso]'.
[18:39:02	][IC] Adrian Brookly: Tamam.
[18:39:04	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69674)
[18:39:04	]Bernard Shepard has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[18:39:04	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:39:04	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:39:05	][IC] Theodore Abernathy: Ha?
[18:39:11	]Adrian Brookly has used a context menu option with the name: rb655_make_friendly
[18:39:15	]Sarah Goodwell used command '/CharEditBodygroup Sarah'.
[18:39:18	]Adrian Brookly has used a context menu option with the name: rb655_make_animatable
[18:39:19	]Victorian loaded the character 'Farid Efsahani'
[18:39:20	]Bernard Shepard ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#69674)
[18:39:20	]Bernard Shepard has gained a 'Dezenfekte Bandaj Rulosu' #70027.
[18:39:22	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#70027)
[18:39:22	]Bernard Shepard has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[18:39:22	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:39:22	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:39:25	][IC] Peter Warren: Bana ulaşamazsın ki aptal herif.
[18:39:36	]Farid Efsahani entered observer.
[18:39:45	][IT] Mark Zanburg: Burnuna iğrenç bir koku geliyor.
[18:39:52	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69674)
[18:39:52	]Bernard Shepard has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 13 experience in medicine.
[18:39:52	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:39:52	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:39:55	]Adrian Brookly used command '/ActWindow'.
[18:39:58	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69674)
[18:39:58	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:39:58	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:39:59	][ME] Peter Warren: ağızını sol eliyle kapatır.
[18:40:03	][IC] Adrian Brookly: Içerisi boş.
[18:40:05	][IC] Adrian Brookly: Nerde bu herif.
[18:40:10	]Adrian Brookly used command '/ExitAct'.
[18:40:14	]Farid Efsahani exited observer at their location.
[18:40:14	]Farid Efsahani entered observer.
[18:40:23	]Farid Efsahani ran 'Write' on item 'BUNU OKU' (#69592)
[18:40:24	]Adrian Brookly ran 'take' on item 'BUNU OKU' (#69592)
[18:40:24	]Adrian Brookly has gained a 'BUNU OKU' #69592.
[18:40:26	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70026)
[18:40:26	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70026.
[18:40:27	]Adrian Brookly ran 'Write' on item 'BUNU OKU' (#69592)
[18:40:27	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70023)
[18:40:27	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70023.
[18:40:29	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70024)
[18:40:29	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70024.
[18:40:30	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70025)
[18:40:30	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70025.
[18:40:31	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70022)
[18:40:31	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70022.
[18:40:32	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70021)
[18:40:32	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70021.
[18:40:33	]Farid Efsahani is admin-searching Adrian Brookly's inventory.
[18:40:33	]Farid Efsahani has used a context menu option with the name: ixviewinventory
[18:40:36	]Farid Efsahani ran 'Write' on item 'BUNU OKU' (#69592)
[18:40:36	][LOOC] Theodore Abernathy: bi sipariş vercem oturuyorum şuraya
[18:40:37	][ME] Peter Warren: ölü headcrabi, sağ eliyle kavrayıp taşımaya başlar.
[18:40:38	]Theodore Abernathy used command '/ActSit'.
[18:40:39	]Farid Efsahani has closed Adrian Brookly's inventory.
[18:40:41	]Adrian Brookly ran 'drop' on item 'BUNU OKU' (#69592)
[18:40:41	]Adrian Brookly has lost a 'BUNU OKU' #69592.
[18:40:43	]Farid Efsahani exited observer at their location.
[18:40:49	]Farid Efsahani entered observer.
[18:40:49	][IC] Adrian Brookly: Joe ne arıyor burada.
[18:40:52	]Adrian Brookly entered observer.
[18:40:57	]Adrian Brookly exited observer at their location.
[18:41:01	]Adrian Brookly ran 'take' on item 'Şişte Headcrab' (#69429)
[18:41:01	]Adrian Brookly has gained a 'Şişte Headcrab' #69429.
[18:41:03	]Adrian Brookly ran 'Consume' on item 'Şişte Headcrab' (#69429)
[18:41:03	]Adrian Brookly has gained a level 1 long boost in Çeviklik.
[18:41:04	]Adrian Brookly ran 'Consume' on item 'Şişte Headcrab' (#69429)
[18:41:04	]Adrian Brookly has wasted a level 1 long boost in Çeviklik (current: 0; target: 1).
[18:41:04	]Mark Zanburg has spawned 'models/Zombie/Classic.mdl'.
[18:41:04	]Adrian Brookly ran 'Consume' on item 'Şişte Headcrab' (#69429)
[18:41:04	]Adrian Brookly has wasted a level 1 long boost in Çeviklik (current: 0; target: 1).
[18:41:31	]Farid Efsahani exited observer at their location.
[18:41:32	]Farid Efsahani entered observer.
[18:41:38	]Peter Warren ran 'take' on item 'Bez Paçavralar' (#70029)
[18:41:38	]Peter Warren has gained a 'Bez Paçavralar' #70029.
[18:41:40	]Peter Warren destroyed a 'Boş Kahverengi Şişe' #70028.
[18:41:46	]Farid Efsahani has spawned a 'NPC [4860][npc_headcrab]'.
[18:41:47	]Adrian Brookly used command '/ActStand 3'.
[18:41:47	]Mark Zanburg has spawned a 'NPC [4861][npc_headcrab]'.
[18:41:48	]Mark Zanburg has spawned a 'NPC [4862][npc_headcrab]'.
[18:41:48	]Adrian Brookly used command '/ExitAct'.
[18:41:49	]Mark Zanburg has spawned a 'NPC [4864][npc_headcrab]'.
[18:41:56	]Mark Zanburg has spawned a 'NPC [4865][npc_headcrab]'.
[18:41:57	]Mark Zanburg has spawned a 'NPC [4863][npc_headcrab]'.
[18:42:06	]Adrian Brookly used command '/ActStand 3'.
[18:42:09	]Bernard Shepard ran 'Equip' on item 'Hatchet' (#68623)
[18:42:13	]Farid Efsahani has spawned a 'NPC [4804][npc_headcrab]'.
[18:42:18	][IT] Mark Zanburg: Çatıdan düşen iki tane headcrap gördün
[18:42:19	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70030)
[18:42:19	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70030.
[18:42:25	]Mark Zanburg has spawned a 'NPC [4593][npc_headcrab]'.
[18:42:26	]Mark Zanburg has spawned a 'NPC [4803][npc_headcrab]'.
[18:42:27	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:27	]Farid Efsahani has spawned a 'NPC [4840][npc_headcrab]'.
[18:42:28	]Sarah Goodwell entered observer.
[18:42:33	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:35	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:42:39	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:42:41	]Farid Efsahani exited observer at their location.
[18:42:41	]Farid Efsahani entered observer.
[18:42:42	]Farid Efsahani exited observer at their location.
[18:42:42	]Farid Efsahani entered observer.
[18:42:42	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:43	]Farid Efsahani exited observer at their location.
[18:42:43	]Farid Efsahani entered observer.
[18:42:43	]Farid Efsahani exited observer at their location.
[18:42:43	]Farid Efsahani entered observer.
[18:42:44	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:42:44	]Farid Efsahani exited observer at their location.
[18:42:45	]Farid Efsahani entered observer.
[18:42:45	]Mark Zanburg has spawned a 'NPC [4863][npc_zombie]'.
[18:42:48	]Mark Zanburg has spawned a 'NPC [4593][npc_zombie]'.
[18:42:51	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:52	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:42:54	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:54	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:54	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:55	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:42:55	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:43:00	]Farid Efsahani has spawned a 'NPC [4875][npc_headcrab]'.
[18:43:01	]Mark Zanburg has spawned a 'NPC [4876][npc_headcrab]'.
[18:43:06	]Mark Zanburg has spawned a 'NPC [4877][npc_headcrab]'.
[18:43:08	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:43:09	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:43:10	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:43:10	]Mark Zanburg has spawned a 'NPC [4880][npc_headcrab]'.
[18:43:11	]Farid Efsahani exited observer at their location.
[18:43:12	]Mark Zanburg has spawned a 'NPC [4696][npc_headcrab]'.
[18:43:12	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70031)
[18:43:12	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70031.
[18:43:14	]Farid Efsahani entered observer.
[18:43:14	]Mark Zanburg has spawned a 'NPC [4695][npc_headcrab]'.
[18:43:16	]Farid Efsahani exited observer at their location.
[18:43:17	]Bernard Shepard ran 'EquipUn' on item 'Hatchet' (#68623)
[18:43:17	]Farid Efsahani entered observer.
[18:43:18	]Mark Zanburg has spawned a 'NPC [4879][npc_headcrab]'.
[18:43:19	]Sarah Goodwell exited observer at their location.
[18:43:19	]Mark Zanburg has spawned a 'NPC [4729][npc_headcrab]'.
[18:43:20	]Farid Efsahani exited observer at their location.
[18:43:22	]Farid Efsahani entered observer.
[18:43:24	]Mark Zanburg has spawned a 'NPC [4881][npc_headcrab]'.
[18:43:39	]Peter Warren has taken 5 damage from npc_headcrab.
[18:43:41	]Peter Warren has taken 5 damage from npc_headcrab.
[18:43:46	]Sarah Goodwell ran 'Open' on item 'İyileştirilmiş Rasyon' (#69923)
[18:43:46	]Sarah Goodwell has gained a 'Elma' #70032.
[18:43:46	]Sarah Goodwell has gained a 'Karpuz Dilimi' #70033.
[18:43:46	]Sarah Goodwell has gained a 'Breen'in Suyu' #70034.
[18:43:46	]Sarah Goodwell has gained a '15 Kredi Kuponu' #70035.
[18:43:50	]Sarah Goodwell ran 'Consume' on item 'Elma' (#70032)
[18:43:51	]Sarah Goodwell ran 'Consume' on item 'Karpuz Dilimi' (#70033)
[18:43:53	]Mark Zanburg has spawned a 'NPC [4883][npc_headcrab]'.
[18:43:56	]Sarah Goodwell ran 'Consume' on item 'Breen'in Suyu' (#70034)
[18:43:56	]Sarah Goodwell has wasted a level -2 long boost in Zeka (current: -2; target: 0).
[18:43:56	]Sarah Goodwell has wasted a level -1 long boost in Algı (current: -1; target: 0).
[18:43:56	]Sarah Goodwell has gained a 'Boş Breen'in Suyu' #70036.
[18:43:57	]Farid Efsahani exited observer at their location.
[18:43:57	]Farid Efsahani entered observer.
[18:43:58	]Farid Efsahani exited observer at their location.
[18:43:58	]Farid Efsahani entered observer.
[18:44:01	]Farid Efsahani exited observer at their location.
[18:44:02	]Farid Efsahani entered observer.
[18:44:03	]Farid Efsahani exited observer at their location.
[18:44:03	]Bernard Shepard ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#69659)
[18:44:03	]Bernard Shepard has gained a 'Dezenfekte Bandaj Rulosu' #69659.
[18:44:04	]Farid Efsahani entered observer.
[18:44:05	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69659)
[18:44:05	]Bernard Shepard has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[18:44:05	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:44:05	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:44:06	]Bernard Shepard ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#69659)
[18:44:06	]Bernard Shepard has gained a 'Dezenfekte Bandaj Rulosu' #70037.
[18:44:08	]Bernard Shepard ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#69659)
[18:44:08	]Bernard Shepard has lost a 'Dezenfekte Bandaj Rulosu' #69659.
[18:44:11	]Farid Efsahani exited observer at their location.
[18:44:12	]Farid Efsahani entered observer.
[18:44:12	]Farid Efsahani exited observer at their location.
[18:44:13	]Bernard Shepard ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#70037)
[18:44:13	]Bernard Shepard has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 19 experience in medicine.
[18:44:13	]Bernard Shepard was disinfected by Bernard Shepard for 72 seconds.
[18:44:13	]Bernard Shepard was bandaged by Bernard Shepard for 16 HP.
[18:44:13	]Farid Efsahani entered observer.
[18:44:14	]Farid Efsahani exited observer at their location.
[18:44:18	]Farid Efsahani entered observer.
[18:44:18	]Farid Efsahani exited observer at their location.
[18:44:19	]Farid Efsahani entered observer.
[18:44:20	]Farid Efsahani exited observer at their location.
[18:44:20	]Farid Efsahani entered observer.
[18:44:21	]Farid Efsahani exited observer at their location.
[18:44:21	]Farid Efsahani entered observer.
[18:44:22	]Farid Efsahani exited observer at their location.
[18:44:22	]Farid Efsahani entered observer.
[18:44:22	]Farid Efsahani exited observer at their location.
[18:44:22	]Farid Efsahani entered observer.
[18:44:23	]Farid Efsahani exited observer at their location.
[18:44:23	]Farid Efsahani entered observer.
[18:44:23	]Farid Efsahani exited observer at their location.
[18:44:23	]Farid Efsahani entered observer.
[18:44:24	]Farid Efsahani exited observer at their location.
[18:44:24	]Farid Efsahani was knocked unconscious and is bleeding out.
[18:44:24	]Farid Efsahani entered observer.
[18:44:31	]Farid Efsahani ran SAM command 'hp' with arguments: 'Farid' '100'
[18:44:32	]Farid Efsahani used command '/CharGetUp'.
[18:44:33	]Farid Efsahani used command '/CharGetUp'.
[18:44:34	]Farid Efsahani is no longer unconscious from critical wounds.
[18:44:34	]Farid Efsahani is fully healed.
[18:44:35	]Farid Efsahani entered observer.
[18:44:39	]Bernard Shepard ran 'Equip' on item 'Hatchet' (#68623)
[18:44:44	]Mark Zanburg has spawned a 'NPC [4886][npc_zombie]'.
[18:44:44	]Victorian loaded the character 'C24:RCT.YELLO-53'
[18:44:45	]Bernard Shepard has hit npc_headcrab dealing 19 damage (CritChance was 0.90).
[18:44:48	]Mark Zanburg has spawned a 'NPC [4817][npc_zombie]'.
[18:44:48	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70038)
[18:44:48	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70038.
[18:44:50	][IC] Peter Warren: Ananı sikiyim.
[18:44:50	]Mark Zanburg has spawned a 'NPC [4796][npc_zombie]'.
[18:44:52	]Mark Zanburg has spawned a 'NPC [4815][npc_zombie]'.
[18:45:00	]C24:RCT.YELLO-53 entered observer.
[18:45:03	][Y] Peter Warren: Orda kimse var mı?!
[18:45:03	]Mark Zanburg has spawned a 'NPC [4805][npc_headcrab]'.
[18:45:04	]Mark Zanburg has spawned a 'NPC [4818][npc_headcrab]'.
[18:45:05	]C24:RCT.YELLO-53 exited observer at their location.
[18:45:14	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:45:15	]C24:RCT.YELLO-53 entered observer.
[18:45:16	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:45:17	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70039)
[18:45:17	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70039.
[18:45:28	]Mark Zanburg has fired a toolgun with the name: remover
[18:45:35	][W] Peter Warren: Stunstick sesi...
[18:45:36	]C24:RCT.YELLO-53 exited observer at their location.
[18:45:36	]Sarah Goodwell ran 'Use' on item '15 Kredi Kuponu' (#69931)
[18:45:38	]Sarah Goodwell ran 'Use' on item '15 Kredi Kuponu' (#69931)
[18:45:38	]Sarah Goodwell has used a coupon at a ration dispenser, gaining 15 credits.
[18:45:46	]C24:RCT.YELLO-53 entered observer.
[18:45:49	]Sarah Goodwell ran 'Use' on item '15 Kredi Kuponu' (#69931)
[18:45:51	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70040)
[18:45:51	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70040.
[18:45:51	][IT] Mark Zanburg: Kapı kırlması sesi geliyor.
[18:45:52	]Sarah Goodwell ran 'Use' on item '15 Kredi Kuponu' (#69931)
[18:45:54	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70041)
[18:45:54	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70041.
[18:45:54	]Sarah Goodwell has used a coupon at a ration dispenser, gaining 15 credits.
[18:45:57	]C24:RCT.YELLO-53 exited observer at their location.
[18:46:00	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70042)
[18:46:00	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70042.
[18:46:02	]Theodore Abernathy has gone afk.
[18:46:02	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70043)
[18:46:02	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70043.
[18:46:04	]Victorian loaded the character 'Agatha Gard'
[18:46:09	]Agatha Gard is fully healed.
[18:46:14	][IC] Peter Warren: Hassiktir...
[18:46:16	]Bernard Shepard ran 'take' on item 'Boş Votka Şişesi' (#69689)
[18:46:16	]Bernard Shepard has gained a 'Boş Votka Şişesi' #69689.
[18:46:19	]Agatha Gard entered observer.
[18:46:22	]Agatha Gard exited observer at their location.
[18:46:32	]Theodore Abernathy used command '/ExitAct'.
[18:46:32	]Theodore Abernathy is no longer afk. Total time spent AFK: 325
[18:46:37	][LOOC] Theodore Abernathy: geldim
[18:46:41	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:46:43	][ME] Peter Warren:  Headcrab'i almaya çalışır.
[18:46:43	]Bernard Shepard has taken 5 damage from npc_headcrab.
[18:46:44	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:46:45	][IC] Adrian Brookly: Günaydın.
[18:46:45	][IC] Theodore Abernathy: Ee?
[18:46:46	]Agatha Gard entered observer.
[18:46:49	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70044)
[18:46:49	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70044.
[18:46:49	][IT] Mark Zanburg: Kapı kırlması sesi geliyor.
[18:46:50	][IC] Theodore Abernathy: Günaydın...
[18:46:51	]Agatha Gard exited observer at their location.
[18:46:52	]Agatha Gard entered observer.
[18:46:55	][IC] Adrian Brookly: Yok...
[18:46:55	]Agatha Gard exited observer at their location.
[18:46:58	]Agatha Gard has taken 5 damage from npc_headcrab.
[18:46:59	]Agatha Gard is fully healed.
[18:47:01	]Agatha Gard has hit npc_headcrab dealing 16 damage (CritChance was -1.15).
[18:47:02	][IC] Adrian Brookly: Yalan atmış.
[18:47:04	]Agatha Gard has hit npc_zombie_torso dealing 16 damage (CritChance was -1.15).
[18:47:05	]Agatha Gard has taken 10 damage from npc_zombie_torso.
[18:47:06	]Agatha Gard has taken 5 damage from npc_headcrab.
[18:47:08	]Agatha Gard has hit npc_headcrab dealing 16 damage (CritChance was -1.15).
[18:47:09	]Agatha Gard is fully healed.
[18:47:10	]Bernard Shepard has critically hit npc_headcrab dealing 24 damage (CritChance was 0.90).
[18:47:11	][LOOC] Adrian Brookly: harsbiden bquitse söyle sv gelsin
[18:47:11	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70045)
[18:47:11	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70045.
[18:47:12	]Agatha Gard has hit npc_zombie_torso dealing 16 damage (CritChance was -1.15).
[18:47:12	]Agatha Gard has taken 10 damage from npc_zombie_torso.
