[15:06:12	]Shane Walsh has connected.
[15:58:25	]S10/OWS.GHOST-22 opened the 'Dropped Items' #6659 container.
[15:58:28	]S10/OWS.GHOST-22 closed the 'Dropped Items' #6659 container.
[15:58:31	][IC] S10/OWS.GHOST-22: <:: Haha. ::>
[15:58:32	]C24:i4.HELIX-86 used command '/Radio Bulunduğu kat?'.
[15:58:34	]Marjane Humeyni exited observer at their location.
[15:58:39	]S10/OWS.GHOST-22 used command '/Radio 5'.
[15:58:40	]S10/OWS.GHOST-22 opened the 'Dropped Items' #6659 container.
[15:58:43	]S10/OWS.GHOST-22 closed the 'Dropped Items' #6659 container.
[15:59:04	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68751.
[15:59:04	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[15:59:04	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[15:59:04	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68751.
[15:59:15	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#68855)
[15:59:15	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[15:59:15	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[15:59:15	]C24:i4.HELIX-86 used command '/Radio CLEAR'.
[15:59:21	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65796.
[15:59:21	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[15:59:21	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[15:59:21	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[15:59:24	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#68855)
[15:59:24	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[15:59:24	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[15:59:26	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#68855)
[15:59:26	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[15:59:26	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[15:59:27	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#68855)
[15:59:27	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[15:59:27	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[15:59:29	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#68861)
[15:59:29	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[15:59:29	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[15:59:30	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#68861)
[15:59:30	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[15:59:30	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[15:59:31	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#68861)
[15:59:31	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[15:59:31	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[15:59:31	]S10/OWS.GHOST-22 has gained a 'Dikişli Kumaş' #69186.
[15:59:33	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68751.
[15:59:33	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[15:59:33	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[15:59:33	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68751.
[15:59:51	]S10:Disp:AI-6 used command '/Radio 100 credits'.
[16:00:12	]S10/OWS.GHOST-22 used the 'Overwatch Stabilizasyon Güçleri' vendor.
[16:00:15	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:15	]S10/OWS.GHOST-22 has gained a 'Dezenfekte Bandaj Rulosu' #69187.
[16:00:16	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:16	]S10/OWS.GHOST-22 has gained a 'Dezenfekte Bandaj Rulosu' #69188.
[16:00:21	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:21	]S10/OWS.GHOST-22 has gained a 'İlk Yardım Kiti' #69189.
[16:00:22	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:22	]S10/OWS.GHOST-22 has gained a 'İlk Yardım Kiti' #69190.
[16:00:23	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:24	]S10/OWS.GHOST-22 has gained 0 chips.
[16:00:25	]S10:Disp:AI-6 ran SAM command 'asay' with arguments: 'kanka endistüriyel bloklara git iyice giyin silahlabn'
[16:00:34	]S10/OWS.GHOST-22 ran 'drop' on item 'Dikişli Kumaş' (#69185)
[16:00:34	]S10/OWS.GHOST-22 has lost a 'Dikişli Kumaş' #69185.
[16:00:36	]S10/OWS.GHOST-22 ran 'take' on item 'SMG Mermisi' (#69192)
[16:00:36	]S10/OWS.GHOST-22 has gained a 'SMG Mermisi' #69192.
[16:00:36	]Victorian created the character 'Pablo Gregory'
[16:00:36	]Pablo Gregory has gained a 'Açık Gri Kol Bandı' #69193.
[16:00:36	]Pablo Gregory has gained a '#18340 Kimlik Kartı' #69194.
[16:00:36	]Pablo Gregory has gained a 'Sivil Tulum' #69195.
[16:00:36	]Pablo Gregory has gained a 'Mavi tulum pantolonu' #69196.
[16:00:36	]Victorian loaded the character 'Pablo Gregory'
[16:00:37	]S10/OWS.GHOST-22 ran 'take' on item 'SMG Mermisi' (#69191)
[16:00:37	]S10/OWS.GHOST-22 has gained a 'SMG Mermisi' #69191.
[16:00:40	]S10/OWS.GHOST-22 ran 'combine' on item '30rnd MP-şarjörü' (#68754)
[16:00:42	]S10/OWS.GHOST-22 ran 'combine' on item '30rnd MP-şarjörü' (#68753)
[16:00:42	]Pablo Gregory entered observer.
[16:00:49	]S10/OWS.GHOST-22 ran 'combine' on item 'Ammunition Pouch' (#68740)
[16:00:50	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68751.
[16:00:50	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:00:50	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:00:50	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:00:56	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#68936)
[16:00:56	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:00:56	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:01:01	]Pablo Gregory has spawned a combinebattery.
[16:01:01	]Pablo Gregory has spawned a combinebattery.
[16:01:02	]S10/OWS.GHOST-22 used the 'Overwatch Stabilizasyon Güçleri' vendor.
[16:01:02	]Pablo Gregory has spawned a pda.
[16:01:02	]Pablo Gregory has spawned a pda.
[16:01:04	]Pablo Gregory has used a context menu option with the name: remove
[16:01:05	]Pablo Gregory ran 'take' on item 'Combine PDA' (#69199)
[16:01:05	]Pablo Gregory has gained a 'Combine PDA' #69199.
[16:01:06	]Pablo Gregory ran 'take' on item 'Combine Bataryası' (#69197)
[16:01:06	]Pablo Gregory has gained a 'Combine Bataryası' #69197.
[16:01:07	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:07	]S10/OWS.GHOST-22 has gained a 'İlk Yardım Kiti' #69201.
[16:01:07	]Pablo Gregory ran 'take' on item 'Combine Bataryası' (#69198)
[16:01:07	]Pablo Gregory has gained a 'Combine Bataryası' #69198.
[16:01:08	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:08	]S10/OWS.GHOST-22 has gained a 'İlk Yardım Kiti' #69202.
[16:01:11	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:11	]S10/OWS.GHOST-22 has gained a 'Dezenfekte Bandaj Rulosu' #69203.
[16:01:11	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:11	]S10/OWS.GHOST-22 has gained a 'Dezenfekte Bandaj Rulosu' #69204.
[16:01:14	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:14	]S10/OWS.GHOST-22 has gained a 'Dezenfekte Bandaj Rulosu' #69205.
[16:01:15	]S10/OWS.GHOST-22 has gained 0 chips.
[16:01:18	]C24:i4.HELIX-86 used command '/Radio ADMINISTER'.
[16:01:37	]S10/OWS.GHOST-22 is fully healed.
[16:01:39	]Pablo Gregory used command '/PM S10 SK birimlerinin her vatandaşı aramasını emret, ve bir 2 apartman bloğu radileyin eventler öyle olacak'.
[16:01:51	]S10:Disp:AI-6 used command '/Radio attention'.
[16:01:56	]Pablo Gregory has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[16:02:02	]S10:Disp:AI-6 used command '/Radio search'.
[16:02:10	]Pablo Gregory ran 'take' on item 'Rasyon' (#69207)
[16:02:10	]Pablo Gregory has gained a 'Rasyon' #69207.
[16:02:10	]S10:Disp:AI-6 used command '/Radio residential block 2'.
[16:02:11	]Pablo Gregory ran 'Open' on item 'Rasyon' (#69207)
[16:02:11	]Pablo Gregory has gained a 'Yapay Macun' #69208.
[16:02:11	]Pablo Gregory has gained a 'Breen'in Suyu' #69209.
[16:02:11	]Pablo Gregory has gained a '15 Kredi Kuponu' #69210.
[16:02:16	]S10:Disp:AI-6 used command '/Radio Diordna'.
[16:02:17	]Pablo Gregory ran 'Use' on item '15 Kredi Kuponu' (#69210)
[16:02:18	]C24:i4.HELIX-86 used command '/Radio MOVE'.
[16:02:20	]Pablo Gregory ran 'Use' on item '15 Kredi Kuponu' (#69210)
[16:02:22	]Pablo Gregory has used a coupon at a ration dispenser, gaining 15 credits.
[16:02:45	][Y] C24:i4.HELIX-86: <:: Sivil koruma! ::>
[16:02:46	][PICKUP DISPENSER] Victorian ( Pablo Gregory ) picked up an item from the pickup dispenser.
[16:02:46	]Pablo Gregory has gained a 'Daire Anahtarı' #69211.
[16:02:52	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:02:52	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:02:52	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:02:52	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:02:52	]S10:Disp:AI-6 used command '/Radio unrest structure'.
[16:02:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:02:53	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:02:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:02:53	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:03:07	][IC] C24:i4.HELIX-86: <:: Enjekte edin! ::>
[16:03:11	]S10:Disp:AI-6 ran SAM command 'asay' with arguments: 'diordnayı arıyoruz afk yım'
[16:03:12	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:03:20	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:03:20	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:03:20	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:03:20	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:03:23	]Pablo Gregory exited observer at their location.
[16:03:27	]Pablo Gregory ran 'Unlock' on item 'Daire Anahtarı' (#69211)
[16:03:33	]Pablo Gregory ran 'Lock' on item 'Daire Anahtarı' (#69211)
[16:03:35	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:03:47	][IC] S10/OWS.GHOST-22: <:: Cleaned. ::>
[16:03:52	][IC] C24:i4.HELIX-86: <:: Kod yüz. ::>
[16:04:00	]S10/OWS.GHOST-22 used command '/Doorkick'.
[16:04:00	]C24:i4.HELIX-86 is fully healed.
[16:04:14	]Pablo Gregory has spawned 'models/props_interiors/Furniture_chair03a.mdl'.
[16:04:17	]Pablo Gregory has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair03a.mdl'.
[16:04:17	]Pablo Gregory has used a context menu option with the name: ixusableentitycreate
[16:04:20	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:04:22	]Pablo Gregory has spawned 'models/props_junk/GlassBottle01a.mdl'.
[16:04:29	]S10/OWS.GHOST-22 used command '/Doorkick'.
[16:04:30	][IC] C24:i4.HELIX-86: <:: Kod yüz. ::>
[16:04:32	]Pablo Gregory has spawned 'models/props_interiors/refrigeratorDoor02a.mdl'.
[16:04:37	][IC] S10/OWS.GHOST-22: <:: Cleaned. ::>
[16:04:42	]Pablo Gregory has spawned 'models/props_c17/Frame002a.mdl'.
[16:04:49	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:04:49	]Pablo Gregory has spawned 'models/props_c17/FurnitureWashingmachine001a.mdl'.
[16:05:01	]Pablo Gregory has spawned 'models/props_interiors/Furniture_chair01a.mdl'.
[16:05:05	]Pablo Gregory has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair01a.mdl'.
[16:05:05	]Pablo Gregory has used a context menu option with the name: ixusableentitycreate
[16:05:06	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:05:11	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:05:11	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:05:11	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:05:11	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:05:11	]Pablo Gregory has spawned a musicradio2.
[16:05:13	]Pablo Gregory ran 'Deploy' on item 'Vintage Radio' (#69212)
[16:05:23	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:05:32	]Pablo Gregory entered observer.
[16:05:42	][Y] S10/OWS.GHOST-22: <:: You can come out now! ::>
[16:05:46	][Y] S10/OWS.GHOST-22: <:: Haha. ::>
[16:05:50	][LOOC] Pablo Gregory: Bir radyo sesi, üst kattaki RB'den gelebiliyor olaiblir. Bakmakta fayda var...
[16:06:01	]C24:i4.HELIX-86 used command '/Doorkick'.
[16:06:06	]Pablo Gregory ran 'Lock' on item 'Daire Anahtarı' (#69211)
[16:06:08	]Pablo Gregory exited observer at their location.
[16:06:11	][IC] C24:i4.HELIX-86: <:: Overwatch. ::>
[16:06:13	]Pablo Gregory has spawned 'models/props_interiors/Furniture_Desk01a.mdl'.
[16:06:15	]Pablo Gregory entered observer.
[16:06:17	][IC] C24:i4.HELIX-86: <:: Roof. ::>
[16:06:17	]Pablo Gregory has used a context menu option with the name: remove
[16:06:17	]Pablo Gregory exited observer at their location.
[16:06:22	][IC] C24:i4.HELIX-86: <:: Yürü! ::>
[16:06:25	]S10/OWS.GHOST-22 used command '/Radio RB 2 Sundown'.
[16:06:40	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:06:40	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:06:40	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:06:40	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:06:40	]Pablo Gregory entered observer.
[16:06:41	]Pablo Gregory exited observer at their location.
[16:06:46	]Pablo Gregory has spawned a ic_thermo_radio_solution.
[16:06:47	]C24:i4.HELIX-86 used command '/Radio CLEAR'.
[16:06:50	]Pablo Gregory has used a context menu option with the name: remove
[16:06:53	]Pablo Gregory has spawned a floppydisk.
[16:06:56	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:06:56	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:06:56	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:06:56	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:07:00	]Pablo Gregory has spawned a comp_adhesive.
[16:07:05	]S10/OWS.GHOST-22 opened the 'Dropped Items' #6659 container.
[16:07:05	]S10/OWS.GHOST-22 closed the 'Dropped Items' #6659 container.
[16:07:06	]Pablo Gregory entered observer.
[16:07:06	]S10/OWS.GHOST-22 opened the 'Dropped Items' #6659 container.
[16:07:11	]S10/OWS.GHOST-22 closed the 'Dropped Items' #6659 container.
[16:07:23	]Pablo Gregory exited observer at their location.
[16:07:29	]Pablo Gregory has spawned a datadisc.
[16:07:33	]Pablo Gregory has spawned a 5_coupon.
[16:07:36	]Pablo Gregory has spawned a coupon_priority.
[16:07:43	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:07:43	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:07:43	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:07:43	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:07:45	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:07:45	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:07:45	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:07:45	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:07:52	]Pablo Gregory entered observer.
[16:08:02	]Pablo Gregory exited observer at their location.
[16:08:33	]Pablo Gregory entered observer.
[16:08:42	]Pablo Gregory exited observer at their location.
[16:09:02	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:09:02	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:09:02	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:09:02	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:09:05	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:09:05	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:09:05	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:09:05	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:09:07	]Pablo Gregory has spawned a drug_speed.
[16:09:11	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:09:11	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:09:11	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:09:11	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:09:15	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:09:15	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:09:15	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:09:15	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:09:32	]Pablo Gregory has spawned a junk_computer_tower.
[16:09:46	]Pablo Gregory has spawned a junk_pc_monitor.
[16:09:49	]Spy Gaming has connected.
[16:09:53	]Pablo Gregory has used a context menu option with the name: remove
[16:09:57	]Pablo Gregory entered observer.
[16:10:36	]Pablo Gregory used command '/Event Şehirdeki, Üstlerde yer alan bir rezidans bloğundan, birazcıkta olsa duyulabilecek müzikler çalmakta. Belki, kontrol edilmelidir'.
[16:10:52	]C24:i4.HELIX-86 used command '/Radio OSG Müzik sesler.'.
[16:10:52	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:10:52	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:10:52	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:10:52	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68754.
[16:11:02	]S10/OWS.GHOST-22 used command '/Radio Yöneliyor.'.
[16:11:06	]C24:i4.HELIX-86 used command '/Radio COPY'.
[16:11:13	]Pablo Gregory exited observer at their location.
[16:11:21	][IC] Pablo Gregory: Hm?
[16:11:25	]Pablo Gregory entered observer.
[16:11:32	]Pablo Gregory exited observer at their location.
[16:11:43	]Shane Walsh (STEAM_0:0:195372324) has disconnected (timed out).
[16:11:47	]Pablo Gregory has spawned a quality_green.
[16:11:49	][Y] S10/OWS.GHOST-22: <:: You can come out now! ::>
[16:11:52	][IC] Pablo Gregory: Ne?!
[16:11:53	][Y] S10/OWS.GHOST-22: <:: Haha. ::>
[16:12:04	]Pablo Gregory has spawned a armband_yellow.
[16:12:08	]S10/OWS.GHOST-22 used command '/Doorkick'.
[16:12:08	][IC] Pablo Gregory: Kim var orada?
[16:12:16	][IC] S10/OWS.GHOST-22: <:: Hm. ::>
[16:12:19	][IC] Pablo Gregory: Hop-Hop, sakin!
[16:12:40	]Pablo Gregory entered observer.
[16:12:47	]Pablo Gregory exited observer at their location.
[16:12:53	][IC] S10/OWS.GHOST-22: <:: Sen. ::>
[16:13:01	][IC] S10/OWS.GHOST-22: <:: Dyr. ::>
[16:13:02	][IC] S10/OWS.GHOST-22: <:: Dur. ::>
[16:13:03	]S10:Disp:AI-6 used command '/Radio report status'.
[16:13:06	]S10/OWS.GHOST-22 has critically hit Pablo Gregory in the right leg dealing 4 damage (CritChance was 1.01).
[16:13:06	]Pablo Gregory has taken 4 damage from S10/OWS.GHOST-22.
[16:13:16	]Pablo Gregory entered observer.
[16:13:34	]S10/OWS.GHOST-22 used command '/Radio Noncitizen on catwalk'.
[16:13:37	]Pablo Gregory exited observer at their location.
[16:13:44	][Y] Pablo Gregory: DEFOL, COMBİNE ARTIĞI!
[16:13:50	]Pablo Gregory has taken 65 damage from worldspawn.
[16:13:53	][IC] S10/OWS.GHOST-22: <:: Don't move. ::>
[16:14:00	][Y] Pablo Gregory: AH!
[16:14:01	]S10:Disp:AI-6 used command '/Radio report ratios'.
[16:14:21	]S10/OWS.GHOST-22 has taken 1 damage from worldspawn.
[16:14:27	][IC] S10/OWS.GHOST-22: <:: Sen. ::>
[16:14:32	][IC] S10/OWS.GHOST-22: <:: Duvara geç. ::>
[16:14:33	][IC] S10:Disp:AI-6: Search.
[16:14:39	]S10/OWS.GHOST-22 ran 'give' on item 'İlk Yardım Kiti' (#69202)
[16:14:39	]S10/OWS.GHOST-22 has performed the 'Use İlk Yardım Kiti' action, gaining 85 experience in medicine.
[16:14:39	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:14:39	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:14:40	]S10/OWS.GHOST-22 ran 'give' on item 'İlk Yardım Kiti' (#69202)
[16:14:40	]S10/OWS.GHOST-22 has performed the 'Use İlk Yardım Kiti' action, gaining 46 experience in medicine.
[16:14:40	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:14:40	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:14:41	]S10/OWS.GHOST-22 ran 'give' on item 'İlk Yardım Kiti' (#69202)
[16:14:41	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:14:41	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:14:44	]S10/OWS.GHOST-22 ran 'take' on item 'Dikişli Kumaş' (#69224)
[16:14:44	]S10/OWS.GHOST-22 has gained a 'Dikişli Kumaş' #69224.
[16:14:45	]S10/OWS.GHOST-22 has taken 5 damage from Pablo Gregory.
[16:14:45	]Pablo Gregory has damaged S10/OWS.GHOST-22, dealing 5 with ix_hands
[16:14:46	]S10/OWS.GHOST-22 has critically hit Pablo Gregory in the chest dealing 16 damage (CritChance was 1.01).
[16:14:46	]Pablo Gregory has taken 16 damage from S10/OWS.GHOST-22.
[16:14:46	]S10/OWS.GHOST-22 has critically hit Pablo Gregory in the head dealing 17 damage (CritChance was 1.01).
[16:14:46	]Pablo Gregory was knocked unconscious and is bleeding out.
[16:14:49	][IC] Pablo Gregory: AH!
[16:14:49	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68754.
[16:14:49	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:14:50	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:14:50	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:14:54	]S10/OWS.GHOST-22 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#69205)
[16:14:54	]S10/OWS.GHOST-22 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 15 experience in medicine.
[16:14:54	]S10/OWS.GHOST-22 tried to disinfect Pablo Gregory but the wound was already clean.
[16:14:54	]Pablo Gregory's bleeding was stopped by S10/OWS.GHOST-22.
[16:14:54	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:14:57	]S10/OWS.GHOST-22 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#69205)
[16:14:57	]S10/OWS.GHOST-22 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 19 experience in medicine.
[16:14:57	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[16:14:57	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:14:58	]S10/OWS.GHOST-22 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#69205)
[16:14:58	]S10/OWS.GHOST-22 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 2 experience in medicine.
[16:14:58	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[16:14:58	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:14:58	]S10/OWS.GHOST-22 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#69205)
[16:14:58	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 42 seconds.
[16:14:58	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:14:59	]S10/OWS.GHOST-22 ran 'give' on item 'İlk Yardım Kiti' (#68936)
[16:14:59	]S10/OWS.GHOST-22 has performed the 'Use İlk Yardım Kiti' action, gaining 7 experience in medicine.
[16:14:59	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:14:59	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:15:00	]S10/OWS.GHOST-22 ran 'give' on item 'İlk Yardım Kiti' (#68936)
[16:15:00	]Pablo Gregory was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:15:00	]Pablo Gregory was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:15:00	]S10/OWS.GHOST-22 has gained a 'Dikişli Kumaş' #69225.
[16:15:01	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:15:01	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:15:01	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:15:01	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:15:23	]S10:Disp:AI-6 used command '/Radio marginal'.
[16:15:36	]Shane Walsh has connected.
